0,1,2,3,4,5
NGPL,35,45,100,,
NGPL,35,45,100,,
NGPL,57,45,10,,
JALPA,37,13,10,,
JLI,4,25,15,,
JLI,4,5,10,,
JLI,4,52,25,,
NIFRA,56,4,50,,
RULB,37,22,10,,
ENL,13,58,10,,
UMRH,54,54,10,,
ENL,13,39,10,,
LEC,32,4,20,,
RHPL,56,58,30,,
MBJC,34,1,30,,
MBJC,34,34,10,,
GHL,41,34,10,,
MBJC,34,35,10,,
MBJC,34,4,10,,
RADHI,52,55,90,,
RADHI,52,38,10,,
RADHI,34,38,10,,
NTC,7,19,10,,
EDBL,34,57,10,,
API,41,44,30,,
PFL,35,29,47,,
UIC,34,45,10,,
SLI,35,38,10,,
NICL,49,1,100,,
NUBL,17,34,10,,
NGPL,35,45,100,,
NGPL,35,45,100,,
NGPL,57,45,10,,
JALPA,37,13,10,,
JLI,4,25,15,,
JLI,4,5,10,,
JLI,4,52,25,,
NIFRA,56,4,50,,
RULB,37,22,10,,
ENL,13,58,10,,
UMRH,54,54,10,,
ENL,13,39,10,,
LEC,32,4,20,,
RHPL,56,58,30,,
MBJC,34,1,30,,
MBJC,34,34,10,,
GHL,41,34,10,,
MBJC,34,35,10,,
MBJC,34,4,10,,
RADHI,52,55,90,,
RADHI,52,38,10,,
RADHI,34,38,10,,
NTC,7,19,10,,
EDBL,34,57,10,,
API,41,44,30,,
PFL,35,29,47,,
UIC,34,45,10,,
SLI,35,38,10,,
NICL,49,1,100,,
NUBL,17,34,10,,
