BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,318,ACLBSL,--,318
ADBL,--,8335,ADBL,--,8335
AHPC,--,22068,AHPC,--,22068
AKJCL,--,8355,AKJCL,--,8355
AKPL,--,10825,AKPL,--,10825
ALBSL,--,1054,ALBSL,--,1054
ALICL,--,1812,ALICL,--,1812
API,--,26635,API,--,26635
AVYAN,--,3670,AVYAN,--,3670
BARUN,--,3108,BARUN,--,3108
BBC,--,90,BBC,--,90
BFC,--,3127,BFC,--,3127
BHDC,--,430,BHDC,--,430
BHL,--,2200,BHL,--,2200
BNHC,--,160,BNHC,--,160
BNT,--,60,BNT,--,60
BPCL,--,2110,BPCL,--,2110
CBBL,--,2203,CBBL,--,2203
CFCL,--,10747,CFCL,--,10747
CGH,--,685,CGH,--,685
CHCL,--,7161,CHCL,--,7161
CHDC,--,785,CHDC,--,785
CHL,--,2159,CHL,--,2159
CIT,--,5088,CIT,--,5088
CLBSL,--,2014,CLBSL,--,2014
CMF1,--,12100,CMF1,--,12100
CMF2,--,100,CMF2,--,100
CORBL,--,560,CORBL,--,560
CZBIL,--,32872,CZBIL,--,32872
DDBL,--,1696,DDBL,--,1696
DHPL,--,3931,DHPL,--,3931
DORDI,--,2111,DORDI,--,2111
EBL,--,19992,EBL,--,19992
EDBL,--,1011,EDBL,--,1011
ENL,--,1130,ENL,--,1130
FMDBL,--,2890,FMDBL,--,2890
FOWAD,--,2181,FOWAD,--,2181
GBBL,--,14838,GBBL,--,14838
GBLBS,--,1577,GBLBS,--,1577
GFCL,--,2160,GFCL,--,2160
GHL,--,2249,GHL,--,2249
GILB,--,1343,GILB,--,1343
GIMES1,--,21865,GIMES1,--,21865
GLBSL,--,182,GLBSL,--,182
GLH,--,430,GLH,--,430
GMFBS,--,138,GMFBS,--,138
GMFIL,--,2181,GMFIL,--,2181
GRDBL,--,2783,GRDBL,--,2783
GUFL,--,13224,GUFL,--,13224
GVL,--,2441,GVL,--,2441
HBL,--,4062,HBL,--,4062
HDHPC,--,42683,HDHPC,--,42683
HDL,--,2850,HDL,--,2850
HEI,--,7586,HEI,--,7586
HEIP,--,1150,HEIP,--,1150
HHL,--,2140,HHL,--,2140
HIDCL,--,25116,HIDCL,--,25116
HIDCLP,--,21704,HIDCLP,--,21704
HPPL,--,11088,HPPL,--,11088
HURJA,--,1840,HURJA,--,1840
ICFC,--,9290,ICFC,--,9290
IGI,--,9477,IGI,--,9477
ILBS,--,52,ILBS,--,52
JALPA,--,1140,JALPA,--,1140
JBBL,--,8642,JBBL,--,8642
JBLB,--,1768,JBLB,--,1768
JFL,--,1860,JFL,--,1860
JOSHI,--,2430,JOSHI,--,2430
JSLBB,--,268,JSLBB,--,268
KDBY,--,1800,KDBY,--,1800
KEF,--,17441,KEF,--,17441
KKHC,--,1243,KKHC,--,1243
KLBSL,--,30,KLBSL,--,30
KMCDB,--,598,KMCDB,--,598
KPCL,--,1701,KPCL,--,1701
KRBL,--,732,KRBL,--,732
KSBBL,--,9432,KSBBL,--,9432
LBBL,--,10193,LBBL,--,10193
LBL,--,14434,LBL,--,14434
LEC,--,9220,LEC,--,9220
LEMF,--,2000,LEMF,--,2000
LICN,--,8792,LICN,--,8792
LLBS,--,233,LLBS,--,233
LUK,--,6600,LUK,--,6600
MBJC,--,3815,MBJC,--,3815
MBL,--,17575,MBL,--,17575
MDB,--,1575,MDB,--,1575
MEN,--,120,MEN,--,120
MERO,--,1230,MERO,--,1230
MFIL,--,2582,MFIL,--,2582
MHL,--,890,MHL,--,890
MHNL,--,1750,MHNL,--,1750
MKJC,--,2273,MKJC,--,2273
MKLB,--,57,MKLB,--,57
MLBL,--,8381,MLBL,--,8381
MLBS,--,150,MLBS,--,150
MLBSL,--,862,MLBSL,--,862
MMF1,--,3200,MMF1,--,3200
MMFDB,--,1049,MMFDB,--,1049
MNBBL,--,12599,MNBBL,--,12599
MPFL,--,7330,MPFL,--,7330
NABBC,--,380,NABBC,--,380
NABIL,--,23453,NABIL,--,23453
NBF3,--,700,NBF3,--,700
NBL,--,11309,NBL,--,11309
NESDO,--,3875,NESDO,--,3875
NFS,--,4739,NFS,--,4739
NGPL,--,5476,NGPL,--,5476
NHDL,--,1861,NHDL,--,1861
NHPC,--,15103,NHPC,--,15103
NIBD2082,--,65,NIBD2082,--,65
NIBLPF,--,2929,NIBLPF,--,2929
NIBSF2,--,1210,NIBSF2,--,1210
NICA,--,7267,NICA,--,7267
NICAP,--,2000,NICAP,--,2000
NICBF,--,12000,NICBF,--,12000
NICFC,--,2774,NICFC,--,2774
NICGF,--,9800,NICGF,--,9800
NICL,--,1798,NICL,--,1798
NICLBSL,--,1278,NICLBSL,--,1278
NICSF,--,3500,NICSF,--,3500
NIFRA,--,33629,NIFRA,--,33629
NIL,--,1852,NIL,--,1852
NLBBL,--,974,NLBBL,--,974
NLG,--,1004,NLG,--,1004
NLIC,--,18270,NLIC,--,18270
NLICL,--,6349,NLICL,--,6349
NMB,--,6313,NMB,--,6313
NMBMF,--,671,NMBMF,--,671
NRIC,--,7248,NRIC,--,7248
NRN,--,1017,NRN,--,1017
NSLB,--,64,NSLB,--,64
NTC,--,5974,NTC,--,5974
NUBL,--,920,NUBL,--,920
NYADI,--,480,NYADI,--,480
PBD85,--,25,PBD85,--,25
PBD88,--,55,PBD88,--,55
PCBL,--,61676,PCBL,--,61676
PFL,--,1491,PFL,--,1491
PICL,--,3350,PICL,--,3350
PMHPL,--,1640,PMHPL,--,1640
PPCL,--,1720,PPCL,--,1720
PPL,--,7127,PPL,--,7127
PROFL,--,5242,PROFL,--,5242
PRVU,--,117308,PRVU,--,117308
PSF,--,1700,PSF,--,1700
RADHI,--,2901,RADHI,--,2901
RBCL,--,90,RBCL,--,90
RBCLPO,--,90,RBCLPO,--,90
RFPL,--,3739,RFPL,--,3739
RHGCL,--,3590,RHGCL,--,3590
RHPL,--,6328,RHPL,--,6328
RIDI,--,58212,RIDI,--,58212
RLFL,--,5074,RLFL,--,5074
RMF1,--,2600,RMF1,--,2600
RSDC,--,693,RSDC,--,693
RULB,--,550,RULB,--,550
RURU,--,76,RURU,--,76
SABSL,--,124,SABSL,--,124
SADBL,--,6961,SADBL,--,6961
SAEF,--,500,SAEF,--,500
SAHAS,--,1544,SAHAS,--,1544
SANIMA,--,22238,SANIMA,--,22238
SAPDBL,--,1210,SAPDBL,--,1210
SBCF,--,9700,SBCF,--,9700
SBD87,--,50,SBD87,--,50
SBI,--,9991,SBI,--,9991
SBL,--,8332,SBL,--,8332
SCB,--,19211,SCB,--,19211
SDLBSL,--,124,SDLBSL,--,124
SEF,--,4000,SEF,--,4000
SFCL,--,3244,SFCL,--,3244
SFMF,--,13680,SFMF,--,13680
SGHC,--,4590,SGHC,--,4590
SHEL,--,804,SHEL,--,804
SHINE,--,4265,SHINE,--,4265
SHIVM,--,14920,SHIVM,--,14920
SHL,--,5945,SHL,--,5945
SHPC,--,15047,SHPC,--,15047
SICL,--,3193,SICL,--,3193
SIFC,--,2468,SIFC,--,2468
SIGS2,--,12275,SIGS2,--,12275
SINDU,--,3160,SINDU,--,3160
SJCL,--,2630,SJCL,--,2630
SLBBL,--,278,SLBBL,--,278
SLBSL,--,46,SLBSL,--,46
SLCF,--,499,SLCF,--,499
SMATA,--,454,SMATA,--,454
SMB,--,143,SMB,--,143
SMFBS,--,10,SMFBS,--,10
SPC,--,542,SPC,--,542
SPDL,--,1672,SPDL,--,1672
SPHL,--,830,SPHL,--,830
SRBL,--,16040,SRBL,--,16040
SSHL,--,3835,SSHL,--,3835
STC,--,253,STC,--,253
SWBBL,--,2009,SWBBL,--,2009
SWMF,--,902,SWMF,--,902
TPC,--,370,TPC,--,370
TRH,--,346,TRH,--,346
UHEWA,--,2915,UHEWA,--,2915
UIC,--,1295,UIC,--,1295
ULBSL,--,336,ULBSL,--,336
UMHL,--,9400,UMHL,--,9400
UMRH,--,743,UMRH,--,743
UNHPL,--,8626,UNHPL,--,8626
UPCL,--,23438,UPCL,--,23438
UPPER,--,4950,UPPER,--,4950
USHEC,--,3360,USHEC,--,3360
USLB,--,89,USLB,--,89
VLBS,--,11,VLBS,--,11
WNLB,--,131,WNLB,--,131
