BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,500,ACLBSL,--,500
ADBL,--,6164,ADBL,--,6164
AHPC,--,24585,AHPC,--,24585
AKJCL,--,10919,AKJCL,--,10919
AKPL,--,4055,AKPL,--,4055
ALBSL,--,831,ALBSL,--,831
ALICL,--,7464,ALICL,--,7464
API,--,23696,API,--,23696
AVYAN,--,1885,AVYAN,--,1885
BARUN,--,2582,BARUN,--,2582
BBC,--,20,BBC,--,20
BFC,--,2467,BFC,--,2467
BHDC,--,700,BHDC,--,700
BHL,--,2010,BHL,--,2010
BNHC,--,1170,BNHC,--,1170
BOKD86,--,10,BOKD86,--,10
BPCL,--,763,BPCL,--,763
CBBL,--,3964,CBBL,--,3964
CCBD88,--,45,CCBD88,--,45
CFCL,--,9666,CFCL,--,9666
CGH,--,520,CGH,--,520
CHCL,--,1682,CHCL,--,1682
CHDC,--,3435,CHDC,--,3435
CHL,--,1527,CHL,--,1527
CIT,--,3158,CIT,--,3158
CLBSL,--,200,CLBSL,--,200
CMF1,--,1800,CMF1,--,1800
CMF2,--,100,CMF2,--,100
CORBL,--,610,CORBL,--,610
CZBIL,--,355480,CZBIL,--,355480
DDBL,--,272,DDBL,--,272
DHPL,--,5235,DHPL,--,5235
DORDI,--,1517,DORDI,--,1517
EBL,--,9848,EBL,--,9848
EDBL,--,1881,EDBL,--,1881
ENL,--,200,ENL,--,200
FMDBL,--,1605,FMDBL,--,1605
FOWAD,--,2084,FOWAD,--,2084
GBBD85,--,75,GBBD85,--,75
GBBL,--,27087,GBBL,--,27087
GBD80/81,--,100,GBD80/81,--,100
GBLBS,--,1025,GBLBS,--,1025
GFCL,--,5012,GFCL,--,5012
GHL,--,4075,GHL,--,4075
GILB,--,391,GILB,--,391
GIMES1,--,10140,GIMES1,--,10140
GLBSL,--,56,GLBSL,--,56
GLH,--,3085,GLH,--,3085
GMFBS,--,20,GMFBS,--,20
GMFIL,--,1100,GMFIL,--,1100
GRDBL,--,6777,GRDBL,--,6777
GUFL,--,24740,GUFL,--,24740
GVL,--,1305,GVL,--,1305
HBL,--,1919,HBL,--,1919
HDHPC,--,116596,HDHPC,--,116596
HDL,--,4327,HDL,--,4327
HEI,--,4955,HEI,--,4955
HEIP,--,31,HEIP,--,31
HHL,--,1917,HHL,--,1917
HIDCL,--,33381,HIDCL,--,33381
HIDCLP,--,11051,HIDCLP,--,11051
HPPL,--,4515,HPPL,--,4515
HURJA,--,245,HURJA,--,245
ICFC,--,10507,ICFC,--,10507
IGI,--,6459,IGI,--,6459
ILBS,--,105,ILBS,--,105
JALPA,--,4278,JALPA,--,4278
JBBL,--,10056,JBBL,--,10056
JBLB,--,2896,JBLB,--,2896
JFL,--,1394,JFL,--,1394
JOSHI,--,5145,JOSHI,--,5145
JSLBB,--,169,JSLBB,--,169
KDBY,--,3500,KDBY,--,3500
KEF,--,2450,KEF,--,2450
KKHC,--,866,KKHC,--,866
KMCDB,--,1272,KMCDB,--,1272
KPCL,--,2153,KPCL,--,2153
KRBL,--,10439,KRBL,--,10439
KSBBL,--,10937,KSBBL,--,10937
LBBL,--,17936,LBBL,--,17936
LBL,--,8266,LBL,--,8266
LEC,--,815,LEC,--,815
LEMF,--,5120,LEMF,--,5120
LICN,--,13307,LICN,--,13307
LUK,--,1000,LUK,--,1000
MBJC,--,4128,MBJC,--,4128
MBL,--,8484,MBL,--,8484
MDB,--,1145,MDB,--,1145
MEN,--,1510,MEN,--,1510
MERO,--,471,MERO,--,471
MFIL,--,10158,MFIL,--,10158
MHL,--,765,MHL,--,765
MHNL,--,6894,MHNL,--,6894
MKJC,--,320,MKJC,--,320
MKLB,--,321,MKLB,--,321
MLBL,--,35369,MLBL,--,35369
MLBS,--,3405,MLBS,--,3405
MLBSL,--,128,MLBSL,--,128
MMF1,--,5700,MMF1,--,5700
MMFDB,--,704,MMFDB,--,704
MNBBL,--,20052,MNBBL,--,20052
MPFL,--,1633,MPFL,--,1633
MSLB,--,432,MSLB,--,432
MSLBP,--,1000,MSLBP,--,1000
NABBC,--,10260,NABBC,--,10260
NABIL,--,9854,NABIL,--,9854
NBF2,--,750,NBF2,--,750
NBL,--,5428,NBL,--,5428
NEF,--,3414,NEF,--,3414
NESDO,--,2586,NESDO,--,2586
NFS,--,9085,NFS,--,9085
NGPL,--,3348,NGPL,--,3348
NHDL,--,396,NHDL,--,396
NHPC,--,36045,NHPC,--,36045
NIBLPF,--,100,NIBLPF,--,100
NIBSF2,--,2600,NIBSF2,--,2600
NICA,--,17214,NICA,--,17214
NICAD8283,--,50,NICAD8283,--,50
NICBF,--,1200,NICBF,--,1200
NICFC,--,800,NICFC,--,800
NICGF,--,200,NICGF,--,200
NICL,--,2717,NICL,--,2717
NICLBSL,--,1306,NICLBSL,--,1306
NICSF,--,200,NICSF,--,200
NIFRA,--,19622,NIFRA,--,19622
NIL,--,1753,NIL,--,1753
NLBBL,--,525,NLBBL,--,525
NLG,--,184,NLG,--,184
NLIC,--,14366,NLIC,--,14366
NLICL,--,8756,NLICL,--,8756
NMB,--,11897,NMB,--,11897
NMB50,--,1000,NMB50,--,1000
NMBHF1,--,9161,NMBHF1,--,9161
NMBMF,--,457,NMBMF,--,457
NRIC,--,38846,NRIC,--,38846
NRN,--,4884,NRN,--,4884
NSLB,--,224,NSLB,--,224
NTC,--,13349,NTC,--,13349
NUBL,--,1027,NUBL,--,1027
NYADI,--,265,NYADI,--,265
OHL,--,2683,OHL,--,2683
PBD88,--,25,PBD88,--,25
PCBL,--,16623,PCBL,--,16623
PFL,--,2202,PFL,--,2202
PICL,--,1245,PICL,--,1245
PMHPL,--,2086,PMHPL,--,2086
PPCL,--,8580,PPCL,--,8580
PPL,--,3230,PPL,--,3230
PROFL,--,2617,PROFL,--,2617
PRVU,--,12593,PRVU,--,12593
PSF,--,7100,PSF,--,7100
RADHI,--,7379,RADHI,--,7379
RBCLPO,--,150,RBCLPO,--,150
RFPL,--,1875,RFPL,--,1875
RHGCL,--,2882,RHGCL,--,2882
RHPL,--,2710,RHPL,--,2710
RIDI,--,45852,RIDI,--,45852
RLFL,--,7838,RLFL,--,7838
RMF1,--,6191,RMF1,--,6191
RSDC,--,1555,RSDC,--,1555
RULB,--,1095,RULB,--,1095
RURU,--,103,RURU,--,103
SABSL,--,65,SABSL,--,65
SADBL,--,4505,SADBL,--,4505
SAEF,--,2450,SAEF,--,2450
SAHAS,--,2650,SAHAS,--,2650
SANIMA,--,7404,SANIMA,--,7404
SAPDBL,--,5809,SAPDBL,--,5809
SBCF,--,500,SBCF,--,500
SBI,--,2495,SBI,--,2495
SBL,--,8821,SBL,--,8821
SBLD2082,--,15,SBLD2082,--,15
SCB,--,5154,SCB,--,5154
SDLBSL,--,67,SDLBSL,--,67
SEF,--,200,SEF,--,200
SFCL,--,6649,SFCL,--,6649
SFMF,--,200,SFMF,--,200
SGHC,--,1646,SGHC,--,1646
SHEL,--,740,SHEL,--,740
SHINE,--,36023,SHINE,--,36023
SHIVM,--,73206,SHIVM,--,73206
SHL,--,7095,SHL,--,7095
SHPC,--,6429,SHPC,--,6429
SICL,--,2462,SICL,--,2462
SIFC,--,2208,SIFC,--,2208
SIGS2,--,100,SIGS2,--,100
SINDU,--,4130,SINDU,--,4130
SJCL,--,3228,SJCL,--,3228
SLBBL,--,1082,SLBBL,--,1082
SLBSL,--,69,SLBSL,--,69
SLCF,--,1400,SLCF,--,1400
SMATA,--,176,SMATA,--,176
SMB,--,12,SMB,--,12
SMFBS,--,47,SMFBS,--,47
SPC,--,603,SPC,--,603
SPDL,--,4580,SPDL,--,4580
SPHL,--,2554,SPHL,--,2554
SRBL,--,3088,SRBL,--,3088
SSHL,--,3910,SSHL,--,3910
STC,--,2052,STC,--,2052
SWBBL,--,4049,SWBBL,--,4049
SWMF,--,812,SWMF,--,812
TPC,--,1150,TPC,--,1150
TRH,--,2160,TRH,--,2160
UHEWA,--,1680,UHEWA,--,1680
UIC,--,300,UIC,--,300
ULBSL,--,250,ULBSL,--,250
UMHL,--,11879,UMHL,--,11879
UMRH,--,2771,UMRH,--,2771
UNHPL,--,6272,UNHPL,--,6272
UNL,--,20,UNL,--,20
UPCL,--,29851,UPCL,--,29851
UPPER,--,7820,UPPER,--,7820
USHEC,--,790,USHEC,--,790
USLB,--,75,USLB,--,75
VLBS,--,121,VLBS,--,121
WNLB,--,58,WNLB,--,58
