BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,1,100.0,ACLBSL,16,17
ACLBSL,16,50.0,ACLBSL,17,30
ACLBSL,17,10.0,ACLBSL,19,15
ACLBSL,18,40.0,ACLBSL,21,13
ACLBSL,26,58.0,ACLBSL,25,179
ACLBSL,29,412.0,ACLBSL,34,20
ACLBSL,36,10.0,ACLBSL,41,183
ACLBSL,38,10.0,ACLBSL,42,292
ACLBSL,43,272.0,ACLBSL,51,61
ACLBSL,5,20.0,ACLBSL,56,10
ACLBSL,51,65.0,ACLBSL,57,43
ACLBSL,55,10.0,ACLBSL,58,210
ACLBSL,57,16.0,ADBL,1,980
ADBL,11,20.0,ADBL,10,100
ADBL,14,1685.0,ADBL,13,530
ADBL,16,30.0,ADBL,14,674
ADBL,17,600.0,ADBL,16,1000
ADBL,19,74.0,ADBL,17,627
ADBL,20,500.0,ADBL,19,280
ADBL,21,40.0,ADBL,20,20
ADBL,22,420.0,ADBL,21,86
ADBL,25,1000.0,ADBL,22,320
ADBL,26,640.0,ADBL,26,2000
ADBL,28,730.0,ADBL,28,785
ADBL,3,55.0,ADBL,29,940
ADBL,33,100.0,ADBL,3,85
ADBL,34,5568.0,ADBL,32,1422
ADBL,35,459.0,ADBL,34,2772
ADBL,38,1200.0,ADBL,35,124
ADBL,39,190.0,ADBL,36,392
ADBL,4,30.0,ADBL,39,21
ADBL,41,585.0,ADBL,4,154
ADBL,42,396.0,ADBL,40,237
ADBL,43,200.0,ADBL,41,520
ADBL,45,495.0,ADBL,42,340
ADBL,46,350.0,ADBL,45,62
ADBL,47,555.0,ADBL,46,500
ADBL,48,330.0,ADBL,49,110
ADBL,49,409.0,ADBL,5,172
ADBL,5,95.0,ADBL,50,1050
ADBL,52,60.0,ADBL,51,347
ADBL,53,48.0,ADBL,54,323
ADBL,55,100.0,ADBL,56,720
ADBL,57,1695.0,ADBL,57,895
ADBL,58,384.0,ADBL,58,694
ADBL,7,350.0,ADBL,6,42
AHPC,11,300.0,ADBL,7,69
AHPC,13,2000.0,AHPC,1,22
AHPC,14,860.0,AHPC,10,85
AHPC,17,620.0,AHPC,11,150
AHPC,21,1930.0,AHPC,14,596
AHPC,22,950.0,AHPC,16,1500
AHPC,25,45.0,AHPC,17,1954
AHPC,26,6750.0,AHPC,18,200
AHPC,28,8498.0,AHPC,19,20
AHPC,29,1320.0,AHPC,21,1800
AHPC,3,500.0,AHPC,22,741
AHPC,32,1955.0,AHPC,25,5898
AHPC,34,7781.0,AHPC,26,180
AHPC,35,1240.0,AHPC,28,4612
AHPC,36,30.0,AHPC,29,740
AHPC,37,2000.0,AHPC,3,300
AHPC,38,2430.0,AHPC,32,1300
AHPC,39,2920.0,AHPC,33,2538
AHPC,4,400.0,AHPC,34,4279
AHPC,40,2066.0,AHPC,35,4875
AHPC,41,3453.0,AHPC,36,1300
AHPC,42,2020.0,AHPC,37,30
AHPC,43,280.0,AHPC,38,980
AHPC,44,1300.0,AHPC,40,510
AHPC,45,1465.0,AHPC,41,1440
AHPC,46,1750.0,AHPC,42,1396
AHPC,47,900.0,AHPC,43,94
AHPC,48,250.0,AHPC,44,7386
AHPC,49,2058.0,AHPC,45,4010
AHPC,5,1225.0,AHPC,46,30
AHPC,50,850.0,AHPC,47,783
AHPC,51,220.0,AHPC,48,11227
AHPC,52,1612.0,AHPC,49,1635
AHPC,54,690.0,AHPC,50,10
AHPC,55,150.0,AHPC,51,650
AHPC,56,2380.0,AHPC,52,445
AHPC,57,3303.0,AHPC,53,300
AHPC,58,3221.0,AHPC,54,150
AHPC,59,1000.0,AHPC,55,778
AHPC,6,1251.0,AHPC,56,512
AHPC,7,770.0,AHPC,57,213
AKJCL,1,1050.0,AHPC,58,1597
AKJCL,13,1100.0,AHPC,59,1000
AKJCL,14,2060.0,AHPC,6,1050
AKJCL,17,180.0,AHPC,7,1355
AKJCL,18,100.0,AHPC,8,4072
AKJCL,20,500.0,AKJCL,1,959
AKJCL,21,670.0,AKJCL,13,500
AKJCL,22,1259.0,AKJCL,14,100
AKJCL,26,400.0,AKJCL,16,500
AKJCL,32,810.0,AKJCL,19,280
AKJCL,33,200.0,AKJCL,21,1453
AKJCL,34,9665.0,AKJCL,22,1100
AKJCL,35,426.0,AKJCL,25,1080
AKJCL,36,2075.0,AKJCL,28,1310
AKJCL,38,3910.0,AKJCL,29,500
AKJCL,39,1925.0,AKJCL,3,95
AKJCL,4,1150.0,AKJCL,32,701
AKJCL,40,2000.0,AKJCL,33,100
AKJCL,41,100.0,AKJCL,34,7118
AKJCL,42,1420.0,AKJCL,35,2995
AKJCL,43,1065.0,AKJCL,36,1400
AKJCL,44,50.0,AKJCL,38,6217
AKJCL,45,490.0,AKJCL,4,155
AKJCL,46,330.0,AKJCL,40,720
AKJCL,47,300.0,AKJCL,41,1496
AKJCL,48,1500.0,AKJCL,42,603
AKJCL,49,3513.0,AKJCL,43,100
AKJCL,5,20.0,AKJCL,44,350
AKJCL,50,1330.0,AKJCL,45,2470
AKJCL,51,675.0,AKJCL,46,800
AKJCL,54,300.0,AKJCL,48,1416
AKJCL,55,730.0,AKJCL,49,10
AKJCL,56,2546.0,AKJCL,5,20
AKJCL,57,3304.0,AKJCL,50,835
AKJCL,58,1790.0,AKJCL,51,887
AKJCL,59,244.0,AKJCL,52,1306
AKJCL,6,800.0,AKJCL,54,1409
AKJCL,7,220.0,AKJCL,55,2424
AKJCL,8,50.0,AKJCL,56,100
AKPL,1,500.0,AKJCL,57,1454
AKPL,10,2709.0,AKJCL,58,3434
AKPL,13,9560.0,AKJCL,59,710
AKPL,14,526.0,AKJCL,6,3000
AKPL,16,50.0,AKJCL,7,100
AKPL,17,200.0,AKJCL,8,50
AKPL,19,395.0,AKPL,1,2000
AKPL,21,2850.0,AKPL,10,690
AKPL,22,950.0,AKPL,11,600
AKPL,25,2217.0,AKPL,13,8970
AKPL,26,930.0,AKPL,14,1500
AKPL,29,100.0,AKPL,16,1055
AKPL,3,20.0,AKPL,17,1365
AKPL,32,1200.0,AKPL,18,100
AKPL,33,3911.0,AKPL,19,4441
AKPL,34,4785.0,AKPL,20,41
AKPL,35,10.0,AKPL,21,2186
AKPL,36,3510.0,AKPL,22,665
AKPL,38,1353.0,AKPL,25,426
AKPL,39,100.0,AKPL,26,3418
AKPL,4,250.0,AKPL,28,670
AKPL,40,1100.0,AKPL,29,500
AKPL,41,550.0,AKPL,3,460
AKPL,42,700.0,AKPL,32,2853
AKPL,43,750.0,AKPL,33,2638
AKPL,44,210.0,AKPL,34,1113
