0,1,2,3,4,5
JBLB,49,58,16,,
SPDL,28,25,100,,
SPDL,20,25,1000,,
NHPC,52,42,300,,
UPPER,48,32,63,,
UPPER,48,46,50,,
UPPER,48,45,77,,
UPPER,48,14,10,,
LBL,7,32,60,,
GLH,42,32,10,,
UMRH,48,55,21,,
PFL,48,46,320,,
PFL,21,46,100,,
BNHC,37,56,10,,
UMHL,41,35,271,,
UMHL,41,40,100,,
GBBL,25,41,40,,
JBLB,41,49,10,,
NGPL,41,58,150,,
GBBL,41,41,250,,
AHPC,28,42,50,,
NFS,58,25,21,,
SMB,16,7,11,,
AKJCL,39,54,15,,
GHL,28,6,100,,
RURU,57,58,10,,
NLG,59,26,10,,
NABIL,59,49,10,,
CZBIL,1,58,14,,
MKLB,6,21,10,,
NIL,48,45,184,,
GHL,28,22,100,,
MBJC,34,32,10,,
NHPC,37,59,1000,,
SHEL,43,58,10,,
NYADI,22,38,50,,
HIDCL,51,43,177,,
JLI,4,11,10,,
SAHAS,45,38,90,,
SAHAS,45,51,10,,
SLI,47,42,10,,
SSHL,58,7,500,,
JBLB,51,58,40,,
SABSL,45,7,11,,
SAHAS,43,6,10,,
BOKL,6,39,25,,
HIDCL,25,28,616,,
SJCL,51,39,10,,
SBL,42,41,175,,
HDL,21,35,10,,
HDL,4,35,48,,
HDL,7,35,10,,
RADHI,58,34,90,,
NABIL,39,49,20,,
HDHPC,26,28,139,,
AHPC,56,42,485,,
AHPC,56,3,15,,
NABIL,58,49,40,,
CHCL,36,7,47,,
CHCL,36,37,643,,
ICFC,41,28,40,,
NHPC,55,42,230,,
SLI,47,49,10,,
NFS,58,14,25,,
ALBSL,29,57,10,,
NFS,58,22,100,,
NFS,58,20,30,,
NLIC,32,17,20,,
NLIC,42,17,44,,
NLIC,53,17,10,,
NLIC,6,17,100,,
NLIC,25,17,50,,
NLIC,35,17,10,,
AHPC,10,3,85,,
AHPC,10,26,415,,
NLIC,7,17,46,,
NLIC,52,17,20,,
CHCL,51,37,200,,
ULI,34,37,10,,
ULI,34,6,10,,
ULI,34,11,10,,
ULI,34,33,10,,
ULI,34,39,10,,
RURU,57,58,11,,
JBLB,51,21,10,,
NLIC,42,17,50,,
NLIC,42,17,30,,
NLIC,42,21,20,,
CIT,48,54,30,,
CIT,48,58,25,,
CIT,48,4,50,,
CIT,48,19,82,,
SPDL,6,25,100,,
NICA,6,50,20,,
GHL,28,22,200,,
SHPC,14,37,250,,
SHPC,14,38,50,,
SLI,47,28,10,,
JBLB,48,58,10,,
SAHAS,21,48,100,,
GIC,45,18,35,,
JSLBB,49,48,10,,
SAHAS,28,32,10,,
RHPL,35,44,538,,
CBBL,34,47,5,,
CBBL,40,47,10,,
CBBL,25,47,25,,
