BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,428,ACLBSL,--,428
ADBL,--,21338,ADBL,--,21338
AHPC,--,80675,AHPC,--,80675
AIL,--,1071,AIL,--,1071
AKBSL,--,50,AKBSL,--,50
AKJCL,--,28805,AKJCL,--,28805
AKPL,--,56448,AKPL,--,56448
ALBSL,--,1210,ALBSL,--,1210
ALICL,--,51494,ALICL,--,51494
API,--,59321,API,--,59321
BARUN,--,10222,BARUN,--,10222
BBC,--,245,BBC,--,245
BFC,--,4365,BFC,--,4365
BHL,--,7210,BHL,--,7210
BNHC,--,2031,BNHC,--,2031
BNT,--,70,BNT,--,70
BPCL,--,11070,BPCL,--,11070
CBBL,--,4981,CBBL,--,4981
CBL,--,92688,CBL,--,92688
CCBL,--,35433,CCBL,--,35433
CFCL,--,6658,CFCL,--,6658
CGH,--,1350,CGH,--,1350
CHCL,--,16241,CHCL,--,16241
CHDC,--,6667,CHDC,--,6667
CHL,--,11334,CHL,--,11334
CIT,--,7821,CIT,--,7821
CLBSL,--,882,CLBSL,--,882
CMF1,--,90100,CMF1,--,90100
CMF2,--,14000,CMF2,--,14000
CORBL,--,9866,CORBL,--,9866
CYCL,--,50,CYCL,--,50
CZBIL,--,20672,CZBIL,--,20672
DDBL,--,2288,DDBL,--,2288
DHPL,--,6672,DHPL,--,6672
EBL,--,12228,EBL,--,12228
EDBL,--,2855,EDBL,--,2855
ENL,--,600,ENL,--,600
FMDBL,--,10802,FMDBL,--,10802
FOWAD,--,2062,FOWAD,--,2062
GBBL,--,19236,GBBL,--,19236
GBLBS,--,2319,GBLBS,--,2319
GFCL,--,6950,GFCL,--,6950
GHL,--,17641,GHL,--,17641
GIC,--,626,GIC,--,626
GILB,--,1817,GILB,--,1817
GIMES1,--,85439,GIMES1,--,85439
GLBSL,--,319,GLBSL,--,319
GLH,--,810,GLH,--,810
GMFBS,--,172,GMFBS,--,172
GMFIL,--,5727,GMFIL,--,5727
GRDBL,--,3648,GRDBL,--,3648
GUFL,--,8729,GUFL,--,8729
GVL,--,8800,GVL,--,8800
HBL,--,4993,HBL,--,4993
HDHPC,--,40421,HDHPC,--,40421
HDL,--,13004,HDL,--,13004
HIDCL,--,91644,HIDCL,--,91644
HPPL,--,10223,HPPL,--,10223
HURJA,--,4380,HURJA,--,4380
ICFC,--,25481,ICFC,--,25481
IGI,--,16613,IGI,--,16613
ILBS,--,491,ILBS,--,491
JALPA,--,2657,JALPA,--,2657
JBBL,--,18788,JBBL,--,18788
JBLB,--,2152,JBLB,--,2152
JFL,--,2158,JFL,--,2158
JLI,--,16648,JLI,--,16648
JOSHI,--,10457,JOSHI,--,10457
JSLBB,--,665,JSLBB,--,665
KBL,--,41542,KBL,--,41542
KEF,--,2875,KEF,--,2875
KKHC,--,7604,KKHC,--,7604
KLBSL,--,25,KLBSL,--,25
KMCDB,--,507,KMCDB,--,507
KPCL,--,1320,KPCL,--,1320
KRBL,--,370,KRBL,--,370
KSBBL,--,26482,KSBBL,--,26482
LBBL,--,40668,LBBL,--,40668
LBL,--,27894,LBL,--,27894
LEC,--,10070,LEC,--,10070
LGIL,--,6174,LGIL,--,6174
LICN,--,14924,LICN,--,14924
LLBS,--,393,LLBS,--,393
LUK,--,200,LUK,--,200
MBJC,--,11146,MBJC,--,11146
MBL,--,29906,MBL,--,29906
MDB,--,11571,MDB,--,11571
