Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,13,20.0,ACLBSL,16,185
ACLBSL,25,70.0,ACLBSL,18,20
ACLBSL,29,40.0,ACLBSL,21,200
ACLBSL,32,50.0,ACLBSL,22,33
ACLBSL,35,10.0,ACLBSL,29,10
ACLBSL,36,50.0,ACLBSL,32,60
ACLBSL,41,30.0,ACLBSL,34,10
ACLBSL,42,30.0,ACLBSL,39,20
ACLBSL,43,160.0,ACLBSL,41,10
ACLBSL,46,10.0,ACLBSL,42,20
ACLBSL,49,10.0,ACLBSL,44,10
ACLBSL,5,50.0,ACLBSL,45,40
ACLBSL,52,40.0,ACLBSL,49,50
ACLBSL,55,60.0,ACLBSL,50,40
ACLBSL,56,45.0,ACLBSL,54,30
ACLBSL,58,33.0,ACLBSL,58,30
ACLBSL,6,50.0,ADBL,1,840
ACLBSL,8,10.0,ADBL,10,200
ADBL,1,310.0,ADBL,13,253
ADBL,10,686.0,ADBL,14,4112
ADBL,11,82.0,ADBL,16,663
ADBL,13,400.0,ADBL,17,180
ADBL,14,500.0,ADBL,19,716
ADBL,16,130.0,ADBL,21,600
ADBL,17,168.0,ADBL,22,50
ADBL,20,2992.0,ADBL,28,1001
ADBL,22,331.0,ADBL,3,21
ADBL,25,80.0,ADBL,32,2005
ADBL,26,65.0,ADBL,33,279
ADBL,28,10000.0,ADBL,34,629
ADBL,29,1200.0,ADBL,35,137
ADBL,3,100.0,ADBL,36,200
ADBL,32,227.0,ADBL,37,100
ADBL,33,5230.0,ADBL,38,3047
ADBL,34,736.0,ADBL,39,3000
ADBL,35,701.0,ADBL,4,5035
ADBL,36,200.0,ADBL,40,200
ADBL,37,345.0,ADBL,42,12149
ADBL,38,751.0,ADBL,44,20
ADBL,39,30.0,ADBL,45,937
ADBL,4,155.0,ADBL,46,15
ADBL,40,1250.0,ADBL,48,110
ADBL,41,320.0,ADBL,49,20
ADBL,42,1514.0,ADBL,5,168
ADBL,43,1192.0,ADBL,52,462
ADBL,44,100.0,ADBL,54,1095
ADBL,45,1116.0,ADBL,57,860
ADBL,47,2995.0,ADBL,58,542
ADBL,49,170.0,ADBL,59,189
ADBL,51,1480.0,ADBL,6,91
ADBL,52,80.0,ADBL,7,286
ADBL,54,20.0,ADBL,8,100
ADBL,55,50.0,ADBLD83,38,50
ADBL,56,18.0,ADBLD83,42,300
ADBL,57,946.0,ADBLD83,48,25
ADBL,58,1250.0,AHPC,1,500
ADBL,59,182.0,AHPC,10,1000
ADBL,6,35.0,AHPC,14,550
ADBL,7,25.0,AHPC,16,16660
ADBL,8,150.0,AHPC,17,125
ADBL,D01,2000.0,AHPC,18,200
ADBLD83,16,100.0,AHPC,19,1750
ADBLD83,4,175.0,AHPC,21,920
ADBLD83,6,100.0,AHPC,22,1835
AHPC,1,350.0,AHPC,25,1310
AHPC,14,1970.0,AHPC,26,500
AHPC,16,2202.0,AHPC,28,1550
AHPC,17,1355.0,AHPC,29,350
AHPC,18,839.0,AHPC,3,4730
AHPC,19,2153.0,AHPC,33,805
AHPC,21,1319.0,AHPC,34,1082
AHPC,22,167.0,AHPC,35,3880
AHPC,25,382.0,AHPC,36,5150
AHPC,26,2060.0,AHPC,37,2840
AHPC,28,2150.0,AHPC,38,6190
AHPC,29,719.0,AHPC,39,1000
AHPC,3,542.0,AHPC,4,2025
AHPC,32,1325.0,AHPC,41,378
AHPC,33,9499.0,AHPC,42,510
AHPC,34,6730.0,AHPC,44,2949
AHPC,35,1158.0,AHPC,45,2315
AHPC,36,2090.0,AHPC,46,2203
AHPC,37,170.0,AHPC,47,2000
AHPC,38,2630.0,AHPC,48,1618
AHPC,39,620.0,AHPC,49,5432
AHPC,4,250.0,AHPC,50,600
AHPC,40,571.0,AHPC,51,800
AHPC,41,1236.0,AHPC,52,500
AHPC,42,9917.0,AHPC,53,291
AHPC,43,410.0,AHPC,55,675
AHPC,44,2630.0,AHPC,56,50
AHPC,45,2460.0,AHPC,57,2540
AHPC,46,2844.0,AHPC,58,1025
AHPC,47,200.0,AHPC,59,1160
AHPC,48,1747.0,AHPC,6,50
AHPC,49,1465.0,AHPC,7,250
AHPC,5,240.0,AHPC,8,150
AHPC,50,2352.0,AIL,1,20
AHPC,51,2101.0,AIL,11,10
AHPC,52,1188.0,AIL,13,10
AHPC,53,450.0,AIL,14,20
AHPC,54,1203.0,AIL,16,30
AHPC,55,320.0,AIL,19,10
AHPC,56,640.0,AIL,21,106
AHPC,57,1050.0,AIL,22,30
AHPC,58,4569.0,AIL,25,10
AHPC,59,250.0,AIL,26,50
AHPC,6,350.0,AIL,29,110
AHPC,7,325.0,AIL,32,20
AHPC,8,1250.0,AIL,33,30
AIL,13,46.0,AIL,34,30
AIL,19,15.0,AIL,35,30
AIL,21,60.0,AIL,36,20
AIL,34,10.0,AIL,38,50
AIL,38,90.0,AIL,39,10
AIL,41,320.0,AIL,4,10
AIL,43,69.0,AIL,40,10
AIL,44,10.0,AIL,41,220
AIL,45,50.0,AIL,42,60
AIL,47,500.0,AIL,43,40
AIL,49,30.0,AIL,44,30
AIL,52,200.0,AIL,45,70
AIL,53,50.0,AIL,46,20
AIL,54,25.0,AIL,49,50
AIL,55,96.0,AIL,50,110
AIL,57,320.0,AIL,51,100
AIL,58,135.0,AIL,52,130
AIL,8,10.0,AIL,53,430
AKJCL,1,1392.0,AIL,54,10
AKJCL,13,1290.0,AIL,55,70
AKJCL,14,1899.0,AIL,56,10
AKJCL,16,500.0,AIL,57,30
AKJCL,17,5760.0,AIL,58,20
AKJCL,18,1176.0,AIL,7,10
AKJCL,19,1000.0,AIL,8,10
AKJCL,20,300.0,AKJCL,1,100
AKJCL,21,6918.0,AKJCL,11,300
AKJCL,22,1560.0,AKJCL,13,2500
AKJCL,25,3452.0,AKJCL,14,1950
AKJCL,26,11178.0,AKJCL,16,400
AKJCL,28,1529.0,AKJCL,17,5519
AKJCL,29,2310.0,AKJCL,19,2110
AKJCL,3,532.0,AKJCL,20,10
AKJCL,32,975.0,AKJCL,21,2571
AKJCL,33,820.0,AKJCL,22,4890
AKJCL,34,6008.0,AKJCL,25,14800
AKJCL,35,2077.0,AKJCL,26,5470
AKJCL,36,1600.0,AKJCL,28,12150
AKJCL,37,1100.0,AKJCL,29,250
AKJCL,38,3940.0,AKJCL,3,1010
AKJCL,39,6700.0,AKJCL,32,4240
AKJCL,4,1575.0,AKJCL,33,90
AKJCL,40,1610.0,AKJCL,34,3920
AKJCL,41,7952.0,AKJCL,35,649
AKJCL,42,3610.0,AKJCL,36,1660
AKJCL,43,870.0,AKJCL,37,2980
AKJCL,44,5320.0,AKJCL,38,2460
AKJCL,45,10820.0,AKJCL,39,1060
AKJCL,46,950.0,AKJCL,4,800
AKJCL,47,400.0,AKJCL,41,2684
AKJCL,48,1350.0,AKJCL,42,5505
AKJCL,49,5781.0,AKJCL,43,350
AKJCL,50,3650.0,AKJCL,44,2550
AKJCL,51,1125.0,AKJCL,45,13264
AKJCL,52,462.0,AKJCL,46,280
AKJCL,53,1304.0,AKJCL,47,4500
AKJCL,54,342.0,AKJCL,48,3878
AKJCL,55,170.0,AKJCL,49,5267
AKJCL,56,1650.0,AKJCL,5,569
AKJCL,57,5482.0,AKJCL,50,7295
AKJCL,58,24861.0,AKJCL,51,94
AKJCL,59,1180.0,AKJCL,52,640
AKJCL,6,2290.0,AKJCL,53,2023
AKJCL,7,4000.0,AKJCL,54,1225
AKJCL,8,60.0,AKJCL,56,7470
AKPL,1,515.0,AKJCL,57,7004
AKPL,10,464.0,AKJCL,58,4268
AKPL,11,204.0,AKJCL,59,2325
AKPL,13,12956.0,AKJCL,6,1250
AKPL,14,2165.0,AKJCL,8,6500
AKPL,16,1160.0,AKPL,1,685
AKPL,17,905.0,AKPL,10,6139
