0,1,2,3,4,5
PMHPL,49,45,15,,
JLI,37,21,10,,
PLI,45,49,20,,
PLI,32,49,50,,
CBL,17,41,15,,
GIC,3,50,10,,
AKJCL,13,16,50,,
NICSF,58,35,500,,
AKPL,7,35,65,,
NIFRA,29,43,20,,
NIFRA,49,43,23,,
NIFRA,45,49,10,,
NIFRA,19,49,50,,
MFIL,11,56,10,,
LICN,55,54,67,,
LICN,55,54,73,,
NLIC,7,4,50,,
GLICL,14,59,150,,
GLICL,45,59,50,,
SLICL,49,48,100,,
NBL,42,41,50,,
PIC,38,57,20,,
PIC,38,39,20,,
NICGF,56,4,200,,
GMFIL,22,16,343,,
RHPL,5,4,50,,
RHPL,5,4,50,,
SJCL,49,58,50,,
MERO,47,41,100,,
PLI,32,14,10,,
BPCL,21,44,200,,
NRN,58,41,17,,
AHPC,57,52,100,,
NRIC,16,17,165,,
NRIC,47,17,35,,
SLI,47,49,10,,
NICLBSL,38,41,10,,
SAHAS,44,58,10,,
HDHPC,17,58,250,,
API,48,11,208,,
EBL,19,45,40,,
API,3,11,100,,
NLIC,35,4,100,,
UMHL,38,16,257,,
UMHL,49,16,143,,
UMHL,35,16,55,,
RLI,56,49,35,,
NICL,59,47,500,,
API,3,59,25,,
API,3,38,75,,
NRIC,47,17,15,,
NLIC,25,4,500,,
BNHC,8,58,10,,
API,25,38,200,,
NABIL,47,21,90,,
MBJC,50,47,10,,
MBJC,50,42,10,,
NMB,38,6,25,,
ADBL,58,56,15,,
USLB,13,8,26,,
AKJCL,3,16,500,,
MPFL,42,22,100,,
PRIN,21,11,30,,
UPPER,58,54,18,,
GLH,19,58,10,,
NHPC,42,50,50,,
ULI,57,49,10,,
ULI,57,57,25,,
KSBBL,56,56,21,,
AKJCL,44,16,268,,
RBCL,6,6,10,,
API,13,16,716,,
API,58,16,100,,
API,47,16,100,,
API,34,16,124,,
API,49,16,10,,
GBIME,45,11,5,,
GBIME,59,11,50,,
GIC,57,13,100,,
AKPL,50,39,10,,
AKPL,50,19,20,,
RLI,54,49,20,,
RLI,33,49,20,,
RLI,29,49,40,,
SAHAS,44,34,10,,
SAHAS,44,34,10,,
SAHAS,44,55,50,,
AKJCL,44,16,32,,
AKJCL,35,16,968,,
LGIL,26,21,30,,
NYADI,43,52,30,,
NYADI,43,44,20,,
AKPL,26,38,21,,
NIL,57,5,30,,
NIL,57,40,10,,
NIL,57,37,10,,
MFIL,42,56,10,,
SAHAS,52,49,10,,
ULI,1,38,10,,
PLIC,17,14,34,,
SHL,49,56,300,,
NRN,45,45,50,,
NRN,50,45,50,,
NRN,8,45,40,,
NRN,57,45,300,,
NRN,58,45,930,,
NRN,58,45,30,,
PCBL,48,19,50,,
PCBL,48,13,24,,
CCBL,17,22,13,,
SLI,22,49,110,,
SHINE,7,57,10,,
PICL,47,45,100,,
JOSHI,11,56,139,,
JOSHI,56,56,20,,
JOSHI,7,56,141,,
KBL,29,57,143,,
NEF,45,4,241,,
UMRH,48,7,10,,
GHL,21,32,10,,
JBBL,51,6,10,,
API,58,38,30,,
PPCL,36,50,25,,
HIDCL,57,41,59,,
HIDCL,4,41,100,,
HIDCL,54,41,366,,
RADHI,14,16,200,,
CHDC,34,49,50,,
NLIC,14,4,50,,
SJCL,49,58,20,,
BNHC,45,29,10,,
CIT,5,35,11,,
NYADI,59,44,30,,
NICLBSL,35,41,10,,
JBBL,51,57,23,,
JBBL,32,57,17,,
LBBL,47,58,1000,,
AKPL,50,39,25,,
AKPL,50,44,90,,
AKPL,50,49,45,,
GUFL,3,48,497,,
GUFL,49,48,10,,
GUFL,34,48,104,,
GUFL,34,48,89,,
NRIC,16,42,55,,
HIDCL,54,52,34,,
RLI,14,4,20,,
NLIC,34,4,15,,
NLIC,34,45,10,,
SPDL,44,16,100,,
NIFRA,45,59,100,,
GMFIL,42,58,10,,
NBL,55,34,73,,
NBL,34,34,82,,
NABIL,47,8,129,,
NABIL,58,8,30,,
NABIL,41,8,141,,
NABIL,40,8,100,,
SGI,44,43,110,,
AIL,6,38,10,,
NHPC,29,58,39,,
NHPC,29,42,170,,
HIDCL,54,45,100,,
AKJCL,35,11,32,,
AKJCL,28,11,100,,
AKJCL,44,11,105,,
AKJCL,34,11,100,,
AKJCL,42,11,50,,
AKJCL,34,11,91,,
AKJCL,58,11,200,,
AKJCL,35,11,30,,
AKJCL,33,11,250,,
AKJCL,53,11,300,,
AKJCL,57,11,170,,
AKJCL,57,11,80,,
SICL,55,42,30,,
SICL,55,41,68,,
NLICL,57,18,50,,
JLI,45,14,10,,
CHCL,36,22,10,,
CHCL,36,28,100,,
CHCL,36,58,90,,
HIDCL,55,4,50,,
HIDCL,55,38,1846,,
BARUN,51,32,106,,
GBBL,36,21,300,,
JFL,41,16,146,,
GBBL,7,37,100,,
GUFL,34,59,11,,
NBL,34,6,10,,
NTC,6,57,50,,
JBBL,29,58,19,,
JBBL,29,58,117,,
SANIMA,33,1,100,,
SANIMA,29,1,490,,
SANIMA,5,1,200,,
SANIMA,1,1,210,,
MBJC,20,38,10,,
MBJC,20,28,10,,
SIL,44,6,108,,
NLIC,6,4,705,,
NLIC,6,54,130,,
SIL,50,6,100,,
SIL,56,6,12,,
MHNL,34,58,50,,
SLI,47,57,10,,
AIL,6,17,50,,
HPPL,42,4,10,,
PLI,32,44,40,,
PLI,56,44,40,,
PLI,55,44,20,,
PICL,58,45,10,,
API,41,47,10,,
HDL,57,34,10,,
PIC,25,28,200,,
MNBBL,38,52,127,,
JOSHI,7,58,20,,
KBL,13,57,20,,
UPPER,28,35,100,,
PRVU,34,13,48,,
CZBIL,25,59,25,,
CZBIL,25,21,120,,
UMHL,32,41,500,,
CZBIL,25,16,836,,
CZBIL,25,45,23,,
PICL,58,1,100,,
GILB,58,48,20,,
SLICL,56,14,100,,
NIFRA,45,41,64,,
NHPC,42,42,500,,
ULI,46,56,100,,
ULI,1,56,40,,
ULI,38,56,10,,
ULI,41,56,10,,
SGI,44,39,10,,
BOKL,45,22,86,,
BOKL,45,11,14,,
GHL,13,59,50,,
PFL,58,49,20,,
SLI,47,14,10,,
AHPC,57,58,50,,
AHPC,57,19,50,,
GIC,42,33,10,,
NUBL,58,49,10,,
NMB,41,48,20,,
SLI,47,58,10,,
SLI,1,54,10,,
SGI,44,57,50,,
NIFRA,56,43,154,,
NIFRA,56,29,54,,
NIFRA,56,34,54,,
NIFRA,56,42,300,,
NIFRA,56,39,80,,
NIFRA,56,44,64,,
NIFRA,56,13,200,,
NIFRA,56,22,64,,
NIFRA,56,58,20,,
NIFRA,56,29,20,,
