BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,50,ACLBSL,--,50
ADBL,--,5649,ADBL,--,5649
AHPC,--,22147,AHPC,--,22147
AKJCL,--,2005,AKJCL,--,2005
AKPL,--,17798,AKPL,--,17798
ALBSL,--,285,ALBSL,--,285
ALICL,--,3604,ALICL,--,3604
API,--,23126,API,--,23126
BARUN,--,2279,BARUN,--,2279
BBC,--,170,BBC,--,170
BFC,--,3010,BFC,--,3010
BHDC,--,380,BHDC,--,380
BHL,--,453,BHL,--,453
BNHC,--,110,BNHC,--,110
BNT,--,166,BNT,--,166
BPCL,--,2973,BPCL,--,2973
CBBL,--,3187,CBBL,--,3187
CFCL,--,1973,CFCL,--,1973
CGH,--,300,CGH,--,300
CHCL,--,3655,CHCL,--,3655
CHDC,--,1355,CHDC,--,1355
CHL,--,250,CHL,--,250
CIT,--,2239,CIT,--,2239
CLBSL,--,23,CLBSL,--,23
CMF2,--,16200,CMF2,--,16200
CORBL,--,775,CORBL,--,775
CZBIL,--,29527,CZBIL,--,29527
DDBL,--,1452,DDBL,--,1452
DHPL,--,4330,DHPL,--,4330
DORDI,--,2090,DORDI,--,2090
EBL,--,4129,EBL,--,4129
EDBL,--,352,EDBL,--,352
ENL,--,780,ENL,--,780
FMDBL,--,4562,FMDBL,--,4562
FOWAD,--,1707,FOWAD,--,1707
GBBL,--,8533,GBBL,--,8533
GBLBS,--,2853,GBLBS,--,2853
GFCL,--,1593,GFCL,--,1593
GHL,--,1580,GHL,--,1580
GILB,--,186,GILB,--,186
GIMES1,--,4286,GIMES1,--,4286
GLBSL,--,24,GLBSL,--,24
GLH,--,542,GLH,--,542
GMFBS,--,26,GMFBS,--,26
GMFIL,--,1460,GMFIL,--,1460
GRDBL,--,698,GRDBL,--,698
GUFL,--,4905,GUFL,--,4905
GVL,--,2250,GVL,--,2250
HBL,--,431,HBL,--,431
HDHPC,--,19173,HDHPC,--,19173
HDL,--,2850,HDL,--,2850
HEI,--,6071,HEI,--,6071
HHL,--,1500,HHL,--,1500
HIDCL,--,21202,HIDCL,--,21202
HIDCLP,--,5556,HIDCLP,--,5556
HPPL,--,730,HPPL,--,730
HURJA,--,739,HURJA,--,739
ICFC,--,6425,ICFC,--,6425
IGI,--,3692,IGI,--,3692
ILBS,--,456,ILBS,--,456
JALPA,--,480,JALPA,--,480
JBBL,--,5346,JBBL,--,5346
JBLB,--,956,JBLB,--,956
JFL,--,1188,JFL,--,1188
JOSHI,--,10709,JOSHI,--,10709
JSLBB,--,74,JSLBB,--,74
KBL,--,20073,KBL,--,20073
KBLD86,--,70,KBLD86,--,70
KDBY,--,1000,KDBY,--,1000
KEF,--,100,KEF,--,100
KKHC,--,1199,KKHC,--,1199
KLBSL,--,40,KLBSL,--,40
KMCDB,--,172,KMCDB,--,172
KPCL,--,176,KPCL,--,176
KRBL,--,2298,KRBL,--,2298
KSBBL,--,6614,KSBBL,--,6614
LBBL,--,12557,LBBL,--,12557
LBL,--,4268,LBL,--,4268
LEC,--,90,LEC,--,90
LICN,--,462,LICN,--,462
LLBS,--,10,LLBS,--,10
LUK,--,300,LUK,--,300
MBJC,--,1684,MBJC,--,1684
MBL,--,8549,MBL,--,8549
MDB,--,1315,MDB,--,1315
MEN,--,775,MEN,--,775
MERO,--,1538,MERO,--,1538
MFIL,--,1931,MFIL,--,1931
MHL,--,1020,MHL,--,1020
MHNL,--,460,MHNL,--,460
MKJC,--,2846,MKJC,--,2846
MKLB,--,31,MKLB,--,31
MLBBL,--,127,MLBBL,--,127
MLBL,--,18803,MLBL,--,18803
MLBS,--,80,MLBS,--,80
MLBSL,--,232,MLBSL,--,232
MMF1,--,1550,MMF1,--,1550
MMFDB,--,603,MMFDB,--,603
MNBBL,--,2331,MNBBL,--,2331
MPFL,--,3460,MPFL,--,3460
MSLB,--,40,MSLB,--,40
NABBC,--,2235,NABBC,--,2235
NABIL,--,19185,NABIL,--,19185
NBF3,--,3800,NBF3,--,3800
NBL,--,16306,NBL,--,16306
NCCB,--,10825,NCCB,--,10825
NEF,--,2283,NEF,--,2283
NESDO,--,1246,NESDO,--,1246
NFS,--,5190,NFS,--,5190
NGPL,--,3289,NGPL,--,3289
NHDL,--,422,NHDL,--,422
NHPC,--,15736,NHPC,--,15736
NIBLPF,--,11000,NIBLPF,--,11000
NIBSF2,--,100,NIBSF2,--,100
NICA,--,19573,NICA,--,19573
NICBF,--,100,NICBF,--,100
NICFC,--,1500,NICFC,--,1500
NICL,--,300,NICL,--,300
NICLBSL,--,906,NICLBSL,--,906
NICSF,--,1560,NICSF,--,1560
NIFRA,--,81767,NIFRA,--,81767
NIL,--,1305,NIL,--,1305
NLBBL,--,357,NLBBL,--,357
NLG,--,241,NLG,--,241
NLIC,--,6248,NLIC,--,6248
NLICL,--,1399,NLICL,--,1399
NMB,--,7987,NMB,--,7987
NMB50,--,100,NMB50,--,100
NMBHF1,--,2832,NMBHF1,--,2832
NMFBS,--,1375,NMFBS,--,1375
NRIC,--,6799,NRIC,--,6799
NRN,--,1835,NRN,--,1835
NSLB,--,724,NSLB,--,724
NTC,--,6422,NTC,--,6422
NUBL,--,1014,NUBL,--,1014
NYADI,--,900,NYADI,--,900
OHL,--,152,OHL,--,152
PBD88,--,25,PBD88,--,25
PBLD84,--,450,PBLD84,--,450
PCBL,--,14671,PCBL,--,14671
PFL,--,1356,PFL,--,1356
PICL,--,1230,PICL,--,1230
PMHPL,--,20,PMHPL,--,20
PPCL,--,1125,PPCL,--,1125
PROFL,--,2270,PROFL,--,2270
PRVU,--,13322,PRVU,--,13322
PSF,--,700,PSF,--,700
RADHI,--,8618,RADHI,--,8618
RBCLPO,--,240,RBCLPO,--,240
RFPL,--,1545,RFPL,--,1545
RHGCL,--,2020,RHGCL,--,2020
RHPL,--,3046,RHPL,--,3046
RIDI,--,18877,RIDI,--,18877
RLFL,--,3445,RLFL,--,3445
RMF1,--,2100,RMF1,--,2100
RSDC,--,3449,RSDC,--,3449
RULB,--,312,RULB,--,312
RURU,--,526,RURU,--,526
SABSL,--,90,SABSL,--,90
SADBL,--,12185,SADBL,--,12185
SAEF,--,34300,SAEF,--,34300
SAHAS,--,1325,SAHAS,--,1325
SANIMA,--,5365,SANIMA,--,5365
SAPDBL,--,1125,SAPDBL,--,1125
SBI,--,871,SBI,--,871
SBL,--,10656,SBL,--,10656
SCB,--,2187,SCB,--,2187
SDLBSL,--,204,SDLBSL,--,204
SFCL,--,10169,SFCL,--,10169
SFMF,--,7405,SFMF,--,7405
SGHC,--,600,SGHC,--,600
SHEL,--,290,SHEL,--,290
SHINE,--,2758,SHINE,--,2758
SHIVM,--,8015,SHIVM,--,8015
SHL,--,15148,SHL,--,15148
SHPC,--,8368,SHPC,--,8368
SICL,--,2071,SICL,--,2071
SIFC,--,1882,SIFC,--,1882
SIGS2,--,500,SIGS2,--,500
SINDU,--,1080,SINDU,--,1080
SJCL,--,470,SJCL,--,470
SLBBL,--,155,SLBBL,--,155
SLBSL,--,135,SLBSL,--,135
SLCF,--,1200,SLCF,--,1200
SMATA,--,20,SMATA,--,20
SMFDB,--,1300,SMFDB,--,1300
SPC,--,5440,SPC,--,5440
SPDL,--,3174,SPDL,--,3174
SRBL,--,11067,SRBL,--,11067
SSHL,--,2885,SSHL,--,2885
STC,--,215,STC,--,215
SWBBL,--,1865,SWBBL,--,1865
SWMF,--,861,SWMF,--,861
TPC,--,510,TPC,--,510
TRH,--,10,TRH,--,10
UHEWA,--,590,UHEWA,--,590
UIC,--,1390,UIC,--,1390
ULBSL,--,180,ULBSL,--,180
UMHL,--,5763,UMHL,--,5763
UMRH,--,2150,UMRH,--,2150
UNHPL,--,1812,UNHPL,--,1812
UNL,--,40,UNL,--,40
UPCL,--,15167,UPCL,--,15167
UPPER,--,6830,UPPER,--,6830
USHEC,--,1220,USHEC,--,1220
USLB,--,11,USLB,--,11
VLBS,--,347,VLBS,--,347
WNLB,--,10,WNLB,--,10
