BStock,Buyer,BQty,SStock,Seller,SQty
ADBL,--,2740,ADBL,--,2740
AHPC,--,14406,AHPC,--,14406
AKJCL,--,3770,AKJCL,--,3770
AKPL,--,1570,AKPL,--,1570
ALBSL,--,106,ALBSL,--,106
ALICL,--,1302,ALICL,--,1302
API,--,13415,API,--,13415
BARUN,--,940,BARUN,--,940
BFC,--,2598,BFC,--,2598
BHDC,--,20,BHDC,--,20
BHL,--,190,BHL,--,190
BNHC,--,10,BNHC,--,10
BPCL,--,100,BPCL,--,100
CBBL,--,377,CBBL,--,377
CFCL,--,220,CFCL,--,220
CGH,--,20,CGH,--,20
CHCL,--,721,CHCL,--,721
CHL,--,199,CHL,--,199
CLBSL,--,200,CLBSL,--,200
CORBL,--,300,CORBL,--,300
CZBIL,--,923,CZBIL,--,923
DDBL,--,247,DDBL,--,247
DORDI,--,175,DORDI,--,175
EBL,--,832,EBL,--,832
EDBL,--,480,EDBL,--,480
ENL,--,10,ENL,--,10
FMDBL,--,360,FMDBL,--,360
FOWAD,--,464,FOWAD,--,464
GBBL,--,1324,GBBL,--,1324
GFCL,--,760,GFCL,--,760
GHL,--,1020,GHL,--,1020
GILB,--,95,GILB,--,95
GIMES1,--,4000,GIMES1,--,4000
GLH,--,1006,GLH,--,1006
GMFIL,--,385,GMFIL,--,385
GRDBL,--,1013,GRDBL,--,1013
GUFL,--,1595,GUFL,--,1595
GVL,--,60,GVL,--,60
HBL,--,88,HBL,--,88
HDHPC,--,2669,HDHPC,--,2669
HDL,--,329,HDL,--,329
HEI,--,3672,HEI,--,3672
HHL,--,430,HHL,--,430
HIDCL,--,8655,HIDCL,--,8655
HIDCLP,--,1020,HIDCLP,--,1020
ICFC,--,438,ICFC,--,438
IGI,--,780,IGI,--,780
ILBS,--,32,ILBS,--,32
JALPA,--,70,JALPA,--,70
JBBL,--,730,JBBL,--,730
JBLB,--,154,JBLB,--,154
JOSHI,--,1540,JOSHI,--,1540
KBL,--,6440,KBL,--,6440
KDBY,--,400,KDBY,--,400
KMCDB,--,200,KMCDB,--,200
KPCL,--,21,KPCL,--,21
KRBL,--,528,KRBL,--,528
KSBBL,--,525,KSBBL,--,525
LBBL,--,2938,LBBL,--,2938
LBL,--,7217,LBL,--,7217
LICN,--,935,LICN,--,935
MBJC,--,430,MBJC,--,430
MBL,--,260,MBL,--,260
MFIL,--,40,MFIL,--,40
MHL,--,100,MHL,--,100
MHNL,--,605,MHNL,--,605
MKJC,--,255,MKJC,--,255
MKLB,--,70,MKLB,--,70
MLBL,--,800,MLBL,--,800
MLBS,--,40,MLBS,--,40
MLBSL,--,20,MLBSL,--,20
MMF1,--,1100,MMF1,--,1100
MMFDB,--,20,MMFDB,--,20
MNBBL,--,320,MNBBL,--,320
MPFL,--,1640,MPFL,--,1640
NABBC,--,20,NABBC,--,20
NABIL,--,4093,NABIL,--,4093
NBF3,--,200,NBF3,--,200
NBL,--,1500,NBL,--,1500
