Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,11,43,ACLBSL,1,10.0
ACLBSL,13,20,ACLBSL,10,540.0
ACLBSL,14,90,ACLBSL,13,33.0
ACLBSL,16,40,ACLBSL,16,30.0
ACLBSL,17,22,ACLBSL,17,120.0
ACLBSL,19,40,ACLBSL,18,10.0
ACLBSL,20,100,ACLBSL,20,1600.0
ACLBSL,21,110,ACLBSL,21,162.0
ACLBSL,22,200,ACLBSL,26,10.0
ACLBSL,25,50,ACLBSL,28,10.0
ACLBSL,29,95,ACLBSL,29,10.0
ACLBSL,3,200,ACLBSL,32,10.0
ACLBSL,32,100,ACLBSL,33,40.0
ACLBSL,33,20,ACLBSL,34,30.0
ACLBSL,35,310,ACLBSL,35,20.0
ACLBSL,38,130,ACLBSL,36,100.0
ACLBSL,41,30,ACLBSL,38,70.0
ACLBSL,42,45,ACLBSL,4,10.0
ACLBSL,43,390,ACLBSL,41,160.0
ACLBSL,44,10,ACLBSL,42,162.0
ACLBSL,45,10,ACLBSL,44,20.0
ACLBSL,46,50,ACLBSL,45,150.0
ACLBSL,47,50,ACLBSL,46,63.0
ACLBSL,49,50,ACLBSL,47,30.0
ACLBSL,51,10,ACLBSL,48,20.0
ACLBSL,52,220,ACLBSL,5,10.0
ACLBSL,53,150,ACLBSL,50,150.0
ACLBSL,54,10,ACLBSL,52,635.0
ACLBSL,55,70,ACLBSL,53,10.0
ACLBSL,56,30,ACLBSL,54,10.0
ACLBSL,57,1420,ACLBSL,56,10.0
ACLBSL,58,60,ACLBSL,6,10.0
ACLBSL,59,50,ACLBSL,7,10.0
ACLBSL,6,10,ADBL,1,3052.0
ACLBSL,7,30,ADBL,10,2311.0
ADBL,1,3030,ADBL,11,153.0
ADBL,10,3169,ADBL,13,2910.0
ADBL,11,960,ADBL,14,7698.0
ADBL,13,1024,ADBL,16,953.0
ADBL,14,3871,ADBL,17,1047.0
ADBL,16,9981,ADBL,18,100.0
ADBL,17,1710,ADBL,19,1734.0
ADBL,18,250,ADBL,20,267.0
ADBL,19,260,ADBL,21,2347.0
ADBL,20,140,ADBL,22,849.0
ADBL,21,2590,ADBL,25,1939.0
ADBL,22,1576,ADBL,26,1167.0
ADBL,25,1695,ADBL,28,872.0
ADBL,26,780,ADBL,29,8135.0
ADBL,28,1750,ADBL,3,280.0
ADBL,29,1234,ADBL,32,1193.0
ADBL,3,500,ADBL,33,1550.0
ADBL,32,1255,ADBL,34,1642.0
ADBL,33,23031,ADBL,35,581.0
ADBL,34,4946,ADBL,36,1000.0
ADBL,35,2255,ADBL,37,3251.0
ADBL,36,420,ADBL,38,3971.0
ADBL,37,250,ADBL,39,2052.0
ADBL,38,1986,ADBL,4,1504.0
ADBL,39,225,ADBL,40,3257.0
ADBL,4,380,ADBL,41,2138.0
ADBL,40,2190,ADBL,42,5147.0
ADBL,41,1888,ADBL,43,2264.0
ADBL,42,2805,ADBL,44,1350.0
ADBL,43,615,ADBL,45,8684.0
ADBL,44,2555,ADBL,46,280.0
ADBL,45,3774,ADBL,47,2396.0
ADBL,46,230,ADBL,48,729.0
ADBL,47,565,ADBL,49,2891.0
ADBL,48,1819,ADBL,5,115.0
ADBL,49,8672,ADBL,50,1879.0
ADBL,5,20,ADBL,51,1725.0
ADBL,50,1780,ADBL,52,256.0
ADBL,51,5000,ADBL,53,2737.0
ADBL,52,1345,ADBL,54,100.0
ADBL,53,310,ADBL,55,5238.0
ADBL,54,1934,ADBL,56,4520.0
ADBL,55,565,ADBL,57,6471.0
ADBL,56,755,ADBL,58,713.0
ADBL,57,3903,ADBL,59,7830.0
ADBL,58,1585,ADBL,6,4374.0
ADBL,59,200,ADBL,7,296.0
ADBL,6,3621,ADBL,8,1151.0
ADBL,7,150,ADBLD83,14,1121.0
ADBL,8,550,ADBLD83,42,100.0
ADBL,D01,3000,AHPC,1,5200.0
ADBLD83,11,200,AHPC,10,10454.0
ADBLD83,45,21,AHPC,11,2192.0
