BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,503,ACLBSL,--,503
ADBL,--,4935,ADBL,--,4935
AHPC,--,23335,AHPC,--,23335
AKJCL,--,9496,AKJCL,--,9496
AKPL,--,37173,AKPL,--,37173
ALBSL,--,56,ALBSL,--,56
ALICL,--,5799,ALICL,--,5799
API,--,48385,API,--,48385
BARUN,--,4165,BARUN,--,4165
BBC,--,151,BBC,--,151
BFC,--,4735,BFC,--,4735
BHDC,--,5720,BHDC,--,5720
BHL,--,5600,BHL,--,5600
BNHC,--,543,BNHC,--,543
BNT,--,30,BNT,--,30
BPCL,--,1306,BPCL,--,1306
CBBL,--,1849,CBBL,--,1849
CFCL,--,3959,CFCL,--,3959
CGH,--,270,CGH,--,270
CHCL,--,2432,CHCL,--,2432
CHDC,--,2479,CHDC,--,2479
CHL,--,933,CHL,--,933
CIT,--,2491,CIT,--,2491
CLBSL,--,1466,CLBSL,--,1466
CMF1,--,3200,CMF1,--,3200
CORBL,--,1340,CORBL,--,1340
CZBIL,--,12440,CZBIL,--,12440
DDBL,--,678,DDBL,--,678
DHPL,--,570,DHPL,--,570
DORDI,--,4095,DORDI,--,4095
EBL,--,4924,EBL,--,4924
EDBL,--,3657,EDBL,--,3657
ENL,--,576,ENL,--,576
FMDBL,--,2119,FMDBL,--,2119
FOWAD,--,1602,FOWAD,--,1602
GBBL,--,8731,GBBL,--,8731
GBLBS,--,508,GBLBS,--,508
GFCL,--,2507,GFCL,--,2507
GHL,--,3485,GHL,--,3485
GILB,--,1462,GILB,--,1462
GLBSL,--,20,GLBSL,--,20
GLH,--,695,GLH,--,695
GMFBS,--,20,GMFBS,--,20
GMFIL,--,2187,GMFIL,--,2187
GRDBL,--,910,GRDBL,--,910
GUFL,--,3419,GUFL,--,3419
GVL,--,6158,GVL,--,6158
HBL,--,858,HBL,--,858
HDHPC,--,99902,HDHPC,--,99902
HDL,--,2260,HDL,--,2260
HEI,--,2037,HEI,--,2037
HEIPO,--,50,HEIPO,--,50
HHL,--,5066,HHL,--,5066
HIDCL,--,25326,HIDCL,--,25326
HIDCLP,--,7220,HIDCLP,--,7220
HPPL,--,340,HPPL,--,340
HURJA,--,2120,HURJA,--,2120
ICFC,--,10201,ICFC,--,10201
IGI,--,6787,IGI,--,6787
ILBS,--,59,ILBS,--,59
JALPA,--,2110,JALPA,--,2110
JBBL,--,15558,JBBL,--,15558
JBLB,--,1394,JBLB,--,1394
JFL,--,3686,JFL,--,3686
JOSHI,--,902,JOSHI,--,902
JSLBB,--,135,JSLBB,--,135
KBL,--,9367,KBL,--,9367
KDBY,--,2800,KDBY,--,2800
KEF,--,10650,KEF,--,10650
KKHC,--,3760,KKHC,--,3760
KLBSL,--,34,KLBSL,--,34
KMCDB,--,174,KMCDB,--,174
KPCL,--,6843,KPCL,--,6843
KRBL,--,1977,KRBL,--,1977
KSBBL,--,4269,KSBBL,--,4269
LBBL,--,10650,LBBL,--,10650
LBL,--,1206,LBL,--,1206
LEC,--,2990,LEC,--,2990
LEMF,--,9880,LEMF,--,9880
LICN,--,2935,LICN,--,2935
LLBS,--,100,LLBS,--,100
MBJC,--,11028,MBJC,--,11028
MBL,--,11125,MBL,--,11125
MDB,--,1788,MDB,--,1788
MEN,--,4505,MEN,--,4505
MERO,--,905,MERO,--,905
MFIL,--,5802,MFIL,--,5802
MHL,--,6036,MHL,--,6036
MHNL,--,4072,MHNL,--,4072
MKJC,--,1022,MKJC,--,1022
MKLB,--,1274,MKLB,--,1274
