BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,11,50,ACLBSL,14,11.0
ACLBSL,16,100,ACLBSL,17,22.0
ACLBSL,17,1,ACLBSL,19,11.0
ACLBSL,21,20,ACLBSL,25,46.0
ACLBSL,28,30,ACLBSL,29,11.0
ACLBSL,32,1,ACLBSL,32,41.0
ACLBSL,34,150,ACLBSL,34,21.0
ACLBSL,41,52,ACLBSL,38,11.0
ACLBSL,43,20,ACLBSL,40,95.0
ACLBSL,45,51,ACLBSL,41,20.0
ACLBSL,46,10,ACLBSL,45,151.0
ACLBSL,48,11,ACLBSL,5,10.0
ACLBSL,49,63,ACLBSL,53,11.0
ACLBSL,57,78,ACLBSL,55,20.0
ACLBSL,58,10,ACLBSL,57,10.0
ACLBSL,8,10,ACLBSL,58,114.0
ADBL,1,401,ACLBSL,59,20.0
ADBL,11,129,ACLBSL,6,11.0
ADBL,13,10,ACLBSL,8,21.0
ADBL,14,1209,ADBL,1,1200.0
ADBL,16,3510,ADBL,11,175.0
ADBL,19,20,ADBL,13,51.0
ADBL,20,900,ADBL,14,12111.0
ADBL,21,80,ADBL,16,40.0
ADBL,22,850,ADBL,20,20.0
ADBL,25,305,ADBL,25,120.0
ADBL,28,410,ADBL,26,815.0
ADBL,29,110,ADBL,28,633.0
ADBL,3,17,ADBL,29,1200.0
ADBL,32,1923,ADBL,3,222.0
ADBL,33,100,ADBL,32,1062.0
ADBL,34,842,ADBL,33,100.0
ADBL,35,796,ADBL,34,617.0
ADBL,36,500,ADBL,35,280.0
ADBL,37,200,ADBL,37,40.0
ADBL,38,490,ADBL,39,296.0
ADBL,39,380,ADBL,40,200.0
ADBL,4,10,ADBL,42,2003.0
ADBL,40,620,ADBL,43,223.0
ADBL,41,715,ADBL,44,286.0
ADBL,42,300,ADBL,45,957.0
ADBL,43,1076,ADBL,46,709.0
ADBL,44,470,ADBL,48,314.0
ADBL,45,890,ADBL,49,145.0
ADBL,47,146,ADBL,51,51.0
ADBL,48,700,ADBL,56,330.0
ADBL,49,502,ADBL,57,1098.0
ADBL,5,109,ADBL,58,1987.0
