BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,1,10,ACLBSL,10,20.0
ACLBSL,14,40,ACLBSL,14,209.0
ACLBSL,17,12,ACLBSL,22,3.0
ACLBSL,26,103,ACLBSL,25,20.0
ACLBSL,29,30,ACLBSL,26,60.0
ACLBSL,33,10,ACLBSL,28,12.0
ACLBSL,34,110,ACLBSL,32,33.0
ACLBSL,41,50,ACLBSL,37,13.0
ACLBSL,43,17,ACLBSL,38,56.0
ACLBSL,45,110,ACLBSL,39,15.0
ACLBSL,46,10,ACLBSL,41,60.0
ACLBSL,47,15,ACLBSL,43,10.0
ACLBSL,49,10,ACLBSL,45,27.0
ACLBSL,5,20,ACLBSL,47,50.0
ACLBSL,57,13,ACLBSL,48,63.0
ACLBSL,58,73,ACLBSL,50,10.0
ACLBSL,6,188,ACLBSL,51,22.0
ADBL,1,361,ACLBSL,56,67.0
ADBL,11,15,ACLBSL,58,71.0
ADBL,13,230,ADBL,1,560.0
ADBL,14,726,ADBL,11,40.0
ADBL,16,410,ADBL,14,1123.0
ADBL,17,140,ADBL,16,318.0
ADBL,19,1000,ADBL,17,244.0
ADBL,21,110,ADBL,18,220.0
ADBL,22,793,ADBL,19,100.0
ADBL,25,500,ADBL,21,170.0
ADBL,26,45,ADBL,26,650.0
ADBL,28,1085,ADBL,28,157.0
ADBL,29,1372,ADBL,29,474.0
ADBL,32,200,ADBL,3,57.0
ADBL,33,100,ADBL,32,731.0
ADBL,35,120,ADBL,34,454.0
ADBL,36,170,ADBL,35,50.0
ADBL,37,100,ADBL,36,164.0
ADBL,38,400,ADBL,38,549.0
ADBL,39,160,ADBL,39,384.0
ADBL,40,10,ADBL,4,50.0
ADBL,41,780,ADBL,40,400.0
ADBL,42,360,ADBL,41,320.0
ADBL,43,35,ADBL,42,257.0
ADBL,44,215,ADBL,45,29.0
ADBL,45,85,ADBL,47,543.0
ADBL,46,18,ADBL,48,299.0
ADBL,47,200,ADBL,49,4546.0
ADBL,48,300,ADBL,50,1200.0
ADBL,49,180,ADBL,51,328.0
ADBL,51,3273,ADBL,52,20.0
ADBL,52,110,ADBL,55,140.0
ADBL,56,877,ADBL,56,254.0
ADBL,57,429,ADBL,57,73.0
ADBL,58,375,ADBL,58,339.0
ADBL,59,60,ADBL,59,150.0
ADBL,6,100,ADBL,6,11.0
AHPC,1,2265,ADBL,7,20.0
AHPC,10,450,ADBL,8,20.0
AHPC,11,2830,AHPC,1,1655.0
AHPC,13,2397,AHPC,10,250.0
AHPC,14,4190,AHPC,11,458.0
AHPC,16,975,AHPC,13,2802.0
AHPC,17,10270,AHPC,14,3275.0
AHPC,20,900,AHPC,16,1580.0
AHPC,21,4745,AHPC,17,4581.0
AHPC,22,1600,AHPC,18,1300.0
AHPC,25,9452,AHPC,20,800.0
AHPC,26,620,AHPC,21,1741.0
AHPC,28,7632,AHPC,22,6673.0
AHPC,29,1600,AHPC,25,6041.0
AHPC,3,1250,AHPC,26,270.0
AHPC,32,70,AHPC,28,2500.0
AHPC,33,900,AHPC,29,370.0
AHPC,34,12020,AHPC,3,1173.0
AHPC,35,1220,AHPC,33,15.0
AHPC,36,300,AHPC,34,36204.0
AHPC,37,50,AHPC,35,1350.0
AHPC,38,4646,AHPC,36,543.0
AHPC,39,2635,AHPC,37,800.0
AHPC,4,1550,AHPC,38,6950.0
AHPC,40,50,AHPC,39,2750.0
AHPC,41,800,AHPC,4,3837.0
AHPC,42,498,AHPC,40,700.0
AHPC,43,320,AHPC,41,996.0
AHPC,44,1400,AHPC,42,1100.0
AHPC,45,5370,AHPC,43,2530.0
AHPC,46,400,AHPC,44,700.0
AHPC,47,605,AHPC,45,3657.0
AHPC,48,1320,AHPC,46,400.0
AHPC,49,8250,AHPC,47,4867.0
AHPC,5,700,AHPC,48,2760.0
AHPC,50,6200,AHPC,49,3075.0
AHPC,51,3577,AHPC,5,1111.0
AHPC,52,7140,AHPC,50,1500.0
AHPC,53,2072,AHPC,51,290.0
AHPC,54,921,AHPC,52,1050.0
AHPC,55,5591,AHPC,53,1100.0
AHPC,56,2044,AHPC,54,646.0
AHPC,57,1413,AHPC,55,3290.0
AHPC,58,5320,AHPC,56,2862.0
AHPC,59,2000,AHPC,57,2183.0
AHPC,6,2140,AHPC,58,16481.0
AHPC,7,8460,AHPC,59,3150.0
AHPC,8,1110,AHPC,6,4792.0
AHPC,D01,7240,AHPC,7,2250.0
AKJCL,1,650,AHPC,8,100.0
AKJCL,10,135,AKJCL,1,15568.0
AKJCL,11,50,AKJCL,10,400.0
AKJCL,13,1800,AKJCL,13,2600.0
AKJCL,14,2000,AKJCL,14,441.0
AKJCL,16,500,AKJCL,16,11.0
AKJCL,17,1543,AKJCL,17,1280.0
AKJCL,19,400,AKJCL,19,1700.0
AKJCL,21,3750,AKJCL,20,200.0
AKJCL,22,190,AKJCL,21,1738.0
AKJCL,25,800,AKJCL,22,1550.0
AKJCL,26,800,AKJCL,25,92.0
AKJCL,28,2722,AKJCL,26,200.0
