BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,2903,ACLBSL,--,2903
ADBL,--,45927,ADBL,--,45927
AHPC,--,145167,AHPC,--,145167
AKJCL,--,189891,AKJCL,--,189891
AKPL,--,111963,AKPL,--,111963
ALBSL,--,7321,ALBSL,--,7321
ALICL,--,159299,ALICL,--,159299
API,--,255096,API,--,255096
BARUN,--,24431,BARUN,--,24431
BBC,--,1027,BBC,--,1027
BFC,--,39253,BFC,--,39253
BHDC,--,19980,BHDC,--,19980
BHL,--,15160,BHL,--,15160
BNHC,--,13991,BNHC,--,13991
BNT,--,439,BNT,--,439
BOKD86,--,50,BOKD86,--,50
BPCL,--,17758,BPCL,--,17758
CBBL,--,7847,CBBL,--,7847
CBLD88,--,40,CBLD88,--,40
CCBL,--,89207,CCBL,--,89207
CFCL,--,52956,CFCL,--,52956
CGH,--,4052,CGH,--,4052
CHCL,--,23318,CHCL,--,23318
CHDC,--,30150,CHDC,--,30150
CHL,--,31054,CHL,--,31054
CIT,--,25817,CIT,--,25817
CLBSL,--,3860,CLBSL,--,3860
CMF1,--,7730,CMF1,--,7730
CMF2,--,21470,CMF2,--,21470
CORBL,--,13950,CORBL,--,13950
CZBIL,--,85712,CZBIL,--,85712
DDBL,--,5626,DDBL,--,5626
DHPL,--,26848,DHPL,--,26848
DORDI,--,30903,DORDI,--,30903
EBL,--,54577,EBL,--,54577
EDBL,--,52292,EDBL,--,52292
ENL,--,13202,ENL,--,13202
FMDBL,--,49908,FMDBL,--,49908
FOWAD,--,9952,FOWAD,--,9952
GBBL,--,79537,GBBL,--,79537
GBD80/81,--,260,GBD80/81,--,260
GBLBS,--,25210,GBLBS,--,25210
GFCL,--,23382,GFCL,--,23382
GHL,--,37031,GHL,--,37031
GILB,--,1674,GILB,--,1674
GIMES1,--,19613,GIMES1,--,19613
GLBSL,--,1132,GLBSL,--,1132
GLH,--,14306,GLH,--,14306
GMFBS,--,611,GMFBS,--,611
GMFIL,--,42499,GMFIL,--,42499
GRDBL,--,25749,GRDBL,--,25749
GUFL,--,113742,GUFL,--,113742
GVL,--,52921,GVL,--,52921
GWFD83,--,10,GWFD83,--,10
HBL,--,7759,HBL,--,7759
HDL,--,21753,HDL,--,21753
HIDCL,--,314599,HIDCL,--,314599
HPPL,--,27111,HPPL,--,27111
HURJA,--,18274,HURJA,--,18274
ICFC,--,62684,ICFC,--,62684
ICFCD83,--,174,ICFCD83,--,174
IGI,--,113370,IGI,--,113370
ILBS,--,5395,ILBS,--,5395
JALPA,--,8323,JALPA,--,8323
JBBL,--,142327,JBBL,--,142327
JBLB,--,8136,JBLB,--,8136
JFL,--,83238,JFL,--,83238
JOSHI,--,40831,JOSHI,--,40831
JSLBB,--,695,JSLBB,--,695
KBL,--,154963,KBL,--,154963
KBLPO,--,700000,KBLPO,--,700000
KDBY,--,11700,KDBY,--,11700
KEF,--,4500,KEF,--,4500
KKHC,--,21014,KKHC,--,21014
KLBSL,--,554,KLBSL,--,554
KMCDB,--,2239,KMCDB,--,2239
KPCL,--,6048,KPCL,--,6048
KRBL,--,26538,KRBL,--,26538
KSBBL,--,116595,KSBBL,--,116595
LBBL,--,103472,LBBL,--,103472
LBL,--,48482,LBL,--,48482
LEC,--,24572,LEC,--,24572
LEMF,--,24500,LEMF,--,24500
LICN,--,48215,LICN,--,48215
LLBS,--,1373,LLBS,--,1373
LUK,--,70200,LUK,--,70200
MBJC,--,28100,MBJC,--,28100
MBL,--,82244,MBL,--,82244
MDB,--,27584,MDB,--,27584
MEN,--,7390,MEN,--,7390
MERO,--,7699,MERO,--,7699
MFIL,--,43254,MFIL,--,43254
MHNL,--,38351,MHNL,--,38351
MKJC,--,7716,MKJC,--,7716
MKLB,--,2061,MKLB,--,2061
MLBBL,--,1170,MLBBL,--,1170
MLBL,--,151657,MLBL,--,151657
MLBS,--,1041,MLBS,--,1041
MLBSL,--,1443,MLBSL,--,1443
MMF1,--,23800,MMF1,--,23800
MMFDB,--,1437,MMFDB,--,1437
MNBBL,--,55596,MNBBL,--,55596
MPFL,--,46220,MPFL,--,46220
MSLB,--,1346,MSLB,--,1346
NABBC,--,7425,NABBC,--,7425
NABIL,--,38246,NABIL,--,38246
NBF2,--,16591,NBF2,--,16591
NBF3,--,15410,NBF3,--,15410
NBL,--,126507,NBL,--,126507
NCCB,--,256311,NCCB,--,256311
NEF,--,40200,NEF,--,40200
NESDO,--,16623,NESDO,--,16623
NFS,--,30402,NFS,--,30402
NGPL,--,55537,NGPL,--,55537
NHDL,--,21866,NHDL,--,21866
NHPC,--,312416,NHPC,--,312416
NIBD84,--,10,NIBD84,--,10
NIBLPF,--,4788,NIBLPF,--,4788
NIBSF2,--,8970,NIBSF2,--,8970
NICA,--,81324,NICA,--,81324
NICBF,--,15200,NICBF,--,15200
NICGF,--,700,NICGF,--,700
NICL,--,41315,NICL,--,41315
NICLBSL,--,6479,NICLBSL,--,6479
NICSF,--,2100,NICSF,--,2100
NIFRA,--,245969,NIFRA,--,245969
NIL,--,41380,NIL,--,41380
NLBBL,--,7336,NLBBL,--,7336
NLG,--,42838,NLG,--,42838
NLIC,--,90457,NLIC,--,90457
NLICL,--,98842,NLICL,--,98842
NMB,--,42219,NMB,--,42219
NMB50,--,22830,NMB50,--,22830
NMBHF1,--,20399,NMBHF1,--,20399
NMBMF,--,2311,NMBMF,--,2311
NMFBS,--,4025,NMFBS,--,4025
NRIC,--,69654,NRIC,--,69654
NRN,--,15515,NRN,--,15515
NSLB,--,2211,NSLB,--,2211
NTC,--,137595,NTC,--,137595
NUBL,--,13890,NUBL,--,13890
NYADI,--,3516,NYADI,--,3516
OHL,--,13501,OHL,--,13501
PCBL,--,129345,PCBL,--,129345
PFL,--,34227,PFL,--,34227
PICL,--,49919,PICL,--,49919
PMHPL,--,24888,PMHPL,--,24888
PPCL,--,49989,PPCL,--,49989
PROFL,--,41018,PROFL,--,41018
PRVU,--,155605,PRVU,--,155605
PSF,--,5050,PSF,--,5050
RADHI,--,21954,RADHI,--,21954
RBCL,--,1160,RBCL,--,1160
RBCLPO,--,450,RBCLPO,--,450
RFPL,--,23762,RFPL,--,23762
RHPL,--,31749,RHPL,--,31749
RLFL,--,52149,RLFL,--,52149
RMDC,--,13227,RMDC,--,13227
RMF1,--,10117,RMF1,--,10117
