BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,268,ACLBSL,--,268
ADBL,--,6130,ADBL,--,6130
AHPC,--,15129,AHPC,--,15129
AKJCL,--,23396,AKJCL,--,23396
AKPL,--,15714,AKPL,--,15714
ALBSL,--,161,ALBSL,--,161
ALICL,--,3461,ALICL,--,3461
API,--,25546,API,--,25546
BARUN,--,1494,BARUN,--,1494
BBC,--,40,BBC,--,40
BFC,--,4102,BFC,--,4102
BHDC,--,2780,BHDC,--,2780
BHL,--,1620,BHL,--,1620
BNHC,--,530,BNHC,--,530
BOKD86,--,25,BOKD86,--,25
BPCL,--,2230,BPCL,--,2230
CBBL,--,4103,CBBL,--,4103
CFCL,--,5510,CFCL,--,5510
CGH,--,3581,CGH,--,3581
CHCL,--,4161,CHCL,--,4161
CHDC,--,1219,CHDC,--,1219
CHL,--,2227,CHL,--,2227
CIT,--,2052,CIT,--,2052
CLBSL,--,15,CLBSL,--,15
CMF1,--,1600,CMF1,--,1600
CORBL,--,1091,CORBL,--,1091
CZBIL,--,7420,CZBIL,--,7420
CZBILP,--,5286,CZBILP,--,5286
DDBL,--,1745,DDBL,--,1745
DHPL,--,2566,DHPL,--,2566
DORDI,--,4865,DORDI,--,4865
EBL,--,12970,EBL,--,12970
EDBL,--,6678,EDBL,--,6678
ENL,--,2240,ENL,--,2240
FMDBL,--,2690,FMDBL,--,2690
FOWAD,--,1159,FOWAD,--,1159
GBBL,--,6773,GBBL,--,6773
GBILD86/87,--,15,GBILD86/87,--,15
GBLBS,--,860,GBLBS,--,860
GFCL,--,3036,GFCL,--,3036
GHL,--,8312,GHL,--,8312
GILB,--,682,GILB,--,682
GIMES1,--,7000,GIMES1,--,7000
GLBSL,--,80,GLBSL,--,80
GLH,--,6473,GLH,--,6473
GMFBS,--,42,GMFBS,--,42
GMFIL,--,2380,GMFIL,--,2380
GRDBL,--,1524,GRDBL,--,1524
GUFL,--,5825,GUFL,--,5825
GVL,--,7259,GVL,--,7259
HBL,--,2773,HBL,--,2773
HDHPC,--,32642,HDHPC,--,32642
HDL,--,2495,HDL,--,2495
HEI,--,41073,HEI,--,41073
