BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,745,ACLBSL,--,745
ADBL,--,10359,ADBL,--,10359
ADBLD83,--,10,ADBLD83,--,10
AHPC,--,24446,AHPC,--,24446
AKJCL,--,13328,AKJCL,--,13328
AKPL,--,17170,AKPL,--,17170
ALBSL,--,397,ALBSL,--,397
ALICL,--,4346,ALICL,--,4346
API,--,49715,API,--,49715
AVYAN,--,60,AVYAN,--,60
BARUN,--,2141,BARUN,--,2141
BBC,--,83,BBC,--,83
BFC,--,5375,BFC,--,5375
BHDC,--,9095,BHDC,--,9095
BHL,--,1545,BHL,--,1545
BNHC,--,1409,BNHC,--,1409
BNT,--,10,BNT,--,10
BPCL,--,3390,BPCL,--,3390
CBBL,--,3478,CBBL,--,3478
CFCL,--,6459,CFCL,--,6459
CGH,--,725,CGH,--,725
CHCL,--,4237,CHCL,--,4237
CHDC,--,1245,CHDC,--,1245
CHL,--,1543,CHL,--,1543
CIT,--,3199,CIT,--,3199
CLBSL,--,55,CLBSL,--,55
CMF1,--,11110,CMF1,--,11110
CORBL,--,1585,CORBL,--,1585
CZBIL,--,13526,CZBIL,--,13526
DDBL,--,1659,DDBL,--,1659
DHPL,--,2033,DHPL,--,2033
DORDI,--,2183,DORDI,--,2183
EBL,--,8347,EBL,--,8347
EDBL,--,5240,EDBL,--,5240
ENL,--,140,ENL,--,140
FMDBL,--,2698,FMDBL,--,2698
FOWAD,--,2640,FOWAD,--,2640
GBBD85,--,190,GBBD85,--,190
GBBL,--,25522,GBBL,--,25522
GBD80/81,--,50,GBD80/81,--,50
GBLBS,--,793,GBLBS,--,793
GFCL,--,5624,GFCL,--,5624
GHL,--,2773,GHL,--,2773
GILB,--,615,GILB,--,615
GIMES1,--,18215,GIMES1,--,18215
GLBSL,--,65,GLBSL,--,65
GLH,--,370,GLH,--,370
GMFBS,--,20,GMFBS,--,20
GMFIL,--,7239,GMFIL,--,7239
GRDBL,--,4533,GRDBL,--,4533
GUFL,--,12676,GUFL,--,12676
GVL,--,2930,GVL,--,2930
HBL,--,2768,HBL,--,2768
HDHPC,--,40919,HDHPC,--,40919
HDL,--,5439,HDL,--,5439
HEI,--,10582,HEI,--,10582
HEIP,--,589748,HEIP,--,589748
HHL,--,2316,HHL,--,2316
HIDCL,--,25723,HIDCL,--,25723
HIDCLP,--,5002,HIDCLP,--,5002
HPPL,--,2100,HPPL,--,2100
HURJA,--,2030,HURJA,--,2030
ICFC,--,11430,ICFC,--,11430
IGI,--,6885,IGI,--,6885
ILBS,--,581,ILBS,--,581
JALPA,--,1005,JALPA,--,1005
JBBL,--,17615,JBBL,--,17615
JBLB,--,1594,JBLB,--,1594
JFL,--,5145,JFL,--,5145
JOSHI,--,3655,JOSHI,--,3655
JSLBB,--,304,JSLBB,--,304
KDBY,--,4800,KDBY,--,4800
KEF,--,1000,KEF,--,1000
KKHC,--,2415,KKHC,--,2415
KLBSL,--,62,KLBSL,--,62
KMCDB,--,574,KMCDB,--,574
KPCL,--,1362,KPCL,--,1362
KRBL,--,4516,KRBL,--,4516
KSBBL,--,13526,KSBBL,--,13526
LBBL,--,35043,LBBL,--,35043
LBL,--,9734,LBL,--,9734
LEC,--,5196,LEC,--,5196
LEMF,--,4000,LEMF,--,4000
LICN,--,3075,LICN,--,3075
LLBS,--,480,LLBS,--,480
LUK,--,750,LUK,--,750
MBJC,--,3255,MBJC,--,3255
MBL,--,7007,MBL,--,7007
MDB,--,3783,MDB,--,3783
MEN,--,435,MEN,--,435
MERO,--,1465,MERO,--,1465
MFIL,--,7425,MFIL,--,7425
MHL,--,2140,MHL,--,2140
MHNL,--,1289,MHNL,--,1289
MKJC,--,460,MKJC,--,460
MKLB,--,606,MKLB,--,606
MLBBL,--,224,MLBBL,--,224
MLBL,--,31114,MLBL,--,31114
MLBS,--,20,MLBS,--,20
MLBSL,--,795,MLBSL,--,795
MMF1,--,8495,MMF1,--,8495
MMFDB,--,290,MMFDB,--,290
MNBBL,--,5923,MNBBL,--,5923
MNBBLP,--,3529,MNBBLP,--,3529
MPFL,--,14220,MPFL,--,14220
MSLB,--,140,MSLB,--,140
NABBC,--,1671,NABBC,--,1671
NABIL,--,37253,NABIL,--,37253
NBF2,--,2000,NBF2,--,2000
NBF3,--,7300,NBF3,--,7300
NBL,--,13383,NBL,--,13383
NEF,--,9214,NEF,--,9214
NESDO,--,4302,NESDO,--,4302
NFS,--,8823,NFS,--,8823
NGPL,--,6803,NGPL,--,6803
NHDL,--,1230,NHDL,--,1230
NHPC,--,19258,NHPC,--,19258
NIBLPF,--,7300,NIBLPF,--,7300
NIBSF2,--,2800,NIBSF2,--,2800
NICA,--,9554,NICA,--,9554
NICAD8283,--,20,NICAD8283,--,20
NICBF,--,600,NICBF,--,600
NICFC,--,1600,NICFC,--,1600
NICGF,--,6280,NICGF,--,6280
NICL,--,10861,NICL,--,10861
NICLBSL,--,2163,NICLBSL,--,2163
NICLPO,--,186500,NICLPO,--,186500
NICSF,--,10200,NICSF,--,10200
NIFRA,--,31332,NIFRA,--,31332
NIL,--,1961,NIL,--,1961
NLBBL,--,790,NLBBL,--,790
NLG,--,142,NLG,--,142
NLIC,--,14874,NLIC,--,14874
NLICL,--,7061,NLICL,--,7061
NMB,--,7044,NMB,--,7044
NMB50,--,55400,NMB50,--,55400
NMBHF1,--,2140,NMBHF1,--,2140
NMBMF,--,565,NMBMF,--,565
NMFBS,--,1149,NMFBS,--,1149
NRIC,--,8749,NRIC,--,8749
NRN,--,2640,NRN,--,2640
NSLB,--,293,NSLB,--,293
NTC,--,14604,NTC,--,14604
NUBL,--,3769,NUBL,--,3769
NYADI,--,1177,NYADI,--,1177
OHL,--,2543,OHL,--,2543
PBD88,--,50,PBD88,--,50
PCBL,--,18084,PCBL,--,18084
PFL,--,2948,PFL,--,2948
PICL,--,883,PICL,--,883
PMHPL,--,850,PMHPL,--,850
PPCL,--,9675,PPCL,--,9675
PROFL,--,5242,PROFL,--,5242
PRVU,--,12888,PRVU,--,12888
PSF,--,6975,PSF,--,6975
RADHI,--,5800,RADHI,--,5800
RBCL,--,110,RBCL,--,110
RBCLPO,--,90,RBCLPO,--,90
RFPL,--,5298,RFPL,--,5298
RHGCL,--,4580,RHGCL,--,4580
RHPL,--,2998,RHPL,--,2998
RIDI,--,26550,RIDI,--,26550
RLFL,--,6975,RLFL,--,6975
RMF1,--,9050,RMF1,--,9050
RSDC,--,535,RSDC,--,535
RULB,--,1054,RULB,--,1054
RURU,--,213,RURU,--,213
SABSL,--,375,SABSL,--,375
SADBL,--,9091,SADBL,--,9091
SAEF,--,24500,SAEF,--,24500
SAHAS,--,4782,SAHAS,--,4782
SANIMA,--,12304,SANIMA,--,12304
SAPDBL,--,2733,SAPDBL,--,2733
SBCF,--,400,SBCF,--,400
SBI,--,4312,SBI,--,4312
SBL,--,10361,SBL,--,10361
SCB,--,2691,SCB,--,2691
SDBD87,--,10,SDBD87,--,10
SDLBSL,--,48,SDLBSL,--,48
SFCL,--,11850,SFCL,--,11850
SFMF,--,18100,SFMF,--,18100
SGHC,--,2763,SGHC,--,2763
SHEL,--,1480,SHEL,--,1480
SHINE,--,8457,SHINE,--,8457
SHIVM,--,18489,SHIVM,--,18489
SHL,--,9352,SHL,--,9352
SHPC,--,3327,SHPC,--,3327
SICL,--,8569,SICL,--,8569
SIFC,--,5803,SIFC,--,5803
SIGS2,--,20172,SIGS2,--,20172
SINDU,--,4571,SINDU,--,4571
SINDUP,--,40000,SINDUP,--,40000
SJCL,--,3865,SJCL,--,3865
SLBBL,--,1004,SLBBL,--,1004
SLBSL,--,163,SLBSL,--,163
SLCF,--,1600,SLCF,--,1600
SMATA,--,170,SMATA,--,170
SMB,--,110,SMB,--,110
SMFBS,--,42,SMFBS,--,42
SMFDB,--,1135,SMFDB,--,1135
SPC,--,1810,SPC,--,1810
SPDL,--,11678,SPDL,--,11678
SRBL,--,6826,SRBL,--,6826
SSHL,--,4855,SSHL,--,4855
STC,--,124,STC,--,124
SWBBL,--,4465,SWBBL,--,4465
SWMF,--,926,SWMF,--,926
TPC,--,2690,TPC,--,2690
TRH,--,170,TRH,--,170
UHEWA,--,2430,UHEWA,--,2430
UIC,--,3460,UIC,--,3460
ULBSL,--,350,ULBSL,--,350
UMHL,--,21194,UMHL,--,21194
UMRH,--,3210,UMRH,--,3210
UNHPL,--,3551,UNHPL,--,3551
UNL,--,11,UNL,--,11
UPCL,--,20271,UPCL,--,20271
UPPER,--,9480,UPPER,--,9480
USHEC,--,1142,USHEC,--,1142
USLB,--,394,USLB,--,394
VLBS,--,251,VLBS,--,251
VLBSPO,--,1534,VLBSPO,--,1534
