Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,170,ACLBSL,1,30.0
ACLBSL,11,20,ACLBSL,18,901.0
ACLBSL,16,10,ACLBSL,22,43.0
ACLBSL,17,200,ACLBSL,25,620.0
ACLBSL,21,40,ACLBSL,26,10.0
ACLBSL,22,93,ACLBSL,28,20.0
ACLBSL,29,300,ACLBSL,29,60.0
ACLBSL,33,200,ACLBSL,32,110.0
ACLBSL,34,50,ACLBSL,33,25.0
ACLBSL,35,240,ACLBSL,34,50.0
ACLBSL,36,266,ACLBSL,35,10.0
ACLBSL,39,150,ACLBSL,36,53.0
ACLBSL,40,100,ACLBSL,38,150.0
ACLBSL,41,290,ACLBSL,39,10.0
ACLBSL,45,30,ACLBSL,4,10.0
ACLBSL,47,10,ACLBSL,41,130.0
ACLBSL,48,20,ACLBSL,42,20.0
ACLBSL,53,218,ACLBSL,43,30.0
ACLBSL,54,100,ACLBSL,44,10.0
ACLBSL,55,400,ACLBSL,45,20.0
ACLBSL,57,410,ACLBSL,47,70.0
ACLBSL,6,50,ACLBSL,48,200.0
ACLBSL,7,70,ACLBSL,49,20.0
ADBL,1,1315,ACLBSL,5,20.0
ADBL,10,350,ACLBSL,50,267.0
ADBL,11,1010,ACLBSL,53,108.0
ADBL,13,780,ACLBSL,55,135.0
ADBL,14,4130,ACLBSL,56,35.0
ADBL,16,200,ACLBSL,57,30.0
ADBL,17,590,ACLBSL,58,40.0
ADBL,18,181,ACLBSL,6,200.0
ADBL,19,300,ADBL,1,2857.0
ADBL,21,1271,ADBL,10,300.0
ADBL,22,730,ADBL,11,310.0
ADBL,25,1705,ADBL,13,430.0
ADBL,26,765,ADBL,14,5987.0
ADBL,28,635,ADBL,16,1560.0
ADBL,29,2624,ADBL,17,1563.0
ADBL,3,2305,ADBL,19,2243.0
ADBL,32,2685,ADBL,20,27.0
ADBL,33,7220,ADBL,21,820.0
ADBL,34,2993,ADBL,22,1105.0
ADBL,35,3802,ADBL,25,238.0
ADBL,36,257,ADBL,26,907.0
ADBL,37,368,ADBL,28,453.0
ADBL,38,1363,ADBL,29,4494.0
ADBL,39,3625,ADBL,3,545.0
ADBL,4,7930,ADBL,32,2926.0
ADBL,40,155,ADBL,34,4392.0
ADBL,41,936,ADBL,35,2147.0
ADBL,42,8071,ADBL,36,1674.0
ADBL,43,2141,ADBL,37,500.0
ADBL,44,1921,ADBL,38,3878.0
ADBL,45,1342,ADBL,39,368.0
ADBL,46,255,ADBL,4,3376.0
ADBL,47,1110,ADBL,40,1669.0
ADBL,48,600,ADBL,41,2457.0
ADBL,49,10993,ADBL,42,6124.0
ADBL,5,10,ADBL,43,402.0
ADBL,50,5570,ADBL,44,2296.0
ADBL,51,925,ADBL,45,8158.0
ADBL,52,230,ADBL,46,100.0
ADBL,53,400,ADBL,47,310.0
ADBL,54,5056,ADBL,48,239.0
ADBL,55,840,ADBL,49,1170.0
ADBL,56,300,ADBL,5,562.0
ADBL,57,5550,ADBL,50,2156.0
ADBL,58,2255,ADBL,51,985.0
ADBL,59,1370,ADBL,52,551.0
ADBL,6,4170,ADBL,53,302.0
ADBL,7,250,ADBL,54,719.0
ADBL,8,3320,ADBL,55,450.0
ADBL,D01,6500,ADBL,56,1581.0
ADBLD83,44,376,ADBL,57,31551.0
AHPC,1,3119,ADBL,58,3918.0
AHPC,10,4710,ADBL,59,1953.0
AHPC,11,2632,ADBL,6,268.0
AHPC,13,4386,ADBL,7,1586.0
AHPC,14,11252,ADBL,8,797.0
AHPC,16,27462,ADBLD83,45,301.0
AHPC,17,9378,ADBLD83,47,50.0
AHPC,18,1480,ADBLD83,6,25.0
AHPC,19,2283,AHPC,1,4456.0
AHPC,20,14970,AHPC,10,2384.0
AHPC,21,8794,AHPC,11,880.0
AHPC,22,2726,AHPC,13,2200.0
AHPC,25,15781,AHPC,14,25170.0
AHPC,26,14219,AHPC,16,9463.0
AHPC,28,15510,AHPC,17,3196.0
AHPC,29,5960,AHPC,18,4520.0
AHPC,3,14770,AHPC,19,1600.0
AHPC,32,9265,AHPC,20,5956.0
AHPC,33,8850,AHPC,21,6020.0
AHPC,34,19885,AHPC,22,15926.0
AHPC,35,21214,AHPC,25,5256.0
AHPC,36,3830,AHPC,26,2470.0
AHPC,37,13950,AHPC,28,7896.0
AHPC,38,36350,AHPC,29,15320.0
AHPC,39,31065,AHPC,3,1992.0
AHPC,4,8473,AHPC,32,23436.0
AHPC,40,2670,AHPC,33,9041.0
AHPC,41,8232,AHPC,34,13702.0
AHPC,42,18296,AHPC,35,19986.0
AHPC,43,1810,AHPC,36,12945.0
AHPC,44,14293,AHPC,37,6780.0
AHPC,45,44326,AHPC,38,99979.0
AHPC,46,4675,AHPC,39,1485.0
AHPC,47,18686,AHPC,4,53453.0
AHPC,48,8880,AHPC,40,3320.0
AHPC,49,41538,AHPC,41,3630.0
AHPC,5,13589,AHPC,42,6736.0
AHPC,50,10830,AHPC,43,4690.0
AHPC,51,23723,AHPC,44,25826.0
AHPC,52,4766,AHPC,45,9157.0
AHPC,53,7300,AHPC,46,3360.0
AHPC,54,1420,AHPC,47,1450.0
AHPC,55,6073,AHPC,48,38573.0
AHPC,56,7490,AHPC,49,14154.0
AHPC,57,16690,AHPC,5,4221.0
AHPC,58,55324,AHPC,50,2345.0
AHPC,59,19568,AHPC,51,3377.0
AHPC,6,12157,AHPC,52,6534.0
AHPC,7,2936,AHPC,53,8674.0
AHPC,8,2685,AHPC,54,6742.0
AIL,1,600,AHPC,55,9540.0
AIL,11,117,AHPC,56,11651.0
AIL,13,85,AHPC,57,10375.0
AIL,14,35,AHPC,58,19211.0
AIL,16,50,AHPC,59,97808.0
AIL,17,135,AHPC,6,5685.0
AIL,18,200,AHPC,7,4275.0
AIL,19,10,AHPC,8,3425.0
AIL,20,30,AIL,1,60.0
AIL,21,160,AIL,10,420.0
AIL,22,10,AIL,11,20.0
AIL,25,93,AIL,13,10.0
AIL,26,60,AIL,14,180.0
AIL,28,111,AIL,16,30.0
AIL,29,65,AIL,17,185.0
AIL,32,500,AIL,18,10.0
AIL,33,310,AIL,19,20.0
AIL,34,325,AIL,21,20.0
AIL,35,180,AIL,22,40.0
AIL,36,889,AIL,25,227.0
AIL,37,500,AIL,26,153.0
AIL,38,178,AIL,28,1121.0
AIL,39,400,AIL,29,280.0
AIL,4,125,AIL,3,110.0
AIL,41,210,AIL,32,190.0
AIL,42,230,AIL,33,68.0
AIL,43,40,AIL,34,190.0
AIL,44,150,AIL,35,60.0
AIL,45,814,AIL,36,650.0
AIL,47,480,AIL,37,200.0
AIL,48,390,AIL,38,870.0
AIL,49,120,AIL,39,370.0
AIL,5,110,AIL,4,40.0
AIL,51,458,AIL,40,20.0
AIL,52,108,AIL,41,250.0
AIL,53,20,AIL,42,210.0
AIL,54,50,AIL,43,200.0
AIL,55,650,AIL,44,20.0
AIL,56,160,AIL,45,730.0
AIL,57,360,AIL,46,10.0
AIL,58,625,AIL,47,170.0
AIL,59,30,AIL,48,70.0
AIL,6,380,AIL,49,810.0
AIL,7,115,AIL,5,40.0
AIL,8,160,AIL,50,270.0
AKJCL,1,19,AIL,51,890.0
AKJCL,11,200,AIL,52,120.0
AKJCL,14,60,AIL,53,175.0
AKJCL,16,664,AIL,55,98.0
AKJCL,17,530,AIL,56,230.0
AKJCL,19,223,AIL,57,310.0
AKJCL,21,946,AIL,58,371.0
AKJCL,22,340,AIL,59,70.0
AKJCL,25,61,AIL,6,100.0
AKJCL,26,300,AIL,7,50.0
AKJCL,28,510,AIL,8,90.0
AKJCL,29,90,AKJCL,1,520.0
AKJCL,32,540,AKJCL,13,635.0
AKJCL,33,40,AKJCL,14,215.0
AKJCL,34,741,AKJCL,17,538.0
AKJCL,35,85,AKJCL,21,100.0
AKJCL,37,100,AKJCL,22,230.0
