BStock,Buyer,BQty,SStock,Seller,SQty
PLI,--,2759,PLI,--,2759
PMHPL,--,6335,PMHPL,--,6335
PPCL,--,21881,PPCL,--,21881
PRIN,--,2416,PRIN,--,2416
PROFL,--,14541,PROFL,--,14541
PRVU,--,37641,PRVU,--,37641
PSF,--,52590,PSF,--,52590
RADHI,--,23556,RADHI,--,23556
RBCL,--,230,RBCL,--,230
RBCLPO,--,120,RBCLPO,--,120
RFPL,--,10580,RFPL,--,10580
RHPL,--,15263,RHPL,--,15263
RLFL,--,18889,RLFL,--,18889
RLI,--,4926,RLI,--,4926
RMDC,--,3555,RMDC,--,3555
RMF1,--,500,RMF1,--,500
RSDC,--,1644,RSDC,--,1644
RULB,--,1783,RULB,--,1783
RURU,--,358,RURU,--,358
SABSL,--,2084,SABSL,--,2084
SADBL,--,58762,SADBL,--,58762
SAEF,--,142200,SAEF,--,142200
SAHAS,--,15557,SAHAS,--,15557
SANIMA,--,27169,SANIMA,--,27169
SAPDBL,--,9564,SAPDBL,--,9564
SBCF,--,4780,SBCF,--,4780
SBI,--,7216,SBI,--,7216
SBL,--,20262,SBL,--,20262
SCB,--,6427,SCB,--,6427
SDLBSL,--,565,SDLBSL,--,565
SEF,--,6310,SEF,--,6310
SFCL,--,15048,SFCL,--,15048
SFMF,--,17150,SFMF,--,17150
SGI,--,1744,SGI,--,1744
SHEL,--,4065,SHEL,--,4065
SHINE,--,26678,SHINE,--,26678
SHIVM,--,34251,SHIVM,--,34251
SHL,--,28833,SHL,--,28833
SHPC,--,88504,SHPC,--,88504
SIC,--,1813,SIC,--,1813
SICL,--,14214,SICL,--,14214
SIFC,--,14968,SIFC,--,14968
SIGS2,--,9124,SIGS2,--,9124
SIL,--,2064,SIL,--,2064
SINDU,--,4946,SINDU,--,4946
SJCL,--,5566,SJCL,--,5566
SKBBL,--,8103,SKBBL,--,8103
SLBBL,--,3220,SLBBL,--,3220
SLBSL,--,427,SLBSL,--,427
SLCF,--,700,SLCF,--,700
SLI,--,6215,SLI,--,6215
SMATA,--,1864,SMATA,--,1864
SMB,--,84,SMB,--,84
SMFBS,--,10,SMFBS,--,10
SMFDB,--,1000,SMFDB,--,1000
SPC,--,3266,SPC,--,3266
SPDL,--,41287,SPDL,--,41287
SRBL,--,22905,SRBL,--,22905
SRBLPO,--,195756,SRBLPO,--,195756
SSHL,--,23236,SSHL,--,23236
STC,--,1268,STC,--,1268
SWBBL,--,5270,SWBBL,--,5270
SWMF,--,2664,SWMF,--,2664
TPC,--,895,TPC,--,895
TRH,--,8046,TRH,--,8046
UIC,--,6370,UIC,--,6370
ULBSL,--,2023,ULBSL,--,2023
UMHL,--,45027,UMHL,--,45027
UMRH,--,3203,UMRH,--,3203
UNHPL,--,38032,UNHPL,--,38032
UPCL,--,115260,UPCL,--,115260
UPPER,--,57844,UPPER,--,57844
USLB,--,1807,USLB,--,1807
VLBS,--,307,VLBS,--,307
WNLB,--,156,WNLB,--,156
