BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,1,10,ACLBSL,16,124.0
ACLBSL,48,46,ACLBSL,39,69.0
ACLBSL,56,2,ACLBSL,52,10.0
ACLBSL,7,97,ACLBSL,56,2.0
ACLBSL,8,50,ADBL,1,120.0
ADBL,11,815,ADBL,33,380.0
ADBL,14,20,ADBL,34,700.0
ADBL,22,110,ADBL,40,400.0
ADBL,29,90,ADBL,45,100.0
ADBL,34,56,ADBL,52,20.0
ADBL,35,20,ADBL,58,10.0
ADBL,38,10,ADBL,6,116.0
ADBL,41,40,AHPC,16,5590.0
ADBL,42,100,AHPC,17,207.0
ADBL,43,100,AHPC,26,100.0
ADBL,45,100,AHPC,28,45.0
ADBL,48,140,AHPC,35,1010.0
ADBL,50,20,AHPC,36,25.0
ADBL,51,20,AHPC,42,310.0
ADBL,58,35,AHPC,43,850.0
ADBL,6,170,AHPC,48,800.0
AHPC,11,1700,AHPC,49,1500.0
AHPC,16,210,AHPC,50,5173.0
AHPC,21,200,AHPC,52,25.0
AHPC,25,200,AHPC,55,5040.0
AHPC,28,25,AHPC,57,320.0
AHPC,32,8500,AHPC,59,5000.0
AHPC,34,3030,AHPC,8,270.0
AHPC,37,100,AIL,39,10.0
AHPC,38,150,AKJCL,13,110.0
AHPC,39,110,AKJCL,14,1000.0
AHPC,4,200,AKJCL,17,50.0
AHPC,44,380,AKJCL,36,200.0
AHPC,46,10,AKJCL,39,186.0
AHPC,47,100,AKJCL,41,500.0
AHPC,48,150,AKJCL,42,5755.0
AHPC,49,320,AKJCL,43,277.0
AHPC,52,70,AKJCL,45,50.0
AHPC,54,1000,AKJCL,55,200.0
AHPC,56,5000,AKJCL,58,61.0
AHPC,58,4810,AKPL,13,50.0
AIL,35,10,AKPL,21,889.0
AKJCL,1,40,AKPL,26,100.0
AKJCL,13,1400,AKPL,40,168.0
AKJCL,14,100,AKPL,42,24.0
AKJCL,16,925,AKPL,43,100.0
AKJCL,19,300,AKPL,45,50.0
AKJCL,21,230,AKPL,52,50.0
AKJCL,22,200,AKPL,53,210.0
AKJCL,25,200,AKPL,54,100.0
AKJCL,3,200,AKPL,57,100.0
AKJCL,33,50,AKPL,58,2.0
AKJCL,34,1300,AKPL,59,200.0
AKJCL,35,40,AKPL,8,100.0
AKJCL,36,200,ALBSL,32,32.0
AKJCL,39,50,ALBSL,38,16.0
AKJCL,40,460,ALBSL,47,14.0
