BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,1371,ACLBSL,--,1371
ADBL,--,13932,ADBL,--,13932
AHPC,--,75340,AHPC,--,75340
AIL,--,2490,AIL,--,2490
AKJCL,--,21762,AKJCL,--,21762
AKPL,--,74522,AKPL,--,74522
ALBSL,--,1181,ALBSL,--,1181
ALICL,--,66012,ALICL,--,66012
API,--,115350,API,--,115350
BARUN,--,13664,BARUN,--,13664
BBC,--,180,BBC,--,180
BFC,--,10000,BFC,--,10000
BHL,--,140,BHL,--,140
BNHC,--,1785,BNHC,--,1785
BNT,--,100,BNT,--,100
BOKL,--,22615,BOKL,--,22615
BPCL,--,8195,BPCL,--,8195
CBBL,--,9640,CBBL,--,9640
CBL,--,16731,CBL,--,16731
CCBL,--,34149,CCBL,--,34149
CFCL,--,12916,CFCL,--,12916
CGH,--,1182,CGH,--,1182
CHCL,--,16797,CHCL,--,16797
CHDC,--,2179,CHDC,--,2179
CHL,--,17419,CHL,--,17419
CIT,--,7734,CIT,--,7734
CLBSL,--,1137,CLBSL,--,1137
CMF1,--,4000,CMF1,--,4000
CMF2,--,5000,CMF2,--,5000
CORBL,--,5678,CORBL,--,5678
CZBIL,--,14172,CZBIL,--,14172
DDBL,--,2839,DDBL,--,2839
DHPL,--,10174,DHPL,--,10174
EBL,--,6937,EBL,--,6937
EBLCP,--,20,EBLCP,--,20
EDBL,--,5103,EDBL,--,5103
ENL,--,1366,ENL,--,1366
FMDBL,--,7062,FMDBL,--,7062
FOWAD,--,3308,FOWAD,--,3308
GBBL,--,24202,GBBL,--,24202
GBIME,--,47599,GBIME,--,47599
GBLBS,--,2680,GBLBS,--,2680
GFCL,--,5847,GFCL,--,5847
GHL,--,21085,GHL,--,21085
GIC,--,3093,GIC,--,3093
GILB,--,1423,GILB,--,1423
GIMES1,--,33324,GIMES1,--,33324
GLBSL,--,631,GLBSL,--,631
GLH,--,1153,GLH,--,1153
GMFBS,--,172,GMFBS,--,172
GMFIL,--,11837,GMFIL,--,11837
GRDBL,--,3712,GRDBL,--,3712
GUFL,--,19098,GUFL,--,19098
GVL,--,6283,GVL,--,6283
GWFD83,--,65,GWFD83,--,65
HBL,--,25476,HBL,--,25476
HDHPC,--,22575,HDHPC,--,22575
HDL,--,12022,HDL,--,12022
HIDCL,--,53187,HIDCL,--,53187
HPPL,--,12760,HPPL,--,12760
HURJA,--,5454,HURJA,--,5454
ICFC,--,45219,ICFC,--,45219
IGI,--,38375,IGI,--,38375
ILBS,--,1705,ILBS,--,1705
JALPA,--,4060,JALPA,--,4060
JBBL,--,37656,JBBL,--,37656
JBLB,--,2035,JBLB,--,2035
JFL,--,6645,JFL,--,6645
JLI,--,9796,JLI,--,9796
JOSHI,--,4674,JOSHI,--,4674
JSLBB,--,245,JSLBB,--,245
KBL,--,312413,KBL,--,312413
KBLD86,--,25,KBLD86,--,25
KEF,--,1700,KEF,--,1700
KKHC,--,10784,KKHC,--,10784
KLBSL,--,526,KLBSL,--,526
KMCDB,--,3523,KMCDB,--,3523
