BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,12,ACLBSL,--,12
ADBL,--,830,ADBL,--,830
AHPC,--,714,AHPC,--,714
AKJCL,--,1937,AKJCL,--,1937
AKPL,--,2603,AKPL,--,2603
ALICL,--,226,ALICL,--,226
API,--,9254,API,--,9254
AVYAN,--,30,AVYAN,--,30
BARUN,--,60,BARUN,--,60
BFC,--,120,BFC,--,120
BHDC,--,50,BHDC,--,50
BHL,--,50,BHL,--,50
BNHC,--,10,BNHC,--,10
BNT,--,10,BNT,--,10
BPCL,--,20,BPCL,--,20
CBBL,--,400,CBBL,--,400
CFCL,--,1320,CFCL,--,1320
CHCL,--,722,CHCL,--,722
CHDC,--,20,CHDC,--,20
CIT,--,1169,CIT,--,1169
CMF1,--,100,CMF1,--,100
CZBIL,--,7267,CZBIL,--,7267
DDBL,--,200,DDBL,--,200
DORDI,--,320,DORDI,--,320
EBL,--,5650,EBL,--,5650
EDBL,--,2120,EDBL,--,2120
ENL,--,30,ENL,--,30
FOWAD,--,33,FOWAD,--,33
GBBL,--,719,GBBL,--,719
GFCL,--,270,GFCL,--,270
GHL,--,258,GHL,--,258
GLH,--,90,GLH,--,90
GRDBL,--,100,GRDBL,--,100
GUFL,--,1065,GUFL,--,1065
GVL,--,340,GVL,--,340
HDHPC,--,2640,HDHPC,--,2640
HDL,--,1968,HDL,--,1968
HEI,--,800,HEI,--,800
HHL,--,190,HHL,--,190
HIDCL,--,1479,HIDCL,--,1479
HPPL,--,100,HPPL,--,100
HURJA,--,42,HURJA,--,42
ICFC,--,80,ICFC,--,80
IGI,--,100,IGI,--,100
ILBS,--,40,ILBS,--,40
JALPA,--,20,JALPA,--,20
JBBL,--,3662,JBBL,--,3662
JBLB,--,236,JBLB,--,236
JSLBB,--,103,JSLBB,--,103
KDBY,--,600,KDBY,--,600
KEF,--,1300,KEF,--,1300
KKHC,--,33,KKHC,--,33
KPCL,--,10,KPCL,--,10
KRBL,--,1400,KRBL,--,1400
KSBBL,--,130,KSBBL,--,130
LBBL,--,464,LBBL,--,464
LBL,--,5201,LBL,--,5201
LEC,--,156,LEC,--,156
LICN,--,20,LICN,--,20
MBJC,--,280,MBJC,--,280
MBL,--,615,MBL,--,615
MDB,--,550,MDB,--,550
MERO,--,100,MERO,--,100
MFIL,--,250,MFIL,--,250
MHL,--,80,MHL,--,80
MHNL,--,2200,MHNL,--,2200
MKJC,--,10,MKJC,--,10
MLBL,--,1650,MLBL,--,1650
MLBS,--,10,MLBS,--,10
MLBSL,--,50,MLBSL,--,50
MNBBL,--,540,MNBBL,--,540
MPFL,--,300,MPFL,--,300
NABIL,--,6024,NABIL,--,6024
NBF3,--,1100,NBF3,--,1100
NBL,--,124,NBL,--,124
NESDO,--,120,NESDO,--,120
NFS,--,2887,NFS,--,2887
NGPL,--,90,NGPL,--,90
NHDL,--,20,NHDL,--,20
NHPC,--,935,NHPC,--,935
NIBD84,--,50,NIBD84,--,50
NIBSF2,--,4500,NIBSF2,--,4500
NICA,--,1314,NICA,--,1314
NICBF,--,150,NICBF,--,150
NICFC,--,400,NICFC,--,400
NICL,--,10,NICL,--,10
NICLBSL,--,550,NICLBSL,--,550
NICSF,--,900,NICSF,--,900
NIFRA,--,1878,NIFRA,--,1878
NIL,--,131,NIL,--,131
NLIC,--,7834,NLIC,--,7834
NLICL,--,458,NLICL,--,458
NMB,--,287,NMB,--,287
NMB50,--,300,NMB50,--,300
NMBMF,--,10,NMBMF,--,10
NRIC,--,3067,NRIC,--,3067
NTC,--,2124,NTC,--,2124
NYADI,--,20,NYADI,--,20
OHL,--,800,OHL,--,800
PBD88,--,50,PBD88,--,50
PCBL,--,1327,PCBL,--,1327
PFL,--,41,PFL,--,41
PICL,--,58,PICL,--,58
PPCL,--,10,PPCL,--,10
PPL,--,8836,PPL,--,8836
PROFL,--,4110,PROFL,--,4110
PRVU,--,2736,PRVU,--,2736
PSF,--,600,PSF,--,600
RADHI,--,230,RADHI,--,230
RFPL,--,130,RFPL,--,130
RHGCL,--,170,RHGCL,--,170
RHPL,--,1240,RHPL,--,1240
RIDI,--,7247,RIDI,--,7247
RLFL,--,1200,RLFL,--,1200
RMF1,--,200,RMF1,--,200
RSDC,--,121,RSDC,--,121
RULB,--,30,RULB,--,30
RURU,--,40,RURU,--,40
SADBL,--,160,SADBL,--,160
SAEF,--,4100,SAEF,--,4100
SAHAS,--,360,SAHAS,--,360
SANIMA,--,619,SANIMA,--,619
SAPDBL,--,440,SAPDBL,--,440
SBCF,--,800,SBCF,--,800
SBI,--,854,SBI,--,854
SBL,--,692,SBL,--,692
SCB,--,70,SCB,--,70
SFCL,--,4378,SFCL,--,4378
SGHC,--,100,SGHC,--,100
SHINE,--,128,SHINE,--,128
SHIVM,--,5017,SHIVM,--,5017
SHL,--,4000,SHL,--,4000
SHPC,--,1977,SHPC,--,1977
SICL,--,7000,SICL,--,7000
SIFC,--,490,SIFC,--,490
SINDU,--,330,SINDU,--,330
SJCL,--,200,SJCL,--,200
SMB,--,10,SMB,--,10
SRBL,--,612,SRBL,--,612
SWBBL,--,900,SWBBL,--,900
TPC,--,120,TPC,--,120
UHEWA,--,140,UHEWA,--,140
ULBSL,--,70,ULBSL,--,70
UMHL,--,340,UMHL,--,340
UMRH,--,20,UMRH,--,20
UNHPL,--,400,UNHPL,--,400
UNL,--,50,UNL,--,50
UPCL,--,1265,UPCL,--,1265
UPPER,--,2385,UPPER,--,2385
USHEC,--,250,USHEC,--,250
USLB,--,20,USLB,--,20
