BStock,Buyer,BQty,SStock,Seller,SQty
AHPC,28,128,AHPC,42,88.0
AIL,49,20,AHPC,58,40.0
AKPL,38,20,AIL,34,20.0
AKPL,57,34,AKPL,56,54.0
BOKL,34,20,BOKL,55,20.0
CBBL,34,20,CBBL,53,20.0
CBL,22,20,CBL,6,40.0
CBL,49,20,CZBIL,38,20.0
CZBIL,34,20,DDBL,1,20.0
DDBL,34,20,GBIME,33,20.0
GBIME,34,20,GLH,42,20.0
GLH,10,20,HIDCL,58,40.0
HIDCL,51,40,KBL,55,20.0
KBL,34,20,LBL,55,20.0
LBL,34,20,MBJC,11,20.0
MBJC,38,40,MBJC,58,20.0
MBL,22,980,MBL,42,1000.0
MBL,34,20,MLBL,45,20.0
MLBL,51,20,MNBBL,34,20.0
MNBBL,34,20,NBF3,50,2000.0
NBF3,13,2000,NBL,39,6600.0
NBL,14,200,NFS,53,400.0
NBL,21,600,NHPC,20,20.0
NBL,25,636,NIBSF2,8,1000.0
NBL,33,4200,NICA,42,380.0
NBL,34,100,NIFRA,37,200.0
NBL,41,116,NIFRA,42,100.0
NBL,43,200,NLIC,54,60.0
NBL,49,440,NLIC,55,40.0
NBL,52,108,NMB,22,20.0
NFS,46,20,NRIC,1,200.0
NFS,52,380,PCBL,39,220.0
NHPC,17,20,PRVU,56,20.0
NIBSF2,8,1000,RADHI,57,546.0
NICA,21,20,RLFL,20,558.0
NICA,43,100,SANIMA,39,20.0
NICA,45,40,SBL,34,20.0
NICA,49,20,SCB,41,20.0
NICA,50,200,SHIVM,58,20.0
NIFRA,58,300,SICL,3,40.0
NLIC,57,100,SLI,25,20.0
NMB,34,20,SLI,45,20.0
NRIC,21,200,SPC,46,40.0
PCBL,34,20,SRBL,59,20.0
PCBL,42,200,UMHL,6,40.0
PRVU,34,20,UPCL,57,20.0
RADHI,21,546,UPPER,42,100.0
RLFL,14,40,,,
RLFL,19,100,,,
RLFL,38,118,,,
RLFL,53,100,,,
RLFL,6,200,,,
SANIMA,34,20,,,
SBL,34,20,,,
SCB,34,20,,,
SHIVM,34,20,,,
SICL,6,40,,,
SLI,25,40,,,
SPC,19,40,,,
SRBL,34,20,,,
UMHL,51,40,,,
UPCL,14,20,,,
UPPER,56,100,,,
