BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,72,ACLBSL,--,72
ADBL,--,3894,ADBL,--,3894
ADBLD83,--,75,ADBLD83,--,75
AHPC,--,11477,AHPC,--,11477
AIL,--,170,AIL,--,170
AKBSL,--,70,AKBSL,--,70
AKJCL,--,16605,AKJCL,--,16605
AKPL,--,9241,AKPL,--,9241
ALBSL,--,339,ALBSL,--,339
ALICL,--,5061,ALICL,--,5061
API,--,11172,API,--,11172
BARUN,--,1159,BARUN,--,1159
BBC,--,30,BBC,--,30
BFC,--,1766,BFC,--,1766
BHL,--,3510,BHL,--,3510
BNHC,--,100,BNHC,--,100
BPCL,--,2281,BPCL,--,2281
CBBL,--,3573,CBBL,--,3573
CBL,--,16200,CBL,--,16200
CCBL,--,216360,CCBL,--,216360
CFCL,--,3787,CFCL,--,3787
CGH,--,1903,CGH,--,1903
CHCL,--,5449,CHCL,--,5449
CHDC,--,1610,CHDC,--,1610
CHL,--,1446,CHL,--,1446
CIT,--,2462,CIT,--,2462
CLBSL,--,102,CLBSL,--,102
CMF1,--,5165,CMF1,--,5165
CMF2,--,6000,CMF2,--,6000
CORBL,--,3985,CORBL,--,3985
CYCL,--,10,CYCL,--,10
CZBIL,--,16951,CZBIL,--,16951
DDBL,--,1363,DDBL,--,1363
DHPL,--,922,DHPL,--,922
EBL,--,3271,EBL,--,3271
EDBL,--,222,EDBL,--,222
ENL,--,330,ENL,--,330
FMDBL,--,1780,FMDBL,--,1780
FOWAD,--,868,FOWAD,--,868
GBBL,--,5621,GBBL,--,5621
GBLBS,--,320,GBLBS,--,320
GFCL,--,1913,GFCL,--,1913
GHL,--,1863,GHL,--,1863
GIC,--,213,GIC,--,213
GILB,--,411,GILB,--,411
GIMES1,--,18420,GIMES1,--,18420
GLBSL,--,20,GLBSL,--,20
GLH,--,2620,GLH,--,2620
GMFBS,--,32,GMFBS,--,32
GMFIL,--,80,GMFIL,--,80
GRDBL,--,942,GRDBL,--,942
GUFL,--,5300,GUFL,--,5300
GVL,--,4402,GVL,--,4402
HBL,--,2654,HBL,--,2654
HDHPC,--,4375,HDHPC,--,4375
HDL,--,3903,HDL,--,3903
HIDCL,--,20438,HIDCL,--,20438
HPPL,--,2556,HPPL,--,2556
HURJA,--,3255,HURJA,--,3255
ICFC,--,3201,ICFC,--,3201
IGI,--,5987,IGI,--,5987
ILBS,--,324,ILBS,--,324
JALPA,--,992,JALPA,--,992
JBBL,--,9894,JBBL,--,9894
JBLB,--,540,JBLB,--,540
JFL,--,1029,JFL,--,1029
JLI,--,1914,JLI,--,1914
JOSHI,--,1257,JOSHI,--,1257
JSLBB,--,65,JSLBB,--,65
KBL,--,14518,KBL,--,14518
KEF,--,4510,KEF,--,4510
KKHC,--,2231,KKHC,--,2231
KMCDB,--,707,KMCDB,--,707
KPCL,--,300,KPCL,--,300
KRBL,--,1053,KRBL,--,1053
KSBBL,--,4529,KSBBL,--,4529
LBBL,--,4638,LBBL,--,4638
LBL,--,152501,LBL,--,152501
LEC,--,2765,LEC,--,2765
LEMF,--,4700,LEMF,--,4700
LGIL,--,1162,LGIL,--,1162
LICN,--,5185,LICN,--,5185
LLBS,--,70,LLBS,--,70
LUK,--,200,LUK,--,200
MBJC,--,3641,MBJC,--,3641
MBL,--,12725,MBL,--,12725
MDB,--,641,MDB,--,641
MEN,--,610,MEN,--,610
MERO,--,1845,MERO,--,1845
MFIL,--,7190,MFIL,--,7190
MHNL,--,4180,MHNL,--,4180
MKJC,--,140,MKJC,--,140
MKLB,--,30,MKLB,--,30
MLBBL,--,225,MLBBL,--,225
MLBL,--,7986,MLBL,--,7986
MLBS,--,110,MLBS,--,110
MLBSL,--,525,MLBSL,--,525
MMF1,--,4100,MMF1,--,4100
MMFDB,--,641,MMFDB,--,641
MNBBL,--,5042,MNBBL,--,5042
MPFL,--,2951,MPFL,--,2951
MSLB,--,35,MSLB,--,35
NABBC,--,60,NABBC,--,60
NABIL,--,38360,NABIL,--,38360
NBF2,--,9100,NBF2,--,9100
NBF3,--,15000,NBF3,--,15000
NBL,--,17274,NBL,--,17274
NCCB,--,129427,NCCB,--,129427
NEF,--,49475,NEF,--,49475
NESDO,--,1305,NESDO,--,1305
NFS,--,1492,NFS,--,1492
