BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,192,ACLBSL,--,192
ADBL,--,9570,ADBL,--,9570
AHPC,--,20681,AHPC,--,20681
AKJCL,--,16848,AKJCL,--,16848
AKPL,--,66907,AKPL,--,66907
ALBSL,--,608,ALBSL,--,608
ALICL,--,4427,ALICL,--,4427
API,--,67011,API,--,67011
AVYAN,--,3340,AVYAN,--,3340
BARUN,--,980,BARUN,--,980
BBC,--,50,BBC,--,50
BFC,--,9436,BFC,--,9436
BHDC,--,6093,BHDC,--,6093
BHL,--,3244,BHL,--,3244
BNHC,--,290,BNHC,--,290
BNT,--,20,BNT,--,20
BPCL,--,7087,BPCL,--,7087
CBBL,--,2293,CBBL,--,2293
CCBD88,--,115,CCBD88,--,115
CFCL,--,14792,CFCL,--,14792
CGH,--,165,CGH,--,165
CHCL,--,4271,CHCL,--,4271
CHDC,--,3715,CHDC,--,3715
CHL,--,2113,CHL,--,2113
CIT,--,4082,CIT,--,4082
CLBSL,--,57,CLBSL,--,57
CMF1,--,4400,CMF1,--,4400
CMF2,--,13500,CMF2,--,13500
CORBL,--,2379,CORBL,--,2379
CZBIL,--,30203,CZBIL,--,30203
DDBL,--,1789,DDBL,--,1789
DHPL,--,1786,DHPL,--,1786
DORDI,--,7411,DORDI,--,7411
EBL,--,61002,EBL,--,61002
EDBL,--,1999,EDBL,--,1999
ENL,--,450,ENL,--,450
FMDBL,--,22210,FMDBL,--,22210
FOWAD,--,2503,FOWAD,--,2503
GBBD85,--,25,GBBD85,--,25
GBBL,--,24015,GBBL,--,24015
GBBLPO,--,174000,GBBLPO,--,174000
GBLBS,--,2444,GBLBS,--,2444
GFCL,--,7827,GFCL,--,7827
GHL,--,4816,GHL,--,4816
GILB,--,1074,GILB,--,1074
GIMES1,--,3350,GIMES1,--,3350
GLH,--,420,GLH,--,420
GMFBS,--,218,GMFBS,--,218
GMFIL,--,3020,GMFIL,--,3020
GRDBL,--,610,GRDBL,--,610
GUFL,--,33177,GUFL,--,33177
GVL,--,10804,GVL,--,10804
HBL,--,4879,HBL,--,4879
HDHPC,--,19386,HDHPC,--,19386
HDL,--,4400,HDL,--,4400
HEI,--,10414,HEI,--,10414
HEIP,--,10,HEIP,--,10
HHL,--,810,HHL,--,810
HIDCL,--,16623,HIDCL,--,16623
HIDCLP,--,13735,HIDCLP,--,13735
HPPL,--,2935,HPPL,--,2935
HURJA,--,900,HURJA,--,900
ICFC,--,5626,ICFC,--,5626
IGI,--,4243,IGI,--,4243
ILBS,--,240,ILBS,--,240
JALPA,--,480,JALPA,--,480
JBBL,--,14987,JBBL,--,14987
JBLB,--,1809,JBLB,--,1809
JFL,--,11029,JFL,--,11029
JOSHI,--,6475,JOSHI,--,6475
JSLBB,--,104,JSLBB,--,104
KDBY,--,1450,KDBY,--,1450
KEF,--,81000,KEF,--,81000
KKHC,--,3092,KKHC,--,3092
KLBSL,--,40,KLBSL,--,40
KMCDB,--,409,KMCDB,--,409
KPCL,--,1034,KPCL,--,1034
KRBL,--,12983,KRBL,--,12983
KSBBL,--,9690,KSBBL,--,9690
LBBL,--,19684,LBBL,--,19684
LBL,--,11267,LBL,--,11267
LEC,--,2875,LEC,--,2875
LEMF,--,4770,LEMF,--,4770
LICN,--,3262,LICN,--,3262
LLBS,--,739,LLBS,--,739
LUK,--,2960,LUK,--,2960
MBJC,--,2285,MBJC,--,2285
MBL,--,15059,MBL,--,15059
MDB,--,3876,MDB,--,3876
MEN,--,1999,MEN,--,1999
MERO,--,1871,MERO,--,1871
MFIL,--,17256,MFIL,--,17256
MHL,--,2930,MHL,--,2930
MHNL,--,4005,MHNL,--,4005
MKJC,--,2240,MKJC,--,2240
MKLB,--,104,MKLB,--,104
MLBBL,--,91,MLBBL,--,91
MLBL,--,26839,MLBL,--,26839
MLBS,--,374,MLBS,--,374
MLBSL,--,1038,MLBSL,--,1038
MMF1,--,40200,MMF1,--,40200
MMFDB,--,131,MMFDB,--,131
MNBBL,--,13695,MNBBL,--,13695
MPFL,--,14212,MPFL,--,14212
NABBC,--,235,NABBC,--,235
NABIL,--,31003,NABIL,--,31003
NBF2,--,23873,NBF2,--,23873
NBF3,--,4350,NBF3,--,4350
NBL,--,18491,NBL,--,18491
NEF,--,35744,NEF,--,35744
NESDO,--,620,NESDO,--,620
NFS,--,8297,NFS,--,8297
NGPL,--,4344,NGPL,--,4344
NHDL,--,5068,NHDL,--,5068
NHPC,--,33273,NHPC,--,33273
NIBD2082,--,100,NIBD2082,--,100
NIBSF2,--,1700,NIBSF2,--,1700
