Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,20.0,ACLBSL,19,10
ACLBSL,11,20.0,ACLBSL,20,50
ACLBSL,13,10.0,ACLBSL,21,90
ACLBSL,16,90.0,ACLBSL,25,10
ACLBSL,20,10.0,ACLBSL,32,20
ACLBSL,21,1250.0,ACLBSL,33,20
ACLBSL,38,94.0,ACLBSL,34,10
ACLBSL,42,150.0,ACLBSL,35,104
ACLBSL,43,25.0,ACLBSL,37,100
ACLBSL,45,40.0,ACLBSL,39,10
ACLBSL,47,20.0,ACLBSL,41,50
ACLBSL,5,10.0,ACLBSL,42,300
ACLBSL,51,10.0,ACLBSL,43,40
ACLBSL,52,20.0,ACLBSL,45,10
ACLBSL,56,40.0,ACLBSL,46,20
ACLBSL,58,120.0,ACLBSL,48,950
ADBL,1,385.0,ACLBSL,49,45
ADBL,10,1510.0,ACLBSL,52,50
ADBL,11,449.0,ACLBSL,56,10
ADBL,13,1030.0,ACLBSL,58,10
ADBL,14,2039.0,ACLBSL,7,20
ADBL,16,815.0,ADBL,1,1114
ADBL,17,1983.0,ADBL,10,530
ADBL,19,868.0,ADBL,11,400
ADBL,20,50.0,ADBL,13,150
ADBL,21,636.0,ADBL,14,21387
ADBL,22,2086.0,ADBL,16,10
ADBL,25,200.0,ADBL,17,530
ADBL,26,1214.0,ADBL,19,2033
ADBL,28,151.0,ADBL,20,100
ADBL,29,3032.0,ADBL,21,202
ADBL,3,20.0,ADBL,22,503
ADBL,32,1958.0,ADBL,25,24
ADBL,33,2384.0,ADBL,26,450
ADBL,34,7739.0,ADBL,28,200
ADBL,35,11080.0,ADBL,29,1370
ADBL,36,548.0,ADBL,3,414
ADBL,37,120.0,ADBL,32,360
ADBL,38,1790.0,ADBL,33,1500
ADBL,39,6423.0,ADBL,34,4732
ADBL,4,2550.0,ADBL,35,139
ADBL,40,2193.0,ADBL,36,15
ADBL,41,218.0,ADBL,37,100
ADBL,42,2795.0,ADBL,38,500
ADBL,43,440.0,ADBL,39,100
ADBL,44,1847.0,ADBL,4,600
ADBL,45,3919.0,ADBL,40,2005
ADBL,46,844.0,ADBL,41,2015
ADBL,47,850.0,ADBL,42,922
ADBL,48,116.0,ADBL,43,3871
ADBL,49,1610.0,ADBL,44,670
ADBL,5,300.0,ADBL,45,6397
ADBL,50,920.0,ADBL,47,89
ADBL,51,774.0,ADBL,48,200
ADBL,52,753.0,ADBL,49,12727
ADBL,53,430.0,ADBL,5,500
ADBL,54,784.0,ADBL,50,74
ADBL,55,535.0,ADBL,51,1255
ADBL,56,533.0,ADBL,52,423
ADBL,57,3892.0,ADBL,53,7646
ADBL,58,6597.0,ADBL,54,250
ADBL,59,748.0,ADBL,55,1020
ADBL,6,1425.0,ADBL,56,100
ADBL,7,90.0,ADBL,57,2188
ADBL,8,485.0,ADBL,58,4108
ADBL,D01,6997.0,ADBL,59,350
ADBLD83,44,210.0,ADBL,6,4552
AHPC,1,2500.0,ADBL,7,2050
AHPC,10,1000.0,ADBL,8,280
AHPC,11,500.0,ADBLD83,22,10
AHPC,13,1020.0,ADBLD83,7,200
AHPC,14,4186.0,AHPC,1,5351
AHPC,16,9568.0,AHPC,10,1260
AHPC,17,1800.0,AHPC,11,380
AHPC,18,213.0,AHPC,13,1660
AHPC,19,11400.0,AHPC,14,1280
AHPC,20,55211.0,AHPC,16,9468
AHPC,21,2450.0,AHPC,17,6290
AHPC,22,3227.0,AHPC,19,2331
AHPC,25,10258.0,AHPC,20,3105
AHPC,26,2700.0,AHPC,21,14710
AHPC,28,663.0,AHPC,22,1615
AHPC,29,350.0,AHPC,25,6845
AHPC,3,3038.0,AHPC,26,10285
AHPC,32,625.0,AHPC,28,7990
AHPC,33,1550.0,AHPC,29,3780
AHPC,34,7185.0,AHPC,3,6992
AHPC,35,280.0,AHPC,32,6550
AHPC,36,450.0,AHPC,33,7077
AHPC,37,701.0,AHPC,34,14274
AHPC,38,20864.0,AHPC,35,18869
AHPC,39,1200.0,AHPC,36,3180
AHPC,4,320.0,AHPC,37,800
AHPC,40,4200.0,AHPC,38,5300
AHPC,41,6540.0,AHPC,39,5564
AHPC,42,2852.0,AHPC,4,985
AHPC,43,2950.0,AHPC,40,2920
AHPC,44,11617.0,AHPC,41,5210
AHPC,45,1582.0,AHPC,42,13356
AHPC,46,211.0,AHPC,43,2845
AHPC,47,4150.0,AHPC,44,5270
AHPC,48,2010.0,AHPC,45,16506
AHPC,49,30042.0,AHPC,46,3240
AHPC,5,500.0,AHPC,47,6770
AHPC,50,3847.0,AHPC,48,8196
AHPC,51,1642.0,AHPC,49,26424
AHPC,52,10885.0,AHPC,5,5997
AHPC,53,2050.0,AHPC,50,3770
AHPC,54,250.0,AHPC,51,7580
AHPC,55,850.0,AHPC,52,11971
AHPC,56,4450.0,AHPC,53,1460
AHPC,57,6263.0,AHPC,54,2164
AHPC,58,72363.0,AHPC,55,9790
AHPC,59,4920.0,AHPC,56,4232
AHPC,6,710.0,AHPC,57,10540
AHPC,7,1512.0,AHPC,58,11912
AHPC,8,6770.0,AHPC,59,2960
AIL,1,140.0,AHPC,6,3775
AIL,13,60.0,AHPC,7,7075
AIL,19,40.0,AHPC,8,6521
AIL,21,1000.0,AIL,1,460
AIL,22,100.0,AIL,10,10
AIL,33,10.0,AIL,13,50
AIL,34,600.0,AIL,17,20
AIL,36,10.0,AIL,19,40
AIL,37,70.0,AIL,20,70
AIL,4,170.0,AIL,21,110
AIL,42,10.0,AIL,22,40
AIL,44,100.0,AIL,26,140
AIL,46,140.0,AIL,28,470
AIL,48,200.0,AIL,29,80
AIL,49,10.0,AIL,3,10
AIL,53,10.0,AIL,32,100
AIL,57,422.0,AIL,33,80
AIL,58,670.0,AIL,34,20
AIL,59,10.0,AIL,35,200
AIL,7,35.0,AIL,36,500
AKJCL,1,2575.0,AIL,38,40
AKJCL,10,2050.0,AIL,39,130
AKJCL,11,4340.0,AIL,4,40
AKJCL,13,830.0,AIL,41,30
AKJCL,14,5648.0,AIL,42,312
AKJCL,17,5085.0,AIL,43,10
AKJCL,19,3170.0,AIL,44,10
AKJCL,20,5665.0,AIL,45,20
AKJCL,21,1070.0,AIL,47,60
AKJCL,22,1365.0,AIL,48,50
AKJCL,25,1450.0,AIL,49,60
AKJCL,26,350.0,AIL,51,20
AKJCL,28,920.0,AIL,52,170
AKJCL,29,3440.0,AIL,53,140
AKJCL,3,2600.0,AIL,54,115
AKJCL,32,11615.0,AIL,55,10
