BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,11,ACLBSL,--,11
ADBL,--,11630,ADBL,--,11630
AHPC,--,22048,AHPC,--,22048
AIL,--,323,AIL,--,323
AKBSL,--,60,AKBSL,--,60
AKJCL,--,10192,AKJCL,--,10192
AKPL,--,32289,AKPL,--,32289
ALBSL,--,156,ALBSL,--,156
ALICL,--,10383,ALICL,--,10383
API,--,33748,API,--,33748
BARUN,--,10235,BARUN,--,10235
BBC,--,150,BBC,--,150
BFC,--,1004,BFC,--,1004
BHL,--,6078,BHL,--,6078
BNHC,--,100,BNHC,--,100
BPCL,--,1842,BPCL,--,1842
CBBL,--,5396,CBBL,--,5396
CBL,--,202289,CBL,--,202289
CCBL,--,20964,CCBL,--,20964
CFCL,--,5517,CFCL,--,5517
CGH,--,809,CGH,--,809
CHCL,--,9175,CHCL,--,9175
CHDC,--,760,CHDC,--,760
CHL,--,1622,CHL,--,1622
CIT,--,2054,CIT,--,2054
CLBSL,--,165,CLBSL,--,165
CMF2,--,1500,CMF2,--,1500
CORBL,--,1454,CORBL,--,1454
CZBIL,--,9862,CZBIL,--,9862
DDBL,--,979,DDBL,--,979
DHPL,--,3210,DHPL,--,3210
EBL,--,3913,EBL,--,3913
EDBL,--,1240,EDBL,--,1240
ENL,--,390,ENL,--,390
FMDBL,--,1051,FMDBL,--,1051
FOWAD,--,445,FOWAD,--,445
GBBL,--,4576,GBBL,--,4576
GBLBS,--,1340,GBLBS,--,1340
GFCL,--,1965,GFCL,--,1965
GHL,--,7211,GHL,--,7211
GIC,--,70,GIC,--,70
GILB,--,273,GILB,--,273
GIMES1,--,1685,GIMES1,--,1685
GLBSL,--,125,GLBSL,--,125
GLH,--,1560,GLH,--,1560
GMFBS,--,14,GMFBS,--,14
GMFIL,--,2109,GMFIL,--,2109
GRDBL,--,2136,GRDBL,--,2136
GUFL,--,4563,GUFL,--,4563
GVL,--,5400,GVL,--,5400
HBL,--,6955,HBL,--,6955
HDHPC,--,12300,HDHPC,--,12300
HDL,--,4040,HDL,--,4040
HIDCL,--,52653,HIDCL,--,52653
HPPL,--,2400,HPPL,--,2400
HURJA,--,969,HURJA,--,969
ICFC,--,4298,ICFC,--,4298
IGI,--,6615,IGI,--,6615
ILBS,--,208,ILBS,--,208
JALPA,--,450,JALPA,--,450
JBBL,--,12180,JBBL,--,12180
JBLB,--,737,JBLB,--,737
JFL,--,1146,JFL,--,1146
JLI,--,8317,JLI,--,8317
JOSHI,--,1312,JOSHI,--,1312
JSLBB,--,1887,JSLBB,--,1887
KBL,--,22918,KBL,--,22918
KEF,--,3000,KEF,--,3000
KKHC,--,3754,KKHC,--,3754
KMCDB,--,502,KMCDB,--,502
KPCL,--,3530,KPCL,--,3530
KRBL,--,5790,KRBL,--,5790
KSBBL,--,8072,KSBBL,--,8072
LBBL,--,11589,LBBL,--,11589
LBL,--,7414,LBL,--,7414
LEC,--,1400,LEC,--,1400
LEMF,--,12000,LEMF,--,12000
LGIL,--,1053,LGIL,--,1053
LICN,--,5796,LICN,--,5796
LLBS,--,530,LLBS,--,530
LUK,--,12000,LUK,--,12000
MBJC,--,2660,MBJC,--,2660
MBL,--,10774,MBL,--,10774
MDB,--,3123,MDB,--,3123
MEN,--,1590,MEN,--,1590
MERO,--,508,MERO,--,508
MFIL,--,3310,MFIL,--,3310
MHNL,--,20469,MHNL,--,20469
MKJC,--,1300,MKJC,--,1300
MKLB,--,20,MKLB,--,20
MLBBL,--,230,MLBBL,--,230
MLBL,--,14476,MLBL,--,14476
MLBS,--,110,MLBS,--,110
MLBSL,--,206,MLBSL,--,206
MMF1,--,14950,MMF1,--,14950
MMFDB,--,235,MMFDB,--,235
MNBBL,--,2820,MNBBL,--,2820
MPFL,--,2093,MPFL,--,2093
MPFLPO,--,73450,MPFLPO,--,73450
MSLB,--,111,MSLB,--,111
NABBC,--,680,NABBC,--,680
NABIL,--,13935,NABIL,--,13935
NBF2,--,100,NBF2,--,100
NBF3,--,300,NBF3,--,300
NBL,--,24487,NBL,--,24487
NCCB,--,313197,NCCB,--,313197
NEF,--,600,NEF,--,600
NESDO,--,906,NESDO,--,906
NFS,--,1445,NFS,--,1445
NGPL,--,5286,NGPL,--,5286
NHDL,--,3860,NHDL,--,3860
NHPC,--,19260,NHPC,--,19260
NIBSF2,--,500,NIBSF2,--,500
NICA,--,24114,NICA,--,24114
NICBF,--,57600,NICBF,--,57600
NICL,--,1451,NICL,--,1451
NICLBSL,--,1230,NICLBSL,--,1230
NICSF,--,11000,NICSF,--,11000
NIFRA,--,29372,NIFRA,--,29372
NIL,--,2556,NIL,--,2556
NLBBL,--,428,NLBBL,--,428
NLG,--,1009,NLG,--,1009
NLIC,--,16048,NLIC,--,16048
NLICL,--,4547,NLICL,--,4547
NMB,--,13227,NMB,--,13227
NMB50,--,100,NMB50,--,100
NMBMF,--,156,NMBMF,--,156
NMFBS,--,464,NMFBS,--,464
NRIC,--,5957,NRIC,--,5957
NRN,--,6430,NRN,--,6430
NSLB,--,320,NSLB,--,320
NTC,--,47571,NTC,--,47571
NUBL,--,2332,NUBL,--,2332
NYADI,--,850,NYADI,--,850
OHL,--,216,OHL,--,216
PBD85,--,55,PBD85,--,55
PCBL,--,9737,PCBL,--,9737
PFL,--,452,PFL,--,452
PIC,--,209,PIC,--,209
PICL,--,930,PICL,--,930
PLI,--,662,PLI,--,662
PMHPL,--,2100,PMHPL,--,2100
PPCL,--,5280,PPCL,--,5280
PRIN,--,60,PRIN,--,60
PROFL,--,3370,PROFL,--,3370
PRVU,--,38785,PRVU,--,38785
PSF,--,1044,PSF,--,1044
RADHI,--,4160,RADHI,--,4160
RBCL,--,90,RBCL,--,90
RBCLPO,--,72,RBCLPO,--,72
RFPL,--,50440,RFPL,--,50440
RHPL,--,7197,RHPL,--,7197
RLFL,--,6960,RLFL,--,6960
RLI,--,1243,RLI,--,1243
RMDC,--,1076,RMDC,--,1076
RSDC,--,1950,RSDC,--,1950
RULB,--,670,RULB,--,670
RURU,--,71,RURU,--,71
SABSL,--,44,SABSL,--,44
SADBL,--,7933,SADBL,--,7933
SAHAS,--,8027,SAHAS,--,8027
SANIMA,--,52488,SANIMA,--,52488
SAPDBL,--,1396,SAPDBL,--,1396
SBI,--,3422,SBI,--,3422
SBL,--,17219,SBL,--,17219
SCB,--,3835,SCB,--,3835
SDLBSL,--,183,SDLBSL,--,183
SEF,--,100,SEF,--,100
SFCL,--,4175,SFCL,--,4175
SGI,--,210,SGI,--,210
SHEL,--,1245,SHEL,--,1245
SHINE,--,10674,SHINE,--,10674
SHIVM,--,11174,SHIVM,--,11174
SHL,--,3261,SHL,--,3261
SHPC,--,22103,SHPC,--,22103
SIC,--,400,SIC,--,400
SICL,--,12364,SICL,--,12364
SIFC,--,2372,SIFC,--,2372
SIGS2,--,1600,SIGS2,--,1600
SIL,--,890,SIL,--,890
SINDU,--,3507,SINDU,--,3507
SJCL,--,5330,SJCL,--,5330
SKBBL,--,3529,SKBBL,--,3529
SLBBL,--,1187,SLBBL,--,1187
SLBSL,--,123,SLBSL,--,123
SLI,--,970,SLI,--,970
SLICL,--,5876,SLICL,--,5876
SMATA,--,475,SMATA,--,475
SMB,--,45,SMB,--,45
SMFBS,--,20,SMFBS,--,20
SMFDB,--,10,SMFDB,--,10
SPC,--,1400,SPC,--,1400
SPDL,--,11875,SPDL,--,11875
SRBL,--,4365,SRBL,--,4365
SSHL,--,2004,SSHL,--,2004
STC,--,962,STC,--,962
SWBBL,--,390,SWBBL,--,390
SWMF,--,525,SWMF,--,525
