Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,10,10,ACLBSL,16,10.0
ACLBSL,11,10,ACLBSL,19,20.0
ACLBSL,17,120,ACLBSL,21,10.0
ACLBSL,21,138,ACLBSL,25,250.0
ACLBSL,26,20,ACLBSL,29,10.0
ACLBSL,28,30,ACLBSL,32,30.0
ACLBSL,29,20,ACLBSL,33,100.0
ACLBSL,32,70,ACLBSL,34,20.0
ACLBSL,38,30,ACLBSL,36,10.0
ACLBSL,39,50,ACLBSL,39,30.0
ACLBSL,41,25,ACLBSL,43,20.0
ACLBSL,45,120,ACLBSL,45,285.0
ACLBSL,49,100,ACLBSL,48,10.0
ACLBSL,5,100,ACLBSL,52,30.0
ACLBSL,54,20,ACLBSL,56,78.0
ACLBSL,57,50,ACLBSL,58,110.0
ACLBSL,58,70,ADBL,1,1889.0
ACLBSL,6,40,ADBL,10,1391.0
ADBL,1,795,ADBL,11,100.0
ADBL,10,970,ADBL,13,755.0
ADBL,11,440,ADBL,14,5564.0
ADBL,13,1360,ADBL,16,500.0
ADBL,14,4990,ADBL,17,692.0
ADBL,16,2062,ADBL,19,530.0
ADBL,17,2015,ADBL,20,325.0
ADBL,18,305,ADBL,21,482.0
ADBL,19,2420,ADBL,22,550.0
ADBL,21,1179,ADBL,25,1472.0
ADBL,22,1936,ADBL,26,1171.0
ADBL,25,780,ADBL,28,680.0
ADBL,26,800,ADBL,29,12157.0
ADBL,28,1291,ADBL,3,150.0
ADBL,29,2825,ADBL,32,175.0
ADBL,3,230,ADBL,34,8878.0
ADBL,32,1162,ADBL,35,407.0
ADBL,33,742,ADBL,36,140.0
ADBL,34,2809,ADBL,37,1269.0
ADBL,35,2645,ADBL,38,558.0
ADBL,36,3000,ADBL,39,394.0
ADBL,37,150,ADBL,4,389.0
ADBL,38,1624,ADBL,40,875.0
ADBL,39,1680,ADBL,41,1154.0
ADBL,4,460,ADBL,42,1109.0
ADBL,40,1311,ADBL,43,110.0
ADBL,41,3147,ADBL,44,420.0
ADBL,42,4151,ADBL,45,2940.0
ADBL,43,1812,ADBL,47,1262.0
ADBL,44,5305,ADBL,48,785.0
ADBL,45,3350,ADBL,49,18697.0
ADBL,46,965,ADBL,5,450.0
ADBL,47,967,ADBL,50,845.0
ADBL,48,1180,ADBL,51,1167.0
ADBL,49,2537,ADBL,52,170.0
ADBL,5,610,ADBL,53,270.0
ADBL,50,1548,ADBL,55,1953.0
ADBL,51,1800,ADBL,56,203.0
ADBL,52,3380,ADBL,57,2538.0
ADBL,53,273,ADBL,58,9210.0
ADBL,54,1113,ADBL,59,2015.0
ADBL,55,1383,ADBL,6,1127.0
ADBL,56,1439,ADBL,7,1190.0
ADBL,57,6980,ADBL,8,100.0
ADBL,58,2842,ADBLD83,35,500.0
ADBL,59,1058,ADBLD83,40,50.0
ADBL,6,1590,ADBLD83,6,25.0
ADBL,7,684,AHPC,1,200.0
ADBL,8,860,AHPC,10,1670.0
ADBL,D01,253,AHPC,11,1185.0
ADBLD83,4,50,AHPC,13,340.0
ADBLD83,47,525,AHPC,14,689.0
AHPC,1,1030,AHPC,16,7532.0
AHPC,10,600,AHPC,17,2353.0
AHPC,11,1035,AHPC,18,938.0
AHPC,13,2025,AHPC,19,2610.0
AHPC,14,1163,AHPC,20,14000.0
AHPC,16,7110,AHPC,21,3260.0
AHPC,17,3550,AHPC,22,2345.0
AHPC,18,820,AHPC,25,2750.0
AHPC,19,7595,AHPC,26,3000.0
AHPC,20,4220,AHPC,28,1883.0
AHPC,21,7455,AHPC,29,750.0
AHPC,22,1264,AHPC,3,3379.0
AHPC,25,4130,AHPC,32,4994.0
AHPC,26,2807,AHPC,33,1919.0
AHPC,28,6579,AHPC,34,4848.0
AHPC,29,3379,AHPC,35,1216.0
AHPC,3,1210,AHPC,36,3846.0
AHPC,32,4940,AHPC,37,1315.0
AHPC,33,2863,AHPC,38,11557.0
AHPC,34,32450,AHPC,39,1458.0
AHPC,35,11425,AHPC,4,1200.0
AHPC,36,4110,AHPC,40,3680.0
AHPC,37,1900,AHPC,41,2470.0
AHPC,38,8882,AHPC,42,10440.0
AHPC,39,1130,AHPC,43,3800.0
AHPC,4,6950,AHPC,44,3180.0
AHPC,40,1100,AHPC,45,6630.0
AHPC,41,3700,AHPC,46,2287.0
AHPC,42,1927,AHPC,47,1416.0
AHPC,43,440,AHPC,48,1976.0
AHPC,44,3640,AHPC,49,8039.0
AHPC,45,19575,AHPC,5,8592.0
AHPC,47,3180,AHPC,50,1950.0
AHPC,48,3700,AHPC,51,9235.0
AHPC,49,32725,AHPC,52,14185.0
AHPC,5,2323,AHPC,53,1150.0
AHPC,50,7465,AHPC,54,720.0
AHPC,51,1840,AHPC,55,1620.0
AHPC,52,4719,AHPC,56,3125.0
AHPC,53,1600,AHPC,57,5036.0
AHPC,54,677,AHPC,58,70336.0
AHPC,55,1010,AHPC,59,6383.0
AHPC,56,1447,AHPC,6,5799.0
AHPC,57,11587,AHPC,7,4743.0
AHPC,58,17665,AHPC,8,3180.0
AHPC,59,3947,AIL,1,515.0
AHPC,6,2900,AIL,13,50.0
AHPC,7,1370,AIL,14,30.0
AHPC,8,2050,AIL,16,10.0
AIL,1,490,AIL,17,300.0
AIL,10,450,AIL,19,1155.0
AIL,11,30,AIL,21,60.0
AIL,13,470,AIL,22,390.0
AIL,14,670,AIL,25,110.0
AIL,17,1207,AIL,26,251.0
AIL,19,720,AIL,28,100.0
AIL,20,200,AIL,29,227.0
AIL,21,410,AIL,32,10.0
AIL,22,1005,AIL,33,155.0
AIL,25,183,AIL,34,970.0
AIL,26,1435,AIL,35,20.0
AIL,28,130,AIL,36,30.0
AIL,29,120,AIL,38,80.0
AIL,32,520,AIL,39,30.0
AIL,33,710,AIL,4,310.0
AIL,34,2240,AIL,40,10.0
AIL,35,100,AIL,41,30.0
AIL,36,110,AIL,42,95.0
AIL,38,200,AIL,43,80.0
AIL,39,550,AIL,44,90.0
AIL,4,430,AIL,45,460.0
AIL,41,150,AIL,46,40.0
AIL,42,493,AIL,47,10.0
AIL,43,100,AIL,48,70.0
AIL,44,570,AIL,49,5998.0
AIL,45,748,AIL,5,10.0
AIL,46,110,AIL,50,160.0
AIL,47,860,AIL,51,590.0
AIL,48,1400,AIL,52,20.0
AIL,49,310,AIL,53,185.0
AIL,5,10,AIL,54,20.0
AIL,50,200,AIL,55,10.0
AIL,51,440,AIL,56,30.0
AIL,52,642,AIL,57,1486.0
AIL,53,135,AIL,58,9537.0
AIL,54,595,AIL,59,100.0
AIL,55,50,AIL,8,30.0
AIL,56,50,AKJCL,10,12904.0
AIL,57,1981,AKJCL,11,495.0
AIL,58,1720,AKJCL,13,2100.0
AIL,59,140,AKJCL,14,1014.0
AIL,6,220,AKJCL,16,1070.0
AIL,7,280,AKJCL,17,1480.0
AIL,8,280,AKJCL,19,40.0
AKJCL,1,1655,AKJCL,21,3140.0
AKJCL,10,200,AKJCL,22,1010.0
AKJCL,13,2100,AKJCL,25,370.0
