BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,561,ACLBSL,--,561
ADBL,--,11337,ADBL,--,11337
ADLB,--,10,ADLB,--,10
AHPC,--,47276,AHPC,--,47276
AKJCL,--,17205,AKJCL,--,17205
AKPL,--,103301,AKPL,--,103301
ALBSL,--,405,ALBSL,--,405
ALICL,--,7180,ALICL,--,7180
API,--,110136,API,--,110136
BARUN,--,10416,BARUN,--,10416
BBC,--,40,BBC,--,40
BFC,--,6292,BFC,--,6292
BHDC,--,8660,BHDC,--,8660
BHL,--,10800,BHL,--,10800
BNHC,--,1115,BNHC,--,1115
BNT,--,20,BNT,--,20
BPCL,--,9240,BPCL,--,9240
CBBL,--,2790,CBBL,--,2790
CBLD88,--,185,CBLD88,--,185
CFCL,--,15160,CFCL,--,15160
CGH,--,850,CGH,--,850
CHCL,--,10924,CHCL,--,10924
CHDC,--,5254,CHDC,--,5254
CHL,--,14730,CHL,--,14730
CIT,--,2321,CIT,--,2321
CLBSL,--,448,CLBSL,--,448
CMF1,--,300,CMF1,--,300
CMF2,--,1000,CMF2,--,1000
CORBL,--,3183,CORBL,--,3183
CZBIL,--,8401,CZBIL,--,8401
DDBL,--,3253,DDBL,--,3253
DHPL,--,5834,DHPL,--,5834
DORDI,--,13633,DORDI,--,13633
EBL,--,17811,EBL,--,17811
EDBL,--,8890,EDBL,--,8890
ENL,--,1356,ENL,--,1356
FMDBL,--,12498,FMDBL,--,12498
FOWAD,--,3956,FOWAD,--,3956
GBBL,--,12281,GBBL,--,12281
GBILD86/87,--,10,GBILD86/87,--,10
GBLBS,--,6037,GBLBS,--,6037
GFCL,--,14410,GFCL,--,14410
GHL,--,16459,GHL,--,16459
GILB,--,281,GILB,--,281
GIMES1,--,27200,GIMES1,--,27200
GLBSL,--,100,GLBSL,--,100
GLH,--,2030,GLH,--,2030
GMFBS,--,172,GMFBS,--,172
GMFIL,--,20192,GMFIL,--,20192
GRDBL,--,2797,GRDBL,--,2797
GUFL,--,19302,GUFL,--,19302
GVL,--,13183,GVL,--,13183
HBL,--,6364,HBL,--,6364
HDHPC,--,106357,HDHPC,--,106357
HDL,--,6598,HDL,--,6598
HEI,--,5689,HEI,--,5689
HHL,--,12450,HHL,--,12450
HIDCL,--,49680,HIDCL,--,49680
HPPL,--,2765,HPPL,--,2765
HURJA,--,3095,HURJA,--,3095
ICFC,--,50363,ICFC,--,50363
IGI,--,11384,IGI,--,11384
ILBS,--,247,ILBS,--,247
JALPA,--,2626,JALPA,--,2626
JBBL,--,20579,JBBL,--,20579
JBBLPO,--,16529,JBBLPO,--,16529
JBLB,--,2502,JBLB,--,2502
JFL,--,7704,JFL,--,7704
JOSHI,--,5153,JOSHI,--,5153
JSLBB,--,629,JSLBB,--,629
KBL,--,16388,KBL,--,16388
KDBY,--,2900,KDBY,--,2900
KEF,--,1850,KEF,--,1850
KKHC,--,5193,KKHC,--,5193
KLBSL,--,60,KLBSL,--,60
KMCDB,--,172,KMCDB,--,172
KPCL,--,1997,KPCL,--,1997
KRBL,--,4737,KRBL,--,4737
KSBBL,--,26174,KSBBL,--,26174
LBBL,--,55228,LBBL,--,55228
LBL,--,4239,LBL,--,4239
LEC,--,14530,LEC,--,14530
LEMF,--,52000,LEMF,--,52000
LICN,--,12563,LICN,--,12563
LLBS,--,1090,LLBS,--,1090
