BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,569,ACLBSL,--,569
ADBL,--,4021,ADBL,--,4021
AHPC,--,7833,AHPC,--,7833
AKJCL,--,10643,AKJCL,--,10643
AKPL,--,14064,AKPL,--,14064
ALBSL,--,420,ALBSL,--,420
ALICL,--,13738,ALICL,--,13738
API,--,61530,API,--,61530
BARUN,--,1588,BARUN,--,1588
BFC,--,3595,BFC,--,3595
BHDC,--,3030,BHDC,--,3030
BHL,--,1564,BHL,--,1564
BNHC,--,500,BNHC,--,500
BPCL,--,1107,BPCL,--,1107
CBBL,--,1887,CBBL,--,1887
CBLD88,--,75,CBLD88,--,75
CFCL,--,3080,CFCL,--,3080
CGH,--,197,CGH,--,197
CHCL,--,3199,CHCL,--,3199
CHDC,--,800,CHDC,--,800
CHL,--,1035,CHL,--,1035
CIT,--,1850,CIT,--,1850
CLBSL,--,447,CLBSL,--,447
CMF1,--,8500,CMF1,--,8500
CORBL,--,1070,CORBL,--,1070
CZBIL,--,9791,CZBIL,--,9791
DDBL,--,922,DDBL,--,922
DHPL,--,2001,DHPL,--,2001
DORDI,--,7085,DORDI,--,7085
EBL,--,5850,EBL,--,5850
EBLCP,--,290,EBLCP,--,290
EDBL,--,1873,EDBL,--,1873
ENL,--,235,ENL,--,235
FMDBL,--,3755,FMDBL,--,3755
FOWAD,--,1723,FOWAD,--,1723
GBBL,--,5752,GBBL,--,5752
GBLBS,--,2575,GBLBS,--,2575
GFCL,--,7385,GFCL,--,7385
GHL,--,715,GHL,--,715
GILB,--,305,GILB,--,305
GIMES1,--,4100,GIMES1,--,4100
GLBSL,--,26,GLBSL,--,26
GLH,--,320,GLH,--,320
GMFBS,--,10,GMFBS,--,10
GMFIL,--,5441,GMFIL,--,5441
GRDBL,--,412,GRDBL,--,412
GUFL,--,1987,GUFL,--,1987
GVL,--,7618,GVL,--,7618
HBL,--,1270,HBL,--,1270
HDHPC,--,223308,HDHPC,--,223308
HDL,--,1979,HDL,--,1979
HEI,--,4075,HEI,--,4075
HHL,--,5222,HHL,--,5222
HIDCL,--,16128,HIDCL,--,16128
HPPL,--,1770,HPPL,--,1770
HURJA,--,3090,HURJA,--,3090
ICFC,--,12237,ICFC,--,12237
IGI,--,3513,IGI,--,3513
ILBS,--,343,ILBS,--,343
JALPA,--,685,JALPA,--,685
JBBL,--,4911,JBBL,--,4911
JBLB,--,1512,JBLB,--,1512
JFL,--,1082,JFL,--,1082
JOSHI,--,10644,JOSHI,--,10644
JSLBB,--,225,JSLBB,--,225
KBL,--,16885,KBL,--,16885
KDBY,--,1600,KDBY,--,1600
KEF,--,1300,KEF,--,1300
KKHC,--,278,KKHC,--,278
KLBSL,--,80,KLBSL,--,80
KMCDB,--,155,KMCDB,--,155
KPCL,--,554,KPCL,--,554
KRBL,--,33903,KRBL,--,33903
KSBBL,--,7761,KSBBL,--,7761
LBBL,--,5846,LBBL,--,5846
LBL,--,5602,LBL,--,5602
LEC,--,2840,LEC,--,2840
LEMF,--,15635,LEMF,--,15635
LICN,--,559,LICN,--,559
LLBS,--,426,LLBS,--,426
LUK,--,49365,LUK,--,49365
MBJC,--,7476,MBJC,--,7476
MBL,--,5864,MBL,--,5864
MDB,--,1067,MDB,--,1067
MEN,--,210,MEN,--,210
MERO,--,1116,MERO,--,1116
MFIL,--,2717,MFIL,--,2717
MFLD85,--,25,MFLD85,--,25
MHL,--,10230,MHL,--,10230
