Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,10,40.0,ACLBSL,16,10
ACLBSL,14,100.0,ACLBSL,19,20
ACLBSL,21,90.0,ACLBSL,21,10
ACLBSL,26,140.0,ACLBSL,25,10
ACLBSL,28,30.0,ACLBSL,26,10
ACLBSL,34,50.0,ACLBSL,32,10
ACLBSL,35,100.0,ACLBSL,33,20
ACLBSL,38,10.0,ACLBSL,35,20
ACLBSL,42,180.0,ACLBSL,38,40
ACLBSL,45,112.0,ACLBSL,42,42
ACLBSL,52,440.0,ACLBSL,44,20
ACLBSL,58,30.0,ACLBSL,45,450
ADBL,1,945.0,ACLBSL,46,10
ADBL,10,4245.0,ACLBSL,48,20
ADBL,11,135.0,ACLBSL,49,100
ADBL,13,700.0,ACLBSL,51,20
ADBL,14,4106.0,ACLBSL,52,15
ADBL,16,810.0,ACLBSL,54,45
ADBL,17,386.0,ACLBSL,57,10
ADBL,18,20.0,ACLBSL,6,10
ADBL,19,1095.0,ACLBSL,7,430
ADBL,20,50.0,ADBL,1,600
ADBL,21,395.0,ADBL,10,300
ADBL,22,1305.0,ADBL,11,912
ADBL,25,1540.0,ADBL,13,350
ADBL,26,813.0,ADBL,14,915
ADBL,28,875.0,ADBL,16,200
ADBL,29,736.0,ADBL,17,925
ADBL,3,1035.0,ADBL,18,100
ADBL,32,1415.0,ADBL,19,145
ADBL,33,9715.0,ADBL,20,20
ADBL,34,2300.0,ADBL,21,1210
ADBL,35,5258.0,ADBL,22,874
ADBL,36,460.0,ADBL,25,764
ADBL,37,1300.0,ADBL,26,395
ADBL,38,13854.0,ADBL,29,354
ADBL,39,1265.0,ADBL,32,200
ADBL,4,1400.0,ADBL,33,100
ADBL,40,1247.0,ADBL,34,43404
ADBL,41,3000.0,ADBL,35,200
ADBL,42,2921.0,ADBL,36,633
ADBL,43,2636.0,ADBL,37,300
ADBL,44,1150.0,ADBL,38,435
ADBL,45,2260.0,ADBL,39,1650
ADBL,46,2260.0,ADBL,4,690
ADBL,47,220.0,ADBL,40,100
ADBL,48,550.0,ADBL,41,340
ADBL,49,1998.0,ADBL,42,250
