0,1,2,3,4,5
CZBIL,36,41,36,,
CGH,44,58,10,,
CGH,44,59,10,,
CGH,44,57,10,,
CGH,44,22,50,,
CGH,44,40,30,,
MKJC,49,37,10,,
KPCL,45,38,10,,
SRBL,38,16,10,,
DORDI,53,21,130,,
DORDI,53,22,10,,
DORDI,53,58,100,,
SHINE,4,57,10,,
DORDI,53,51,10,,
DORDI,53,58,10,,
DORDI,53,14,10,,
DORDI,53,17,10,,
DORDI,53,8,10,,
DORDI,53,32,10,,
HIDCLP,33,44,280,,
BARUN,32,33,15,,
UHEWA,1,14,10,,
UMHL,45,19,1000,,
UMHL,45,19,200,,
SIFC,29,26,10,,
PCBL,44,49,410,,
PCBL,44,58,100,,
PCBL,44,34,110,,
GBBL,39,26,1000,,
PCBL,44,13,500,,
PCBL,44,48,50,,
PCBL,44,41,140,,
PCBL,44,51,200,,
PCBL,44,49,100,,
PCBL,44,54,298,,
PCBL,44,53,170,,
PCBL,44,43,143,,
PCBL,44,38,55,,
PCBL,44,8,224,,
TPC,49,19,10,,
PCBL,49,8,450,,
GUFL,28,52,20,,
PROFL,59,28,10,,
USLB,57,53,10,,
NRIC,34,48,57,,
NRIC,34,34,200,,
NRIC,34,36,100,,
NRIC,34,36,100,,
NRIC,34,58,64,,
HHL,38,53,10,,
NRIC,34,45,10,,
NRIC,34,1,100,,
NRIC,34,25,132,,
NRIC,34,57,40,,
MKJC,19,34,93,,
NRIC,34,32,197,,
MKJC,19,34,200,,
GUFL,32,20,10,,
NCCB,48,34,10,,
HIDCLP,56,44,720,,
HIDCLP,56,7,2500,,
HIDCLP,56,29,500,,
HIDCLP,56,7,100,,
HIDCLP,56,29,180,,
SSHL,29,19,120,,
CFCL,14,32,10,,
UHEWA,3,14,500,,
DHPL,22,44,10,,
FOWAD,45,45,30,,
DORDI,16,44,10,,
DORDI,16,33,10,,
DORDI,16,28,100,,
DORDI,16,17,10,,
DORDI,16,45,110,,
DORDI,16,47,200,,
DORDI,16,57,10,,
DORDI,16,14,10,,
DORDI,16,58,10,,
DORDI,16,11,10,,
DORDI,16,16,10,,
DORDI,16,59,10,,
LBL,49,48,20,,
RHGCL,50,54,10,,
RHGCL,50,6,10,,
SWBBL,33,17,40,,
SWBBL,45,17,10,,
USHEC,34,38,10,,
HDHPC,28,41,45,,
MKJC,28,37,10,,
HDHPC,28,34,370,,
RLFL,38,42,10,,
MLBL,45,25,45,,
MLBL,58,25,100,,
MLBL,13,25,50,,
MLBL,4,25,75,,
MLBL,29,25,30,,
BHL,11,57,10,,
BHL,11,34,10,,
HDHPC,46,41,10,,
VLBS,10,34,10,,
SBI,5,58,56,,
SBI,5,5,10,,
SBI,5,5,59,,
HIDCL,22,21,20,,
UHEWA,43,38,20,,
UHEWA,43,48,90,,
UHEWA,43,39,100,,
UHEWA,43,35,10,,
UHEWA,43,40,20,,
HDHPC,28,25,50,,
HDHPC,28,4,82,,
HDHPC,28,35,200,,
HDHPC,28,33,1000,,
MKJC,4,37,10,,
HDL,47,42,5,,
HDL,47,25,10,,
NICSF,59,35,100,,
MDB,1,35,40,,
MDB,22,35,10,,
PPCL,58,22,17,,
MHL,16,57,10,,
MHL,16,4,10,,
MHL,16,45,10,,
MHL,16,49,10,,
MHL,16,34,10,,
MHL,16,34,10,,
MHL,16,38,10,,
MHL,16,49,10,,
MHL,16,49,10,,
