BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,1,21.0,ACLBSL,1,22
ACLBSL,10,20.0,ACLBSL,10,27
ACLBSL,13,60.0,ACLBSL,11,56
ACLBSL,14,19.0,ACLBSL,14,11
ACLBSL,16,789.0,ACLBSL,19,39
ACLBSL,17,25.0,ACLBSL,21,132
ACLBSL,19,86.0,ACLBSL,22,11
ACLBSL,20,10.0,ACLBSL,34,21
ACLBSL,21,100.0,ACLBSL,35,76
ACLBSL,22,20.0,ACLBSL,36,98
ACLBSL,26,200.0,ACLBSL,38,33
ACLBSL,28,24.0,ACLBSL,4,11
ACLBSL,32,31.0,ACLBSL,40,10
ACLBSL,34,220.0,ACLBSL,42,173
ACLBSL,35,19.0,ACLBSL,43,10
ACLBSL,36,10.0,ACLBSL,44,600
ACLBSL,37,500.0,ACLBSL,45,2016
ACLBSL,38,69.0,ACLBSL,47,10
ACLBSL,39,50.0,ACLBSL,48,11
ACLBSL,40,10.0,ACLBSL,49,20
ACLBSL,41,50.0,ACLBSL,5,30
ACLBSL,42,310.0,ACLBSL,54,58
ACLBSL,44,50.0,ACLBSL,57,122
ACLBSL,45,5.0,ACLBSL,58,1
ACLBSL,46,243.0,ACLBSL,59,11
ACLBSL,54,20.0,ACLBSL,7,23
ACLBSL,56,2.0,ADBL,1,454
ACLBSL,57,443.0,ADBL,11,190
ACLBSL,58,184.0,ADBL,13,10
ACLBSL,59,10.0,ADBL,14,100
ACLBSL,7,32.0,ADBL,16,200
ADBL,1,355.0,ADBL,17,90
ADBL,10,1168.0,ADBL,20,100
ADBL,11,130.0,ADBL,21,999
ADBL,13,100.0,ADBL,22,30
ADBL,14,2900.0,ADBL,25,50
ADBL,16,4770.0,ADBL,26,500
ADBL,17,320.0,ADBL,3,3300
ADBL,19,485.0,ADBL,32,381
ADBL,20,30.0,ADBL,33,650
ADBL,21,110.0,ADBL,34,10155
ADBL,22,1030.0,ADBL,35,162
ADBL,25,130.0,ADBL,36,1200
ADBL,28,58.0,ADBL,39,100
ADBL,29,150.0,ADBL,4,200
ADBL,3,30.0,ADBL,40,100
ADBL,32,2247.0,ADBL,41,1000
ADBL,33,335.0,ADBL,42,700
ADBL,34,460.0,ADBL,43,97
ADBL,35,1030.0,ADBL,44,367
ADBL,36,318.0,ADBL,45,6180
ADBL,37,160.0,ADBL,46,200
ADBL,38,490.0,ADBL,47,50
ADBL,39,1000.0,ADBL,48,100
ADBL,4,492.0,ADBL,49,1329
ADBL,41,1656.0,ADBL,50,10
ADBL,42,1853.0,ADBL,53,425
ADBL,43,1598.0,ADBL,54,1600
ADBL,44,872.0,ADBL,55,50
ADBL,45,1999.0,ADBL,57,132
ADBL,46,830.0,ADBL,58,4736
ADBL,47,209.0,ADBL,59,100
ADBL,48,170.0,ADBL,6,700
ADBL,49,320.0,ADBL,7,106
ADBL,5,87.0,AHPC,1,3170
ADBL,50,10.0,AHPC,10,620
ADBL,51,1550.0,AHPC,11,1020
ADBL,52,185.0,AHPC,13,1570
ADBL,54,370.0,AHPC,14,5827
ADBL,55,100.0,AHPC,16,6020
ADBL,56,70.0,AHPC,17,7370
ADBL,57,1980.0,AHPC,18,10592
ADBL,58,1834.0,AHPC,19,527
ADBL,59,1720.0,AHPC,21,6219
ADBL,6,134.0,AHPC,22,1963
ADBL,7,588.0,AHPC,25,2023
ADBL,8,420.0,AHPC,26,1392
AHPC,1,500.0,AHPC,28,3205
AHPC,10,110.0,AHPC,29,1866
AHPC,11,200.0,AHPC,3,14124
AHPC,13,120.0,AHPC,32,7406
AHPC,14,8103.0,AHPC,33,6664
AHPC,16,10621.0,AHPC,34,1283
AHPC,17,1350.0,AHPC,35,3389
AHPC,18,2600.0,AHPC,36,3644
AHPC,19,2720.0,AHPC,37,345
AHPC,20,4800.0,AHPC,38,11830
AHPC,21,8161.0,AHPC,39,7459
AHPC,22,8574.0,AHPC,4,4255
AHPC,25,3720.0,AHPC,40,2111
