0,1,2,3,4,5
NICA,42,43,230,,
KEF,49,21,300,,
JBLB,34,19,10,,
NUBL,32,57,237,,
NUBL,38,57,13,,
CHDC,18,47,400,,
SFCL,58,58,20,,
SFCL,58,38,40,,
GBIME,44,42,10,,
HGI,8,36,130,,
NRIC,21,18,50,,
NIL,22,34,100,,
CGH,25,58,10,,
NBL,52,32,206,,
FMDBL,34,39,25,,
RULB,22,57,10,,
KKHC,5,47,16,,
BPCL,43,53,10,,
PPCL,45,58,10,,
PPCL,45,49,100,,
PPCL,45,34,20,,
PPCL,45,45,20,,
ALICL,41,44,224,,
PLI,5,57,10,,
API,38,51,10,,
GUFL,35,6,500,,
NRN,7,54,10,,
SHL,26,49,752,,
SHL,56,49,500,,
SHL,26,49,100,,
SHL,52,49,200,,
SHL,52,49,300,,
SHL,13,49,500,,
SHL,59,49,100,,
SHL,7,49,348,,
SHL,52,49,100,,
SHL,13,49,100,,
SHL,45,49,1000,,
BPCL,43,58,33,,
BPCL,43,58,11,,
ULI,7,58,10,,
NABIL,45,57,46,,
NABIL,45,45,374,,
UPPER,18,56,200,,
UPPER,18,33,50,,
JBBL,32,4,10,,
AKJCL,38,17,500,,
NABIL,47,45,50,,
BFC,8,49,95,,
GBBL,51,51,50,,
NFS,43,41,85,,
NFS,43,35,50,,
NIFRA,58,28,90,,
NIFRA,51,28,102,,
SLICL,45,4,58,,
SLICL,45,17,402,,
SLICL,45,16,10,,
GHL,13,38,400,,
GHL,58,38,50,,
GHL,33,38,50,,
NGPL,50,59,40,,
API,4,51,30,,
NIFRA,51,18,48,,
NIFRA,56,18,16,,
RHPL,22,44,10,,
RHPL,34,44,30,,
ULI,7,21,10,,
NHPC,58,48,40,,
NMB,39,29,50,,
RMDC,29,29,13,,
RULB,6,57,10,,
HIDCL,41,4,200,,
HIDCL,41,28,101,,
SHINE,46,45,85,,
SHINE,46,57,577,,
ENL,57,35,10,,
MPFL,8,32,100,,
MPFL,8,42,100,,
NRIC,16,28,190,,
NRIC,21,28,45,,
RADHI,28,8,30,,
RADHI,28,57,10,,
NRIC,21,28,65,,
SLI,44,20,60,,
SLI,44,59,20,,
NABIL,51,45,10,,
RLI,38,45,10,,
SLI,14,21,10,,
UMHL,49,47,130,,
GBBL,58,51,106,,
GBBL,58,28,30,,
GBBL,58,57,15,,
GBBL,58,40,49,,
WNLB,42,45,90,,
WNLB,47,45,10,,
GBBL,13,44,77,,
GBIME,44,36,20,,
MLBSL,21,58,10,,
EBL,25,48,100,,
JOSHI,11,22,90,,
SADBL,48,53,300,,
SHINE,11,4,150,,
IGI,44,39,10,,
MPFL,8,57,40,,
ENL,57,19,10,,
SJCL,42,21,20,,
SHPC,21,45,10,,
SHPC,21,22,10,,
SHPC,21,8,81,,
SHPC,21,45,50,,
SHPC,21,59,20,,
SHPC,21,28,79,,
CLBSL,32,58,10,,
MDB,33,58,119,,
PICL,5,13,100,,
SLI,44,59,60,,
SSHL,52,50,95,,
NABIL,35,56,10,,
NABIL,35,56,10,,
NLIC,36,44,66,,
NTC,58,49,19,,
SICL,55,17,50,,
RHPL,34,21,20,,
NABIL,42,45,100,,
NLIC,50,44,20,,
NIFRA,56,44,300,,
GUFL,34,3,30,,
NIFRA,56,58,11,,
ADBL,29,42,50,,
SHL,35,45,100,,
NRIC,21,53,90,,
NRIC,42,53,10,,
MBJC,50,50,10,,
RSDC,37,28,10,,
RSDC,20,28,10,,
PROFL,5,14,376,,
PROFL,19,14,74,,
NIFRA,56,18,54,,
MBL,59,58,177,,
GBIME,44,58,22,,
RULB,29,41,10,,
RULB,29,38,10,,
RULB,29,48,10,,
NUBL,38,26,37,,
MFIL,6,43,40,,
SLI,52,59,10,,
API,35,21,49,,
API,33,21,21,,
API,41,21,100,,
API,49,21,10,,
MBJC,50,21,10,,
API,45,21,10,,
ENL,57,16,10,,
KKHC,5,51,170,,
NABIL,58,45,10,,
NTC,49,49,50,,
NTC,45,49,15,,
NTC,26,49,200,,
NTC,26,49,156,,
NTC,13,49,50,,
NTC,54,49,10,,
SLI,13,59,50,,
SLI,45,59,500,,
SLI,39,59,420,,
SLI,57,59,10,,
SLI,34,59,500,,
SLI,38,59,500,,
SLI,43,59,430,,
SFCL,28,41,10,,
HGI,8,36,370,,
PICL,50,13,200,,
API,45,26,40,,
NIFRA,56,58,32,,
GLH,14,58,10,,
GLH,14,47,10,,
GLH,14,19,10,,
GLH,14,44,10,,
GLH,14,38,10,,
