0,1,2,3,4,5
DDBL,58,58,15,,
LEC,50,33,330,,
LEC,34,33,200,,
LEC,38,33,200,,
LEC,36,33,290,,
LEC,46,33,160,,
LEC,41,33,20,,
LBBL,25,56,15,,
NMB,14,14,100,,
NIL,1,34,63,,
AKJCL,59,8,209,,
AKJCL,51,8,100,,
MEGA,14,55,100,,
ICFC,34,34,100,,
GBIME,57,14,314,,
LGIL,1,41,400,,
LGIL,52,41,100,,
SPDL,13,25,378,,
NYADI,17,8,10,,
SPDL,58,25,112,,
SPDL,34,25,110,,
JBBL,17,35,230,,
SPDL,35,19,200,,
JLI,59,4,10,,
NYADI,57,53,30,,
NYADI,57,40,10,,
NYADI,57,45,10,,
PROFL,6,1,100,,
NYADI,57,40,10,,
SHPC,17,48,25,,
AKPL,19,6,150,,
AKPL,41,6,50,,
AKPL,14,25,200,,
SAHAS,40,48,10,,
UPPER,41,59,15,,
SHL,58,10,100,,
SABSL,38,58,10,,
HDL,35,45,10,,
HDL,6,45,20,,
HDL,8,45,30,,
HDL,8,45,10,,
CBBL,50,45,10,,
PMHPL,4,34,100,,
NIFRA,58,42,50,,
MBL,21,22,50,,
SPDL,28,19,500,,
MEGA,14,19,100,,
SAHAS,40,21,10,,
NHPC,58,59,487,,
NHPC,55,59,20,,
NHPC,26,59,1000,,
NHPC,20,59,200,,
NHPC,32,59,1000,,
NHPC,16,59,200,,
NHPC,8,59,100,,
NHPC,34,59,100,,
NHPC,57,59,400,,
NHPC,53,59,100,,
NHPC,36,59,5000,,
NHPC,38,59,530,,
NHPC,38,59,100,,
NHPC,38,59,123,,
NHPC,21,59,30,,
NHPC,44,59,10,,
NHPC,26,59,500,,
NHPC,28,59,100,,
SHINE,33,4,43,,
NBL,48,20,190,,
NBL,41,20,100,,
NBL,54,20,961,,
API,19,57,117,,
CBL,21,45,10,,
NTC,58,48,50,,
NIL,1,50,100,,
NRN,58,40,10,,
LBBL,35,56,65,,
LBBL,57,56,50,,
LBBL,26,56,100,,
LBBL,46,56,200,,
LBBL,36,56,565,,
SPC,42,29,10,,
NABIL,22,49,69,,
NABIL,13,49,300,,
NABIL,58,49,20,,
NABIL,58,49,40,,
NABIL,38,49,20,,
SIFC,4,11,470,,
SHINE,33,42,100,,
MLBL,10,3,300,,
MLBL,51,3,200,,
MLBL,58,3,500,,
NABBC,14,48,29,,
AHPC,47,55,68,,
AHPC,33,55,50,,
AHPC,6,55,82,,
BPCL,48,58,40,,
BPCL,49,58,30,,
BPCL,45,58,10,,
JBBL,17,17,40,,
DHPL,28,28,10,,
HDHPC,1,57,200,,
HDHPC,5,57,400,,
HDHPC,20,57,1000,,
HDHPC,5,57,300,,
HDHPC,5,57,300,,
HDHPC,58,57,150,,
HDHPC,20,57,500,,
HDHPC,22,57,1270,,
JBBL,17,22,200,,
FOWAD,52,42,21,,
SPC,42,49,10,,
MKJC,33,57,10,,
GLH,49,58,225,,
GLH,50,58,60,,
CGH,4,19,21,,
HDL,1,45,10,,
MNBBL,38,56,40,,
UMHL,50,42,20,,
PCBL,50,20,18,,
PCBL,11,20,57,,
NABIL,22,14,30,,
