Stock,Buyer,Qty,Stock,Seller,Qty
ADBL,57,40.0,ADBL,55,40
AHPC,45,760.0,AHPC,34,1000
AHPC,46,1000.0,AHPC,55,800
AHPC,49,40.0,API,55,300
API,14,200.0,BOKL,55,1000
API,33,100.0,CHCL,32,100
BOKL,8,1000.0,CHCL,55,800
CHCL,8,900.0,CHDC,18,20
CHDC,44,600.0,CHDC,55,580
CHL,34,800.0,CHL,55,800
CLBSL,40,20.0,CLBSL,55,20
CZBIL,8,1200.0,CZBIL,13,200
GBBL,10,400.0,CZBIL,55,1000
GFCL,44,500.0,GBBL,55,400
GFCL,58,200.0,GFCL,38,700
GRDBL,34,20.0,GRDBL,49,20
HPPL,57,32.0,HPPL,37,32
HURJA,58,100.0,HURJA,13,100
JBBL,45,800.0,JBBL,55,800
KBL,32,1000.0,KBL,55,1000
KKHC,58,20.0,KKHC,55,20
KMCDB,34,20.0,KMCDB,22,20
KSBBL,43,1000.0,KSBBL,13,80
KSBBL,44,400.0,KSBBL,55,800
KSBBL,59,80.0,KSBBL,7,600
LBBL,14,1820.0,LBBL,34,1000
MBL,25,1000.0,LBBL,55,800
MERO,29,180.0,LBBL,57,20
MERO,57,20.0,MBL,14,1000
MKJC,46,20.0,MERO,13,200
MLBL,29,2000.0,MKJC,4,20
MLBL,59,300.0,MLBL,34,100
MNBBL,14,140.0,MLBL,48,1900
NABIL,45,40.0,MLBL,57,300
NABIL,57,600.0,MNBBL,32,40
NBB,29,1620.0,MNBBL,34,100
NICLBSL,40,20.0,NABIL,20,36
NSLB,45,200.0,NABIL,21,100
NUBL,29,200.0,NABIL,42,60
PCBL,16,860.0,NABIL,45,384
PRVU,32,1220.0,NABIL,6,60
RSDC,34,20.0,NBB,14,1600
SADBL,45,100.0,NBB,29,20
SBL,57,200.0,NICLBSL,33,20
SDLBSL,57,400.0,NSLB,13,200
SHINE,14,300.0,NUBL,25,200
SHPC,45,20.0,PCBL,42,860
SIFC,32,400.0,PRVU,14,20
SIFC,45,600.0,PRVU,34,1000
SLI,11,20.0,PRVU,38,200
SRBL,34,2200.0,RSDC,34,20
UMRH,39,20.0,SADBL,57,100
,,,SBL,14,200
,,,SDLBSL,20,308
,,,SDLBSL,40,40
,,,SDLBSL,48,32
,,,SDLBSL,57,20
,,,SHINE,45,300
,,,SHPC,26,20
,,,SIFC,16,1000
,,,SLI,34,20
,,,SRBL,14,1000
,,,SRBL,34,1200
,,,UMRH,57,20
