Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,17,40.0,ACLBSL,8,40
ADBL,22,60.0,ADBL,1,200
ADBL,3,50.0,ADBL,25,250
ADBL,33,1020.0,ADBL,34,215
ADBL,42,800.0,ADBL,35,860
ADBL,45,80.0,ADBL,36,500
ADBL,51,325.0,ADBL,37,100
ADBL,56,100.0,ADBL,45,50
ADBL,58,475.0,ADBL,49,80
AHPC,1,720.0,ADBL,57,100
AHPC,10,750.0,ADBL,58,55
AHPC,13,125.0,ADBL,7,500
AHPC,14,555.0,AHPC,1,2129
AHPC,16,10310.0,AHPC,13,3235
AHPC,17,1000.0,AHPC,14,750
AHPC,18,1000.0,AHPC,16,3300
AHPC,19,135.0,AHPC,17,590
AHPC,21,1750.0,AHPC,19,400
AHPC,22,1600.0,AHPC,20,1500
AHPC,25,2585.0,AHPC,21,600
AHPC,26,1565.0,AHPC,22,989
AHPC,32,112.0,AHPC,25,100
AHPC,33,1281.0,AHPC,26,2220
AHPC,34,1600.0,AHPC,29,1000
AHPC,35,2060.0,AHPC,32,2236
AHPC,36,673.0,AHPC,33,100
AHPC,38,855.0,AHPC,34,1693
AHPC,39,320.0,AHPC,35,250
AHPC,4,350.0,AHPC,38,2379
AHPC,40,100.0,AHPC,39,474
AHPC,41,865.0,AHPC,40,1800
AHPC,42,1050.0,AHPC,41,500
AHPC,43,2492.0,AHPC,42,630
AHPC,44,2890.0,AHPC,43,83
AHPC,45,675.0,AHPC,44,900
AHPC,46,2300.0,AHPC,45,810
AHPC,47,100.0,AHPC,46,7140
AHPC,49,2700.0,AHPC,47,510
AHPC,5,1405.0,AHPC,49,1408
AHPC,50,435.0,AHPC,50,230
AHPC,51,100.0,AHPC,51,761
AHPC,53,100.0,AHPC,53,574
AHPC,54,20.0,AHPC,55,210
AHPC,56,1970.0,AHPC,56,360
AHPC,57,149.0,AHPC,57,1400
AHPC,58,2340.0,AHPC,58,10132
AHPC,59,2030.0,AHPC,59,2130
AHPC,6,1036.0,AHPC,6,150
AHPC,7,2090.0,AHPC,8,620
AHPC,8,100.0,AIL,10,100
AIL,14,10.0,AIL,13,550
AIL,17,100.0,AIL,14,140
AIL,18,50.0,AIL,16,10
AIL,19,270.0,AIL,17,50
AIL,21,270.0,AIL,18,50
AIL,22,10.0,AIL,19,200
AIL,25,313.0,AIL,22,120
AIL,28,740.0,AIL,25,60
AIL,29,110.0,AIL,26,190
AIL,32,68.0,AIL,28,110
AIL,34,785.0,AIL,29,10
AIL,35,70.0,AIL,3,40
AIL,36,300.0,AIL,32,210
AIL,37,590.0,AIL,34,113
AIL,38,250.0,AIL,35,260
AIL,41,130.0,AIL,38,90
AIL,42,360.0,AIL,39,510
AIL,45,240.0,AIL,40,40
AIL,46,50.0,AIL,41,200
AIL,47,160.0,AIL,43,50
AIL,49,250.0,AIL,44,760
AIL,50,100.0,AIL,45,1261
AIL,51,300.0,AIL,46,10
AIL,52,11.0,AIL,47,200
AIL,54,50.0,AIL,49,40
AIL,56,100.0,AIL,5,340
AIL,57,144.0,AIL,50,60
AIL,58,100.0,AIL,51,20
AIL,59,200.0,AIL,52,20
AIL,8,500.0,AIL,53,30
AKJCL,22,20.0,AIL,54,177
AKJCL,35,439.0,AIL,55,400
AKJCL,42,10.0,AIL,56,10
AKJCL,43,10.0,AIL,57,100
AKJCL,49,80.0,AIL,58,70
AKJCL,53,41.0,AIL,7,10
AKJCL,58,50.0,AIL,8,20
AKPL,13,20.0,AKJCL,13,10
AKPL,14,3050.0,AKJCL,16,10
AKPL,16,1997.0,AKJCL,33,10
AKPL,19,20.0,AKJCL,35,10
AKPL,20,150.0,AKJCL,38,500
AKPL,21,820.0,AKJCL,4,10
