0,1,2,3,4,5
ICFC,34,52,30,,
ICFC,34,57,105,,
JFL,34,14,86,,
JFL,34,13,14,,
ICFC,56,57,50,,
NHPC,57,57,500,,
NHPC,57,57,500,,
NHPC,57,44,200,,
API,44,57,100,,
API,54,57,300,,
SHIVM,50,55,150,,
JLI,52,55,10,,
UMHL,50,58,75,,
UMHL,45,58,200,,
UMHL,17,58,200,,
UMHL,41,58,25,,
SPC,13,58,10,,
SBL,59,28,200,,
NGPL,41,47,50,,
NGPL,26,47,200,,
MNBBL,38,25,10,,
SLI,58,34,180,,
SLI,49,34,10,,
NLIC,41,34,29,,
SLI,49,34,10,,
NICLBSL,39,44,30,,
NLIC,14,28,18,,
SHPC,17,6,100,,
NUBL,41,33,388,,
NIL,59,33,50,,
OHL,17,25,100,,
OHL,45,25,50,,
OHL,22,25,100,,
OHL,1,25,14,,
SICL,52,52,50,,
BFC,25,40,20,,
BFC,11,40,20,,
NABIL,8,5,40,,
BFC,51,40,20,,
BFC,25,40,10,,
BFC,13,40,15,,
LBL,26,20,200,,
SBI,6,41,300,,
UPPER,38,45,14,,
UPPER,38,47,146,,
RLFL,35,48,100,,
NCCB,44,58,200,,
HIDCL,34,59,100,,
SLI,49,35,10,,
HIDCL,57,28,20,,
HIDCL,51,28,10,,
SJCL,4,44,106,,
SJCL,4,42,50,,
SJCL,4,55,940,,
SAHAS,10,5,10,,
NLIC,41,58,20,,
NHPC,58,44,300,,
NLIC,44,58,80,,
NTC,44,3,20,,
NTC,42,3,20,,
NTC,26,3,20,,
AKPL,1,17,68,,
GMFIL,17,7,10,,
HIDCL,51,17,40,,
AKPL,32,17,66,,
AKPL,22,17,56,,
MLBS,26,40,10,,
MLBL,7,20,500,,
NIFRA,59,48,80,,
NICA,48,41,100,,
MFIL,44,6,150,,
MFIL,44,57,200,,
NLIC,44,34,100,,
HIDCL,51,59,100,,
HGI,58,14,10,,
GBBL,56,19,10,,
GBBL,39,19,300,,
GBBL,13,19,100,,
GBBL,22,19,10,,
GBBL,25,19,80,,
CCBL,7,33,94,,
HIDCL,38,59,25,,
NIL,49,41,15,,
PPCL,14,26,350,,
SAHAS,10,14,10,,
GLH,14,6,10,,
GLH,14,6,10,,
UPPER,58,43,54,,
UPPER,51,43,85,,
UPPER,10,43,100,,
UPPER,43,43,11,,
KSBBL,57,50,40,,
