0,1,2,3,4,5
CBBL,8,28,10,,
FOWAD,19,45,20,,
GBIME,56,52,45,,
GBIME,45,52,55,,
EICPO,42,52,100,,
LBBL,57,58,320,,
LBBL,45,58,260,,
LBBL,38,58,20,,
ALBSL,28,55,500,,
ALBSL,16,55,10,,
ALBSL,44,55,100,,
ALBSL,6,55,10,,
CCBL,46,6,100,,
BPCL,57,59,20,,
API,8,35,80,,
BOKL,50,14,20,,
BOKL,45,14,50,,
BOKL,11,14,20,,
BOKL,28,14,100,,
BOKL,4,14,100,,
BOKL,42,14,50,,
BOKL,34,14,36,,
JBLB,50,58,10,,
RADHI,11,58,175,,
SJCL,53,56,20,,
IGI,48,44,45,,
IGI,36,44,30,,
NBB,33,41,300,,
NLBBL,36,35,227,,
NLBBL,38,35,25,,
SLI,29,55,10,,
PLI,20,8,10,,
SADBL,56,38,300,,
HDL,57,14,10,,
HDL,49,14,10,,
HDL,21,14,10,,
CCBL,57,18,10,,
NMB,57,29,10,,
HURJA,42,49,10,,
CHDC,57,51,10,,
NRIC,40,3,40,,
NRIC,7,3,100,,
NRIC,38,3,10,,
NRIC,41,3,30,,
NRIC,8,3,100,,
NRIC,8,3,55,,
NRIC,51,3,20,,
NRIC,14,3,10,,
NRIC,38,3,13,,
NRIC,38,3,50,,
NRIC,58,3,100,,
NRIC,6,3,50,,
NRIC,39,3,50,,
NRIC,51,3,50,,
NRIC,19,3,50,,
NRIC,28,3,10,,
NRIC,45,3,50,,
NRIC,44,3,10,,
NRIC,59,3,30,,
NRIC,57,3,100,,
NRIC,53,3,100,,
NRIC,38,3,10,,
NRIC,58,3,105,,
SBL,58,16,21,,
UIC,32,26,90,,
UIC,41,26,20,,
MKJC,32,56,10,,
UMHL,58,53,100,,
SBL,58,16,50,,
CBBL,8,22,100,,
CBBL,8,49,175,,
CBBL,8,48,320,,
CBBL,8,50,35,,
GIC,17,38,10,,
UPPER,33,34,40,,
LBBL,38,35,30,,
API,8,57,50,,
API,32,57,10,,
