Stock,Buyer,Qty,Stock,Seller,Qty
ADBL,11,40,ADBL,42,60.0
ADBL,38,20,AHPC,35,98.0
AHPC,52,98,API,49,540.0
API,16,208,API,53,94.0
API,36,400,CBL,11,200.0
API,49,26,CHDC,58,20.0
CBL,42,140,DHPL,58,1000.0
CBL,48,60,GBBL,33,80.0
CHDC,55,20,GMFIL,44,400.0
DHPL,38,1000,HIDCL,34,20.0
GBBL,58,80,ICFC,34,700.0
GMFIL,29,400,JBBL,42,200.0
HIDCL,6,20,JBLB,38,40.0
ICFC,29,200,JBLB,45,20.0
ICFC,42,250,JBLB,58,40.0
ICFC,49,50,JBLB,7,20.0
ICFC,6,200,JFL,52,1000.0
JBBL,22,200,KKHC,4,20.0
JBLB,33,20,LEMF,41,200.0
JBLB,59,100,LUK,21,200.0
JFL,52,980,NGPL,43,60.0
JFL,6,20,NHPC,34,20.0
KKHC,41,20,NICL,42,20.0
LEMF,11,200,NMB50,45,200.0
LUK,14,200,RADHI,45,730.0
NGPL,10,20,RADHI,47,510.0
NGPL,51,40,RHPC,34,840.0
NHPC,34,20,RHPC,35,200.0
NICL,17,20,RHPC,52,120.0
NMB50,45,200,RMF1,50,200.0
RADHI,29,1200,SADBL,48,40.0
RADHI,49,40,SFCL,57,20.0
RHPC,45,1160,SGI,14,80.0
RMF1,49,200,SGI,51,20.0
SADBL,41,40,SHIVM,25,20.0
SFCL,32,20,SLCF,41,200.0
SGI,45,20,SLI,32,20.0
SGI,46,40,SLI,42,40.0
SGI,51,40,SLI,55,20.0
SHIVM,37,20,SLI,58,20.0
SLCF,6,200,SLI,7,20.0
SLI,7,120,TRH,35,200.0
TRH,57,200,ULI,1,20.0
ULI,52,20,UMHL,47,1200.0
UMHL,14,200,UMHL,53,200.0
UMHL,44,1200,UPPER,14,180.0
UPPER,47,100,,,
UPPER,57,80,,,
