0,1,2,3,4,5
KBL,58,52,635,,
EIC,41,45,15,,
JLI,58,38,10,,
RRHP,17,21,400,,
GILB,58,26,49,,
SHEL,42,21,40,,
NHPC,57,34,90,,
BOKL,34,38,25,,
UNHPL,41,47,315,,
RHPL,33,49,30,,
GBIME,49,59,19,,
GBIME,26,13,52,,
GBIME,20,13,348,,
GBIME,57,13,50,,
GBIME,41,13,50,,
BARUN,17,1,100,,
PFL,4,26,50,,
NHPC,53,59,60,,
UMHL,21,48,250,,
SWBBL,8,34,55,,
GBLBS,56,57,50,,
GBLBS,51,57,190,,
CHL,49,55,220,,
CHL,59,55,50,,
PROFL,36,41,30,,
KKHC,21,34,22,,
KKHC,11,34,40,,
KKHC,1,34,38,,
MDB,56,7,150,,
NLIC,56,34,14,,
DDBL,34,13,250,,
DDBL,20,13,50,,
DDBL,33,13,50,,
AKPL,42,1,100,,
MFIL,1,42,30,,
AKPL,45,1,200,,
UMHL,22,32,920,,
UMHL,16,32,20,,
UMHL,42,32,100,,
UMHL,34,32,10,,
UMHL,53,32,200,,
UMHL,49,32,100,,
UMHL,26,32,50,,
NBL,45,41,10,,
CCBL,7,33,1500,,
AHPC,26,45,50,,
GLH,14,8,10,,
NCCB,41,51,10,,
GRDBL,34,48,90,,
NLG,44,49,36,,
BOKL,49,38,10,,
PCBL,29,49,35,,
AHPC,52,45,100,,
PCBL,29,34,50,,
PCBL,29,52,80,,
KSBBL,25,33,24,,
KSBBL,29,33,10,,
KSBBL,46,33,50,,
KSBBL,51,33,30,,
KSBBL,37,33,86,,
KSBBL,54,33,10,,
UPCL,42,49,100,,
NHPC,40,55,88,,
NHPC,40,56,50,,
NHPC,40,52,100,,
NHPC,40,49,12,,
NHPC,40,41,250,,
SCB,19,4,160,,
SCB,13,4,30,,
SCB,32,4,10,,
GMFIL,38,35,10,,
SADBL,53,22,121,,
SADBL,57,22,50,,
SADBL,45,22,20,,
SADBL,36,22,709,,
SADBL,22,22,300,,
SHPC,19,34,50,,
API,48,47,10,,
CFCL,38,51,100,,
NBB,49,48,10,,
MEGA,20,41,60,,
MEGA,20,32,100,,
MEGA,20,42,40,,
API,28,43,236,,
RADHI,43,4,30,,
RADHI,4,4,20,,
RADHI,38,4,300,,
RADHI,45,4,10,,
RADHI,45,4,50,,
RADHI,54,4,155,,
RADHI,34,4,47,,
RADHI,58,4,10,,
RADHI,34,4,40,,
RADHI,25,4,40,,
HIDCL,51,22,30,,
RRHP,17,59,50,,
NLICL,45,57,40,,
NLICL,58,57,20,,
NLICL,45,57,40,,
SANIMA,8,55,200,,
SANIMA,1,55,200,,
SANIMA,58,55,100,,
SANIMA,8,55,500,,
RLI,35,55,10,,
NICA,43,56,10,,
SHPC,39,48,66,,
CLBSL,16,6,30,,
MFIL,22,42,100,,
AIL,32,58,100,,
ULI,29,25,10,,
CFCL,38,20,280,,
NABIL,14,59,18,,
NABIL,45,59,50,,
SHL,52,57,100,,
API,48,43,50,,
GHL,28,34,25,,
GHL,35,34,100,,
GHL,48,34,50,,
GHL,1,34,25,,
MNBBL,41,18,70,,
MNBBL,41,18,30,,
NMB,42,37,52,,
NMB,22,37,100,,
NMB,14,37,187,,
NBL,58,41,300,,
MKLB,56,6,10,,
UPCL,52,49,25,,
KSBBL,37,42,10,,
PRVU,6,41,75,,
GMFIL,35,35,30,,
NCCB,22,46,15,,
NCCB,39,46,500,,
NCCB,49,46,60,,
NCCB,58,46,100,,
NCCB,54,46,10,,
NCCB,16,46,20,,
NCCB,45,46,200,,
NCCB,45,46,25,,
NCCB,43,46,50,,
NCCB,58,46,1220,,
NIFRA,54,58,22,,
NGPL,42,25,50,,
NGPL,40,25,50,,
ADBL,17,51,52,,
NRN,34,55,200,,
CBL,36,43,50,,
CBL,36,52,140,,
CBL,36,3,10,,
CBL,36,45,300,,
KBL,38,53,439,,
NBL,58,41,30,,
NBL,52,41,100,,
NBL,17,41,125,,
NBL,39,41,70,,
ULI,29,45,10,,
SHPC,39,34,134,,
CZBIL,35,14,50,,
MKLB,56,35,10,,
BOKL,35,38,100,,
MLBBL,13,18,72,,
LEMF,19,45,3100,,
LEMF,53,45,4400,,
SHINE,21,49,50,,
BFC,55,38,150,,
BFC,55,21,150,,
NBL,39,34,10,,
SLBBL,47,45,15,,
SLBBL,47,26,25,,
CZBIL,35,14,41,,
CZBIL,35,32,1959,,
LEMF,53,58,600,,
JLI,58,34,10,,
MKLB,56,38,10,,
GIMES1,48,45,27400,,
GIMES1,22,45,2600,,
SSHL,45,22,20,,
PIC,25,37,10,,
MFIL,54,42,10,,
SBI,45,3,170,,
NIL,10,47,30,,
NIFRA,17,57,200,,
