0,1,2,3,4,5
CHDC,45,35,10,,
SADBL,43,26,28,,
SADBL,4,26,100,,
SADBL,41,26,20,,
SADBL,38,26,10,,
SADBL,14,26,142,,
CBBL,8,34,50,,
HDL,33,45,10,,
CBL,34,34,335,,
CBL,34,35,1000,,
CBL,34,25,500,,
CBL,34,57,1385,,
CBL,34,17,1780,,
STC,33,28,10,,
CORBL,33,47,10,,
RHPC,34,45,10,,
NBL,33,19,100,,
HDL,21,45,20,,
SADBL,14,17,58,,
SADBL,5,17,150,,
SADBL,16,17,30,,
SADBL,58,17,20,,
SADBL,5,17,242,,
CFCL,14,35,10,,
CIT,50,58,10,,
NICLBSL,38,26,49,,
JFL,1,57,10,,
JFL,1,42,100,,
JFL,1,25,300,,
JFL,1,32,348,,
JFL,1,38,500,,
JFL,1,45,346,,
MNBBL,49,57,98,,
MNBBL,58,57,217,,
MNBBL,38,57,20,,
MNBBL,37,57,100,,
MNBBL,3,57,50,,
MNBBL,11,57,15,,
PRVU,47,57,50,,
CBL,6,17,100,,
MBL,45,25,190,,
SAPDBL,42,32,106,,
PICL,42,4,180,,
NIL,3,29,400,,
KBL,13,52,11,,
KBL,13,29,89,,
MFIL,13,14,30,,
KRBL,57,14,10,,
KRBL,57,38,81,,
MNBBL,44,41,130,,
JBBL,14,44,195,,
JBBL,55,44,50,,
JBBL,58,44,100,,
NIL,52,48,20,,
JBBL,58,44,100,,
MEGA,39,57,30,,
JBBL,41,44,100,,
JBBL,59,44,100,,
JBBL,43,44,100,,
JBBL,51,44,50,,
JBBL,57,44,25,,
JBBL,59,44,200,,
JBBL,47,44,300,,
JBBL,45,44,100,,
JBBL,1,44,80,,
MEN,14,51,50,,
MEN,21,51,50,,
NBF2,22,4,1000,,
PRVU,19,57,100,,
AHPC,44,25,300,,
AHPC,38,25,200,,
AHPC,14,25,500,,
KRBL,34,34,50,,
GIC,17,17,10,,
JBLB,58,58,10,,
JBLB,58,41,10,,
JBLB,58,17,10,,
JBLB,58,38,10,,
JBLB,58,13,10,,
