0,1,2,3,4,5
GBLBS,58,55,50,,
KBL,19,45,221,,
HDL,48,52,30,,
HDL,48,48,145,,
HDL,48,43,40,,
HDL,48,59,30,,
HDL,48,43,50,,
NLIC,57,28,10,,
NLIC,1,28,29,,
RLFL,29,14,450,,
NLIC,34,39,100,,
GLH,1,42,10,,
GLH,1,21,25,,
GLH,1,41,10,,
GLH,1,48,10,,
GBBL,3,58,300,,
JBLB,56,38,473,,
JBLB,4,38,10,,
JBLB,16,38,10,,
JBLB,57,38,100,,
JBLB,26,38,10,,
JBLB,48,38,70,,
JBLB,3,38,10,,
JBLB,52,38,27,,
NIL,29,18,10,,
ADBL,17,17,400,,
JBBL,35,6,95,,
RLI,48,36,30,,
HDL,49,33,10,,
BOKL,57,18,20,,
MKLB,38,38,10,,
RLI,58,36,50,,
ADBL,49,6,365,,
ADBL,45,6,32,,
ADBL,49,6,103,,
NABIL,57,38,100,,
NBL,8,33,100,,
MBL,26,38,30,,
MBL,26,51,50,,
MBL,26,44,220,,
LBBL,38,38,330,,
JBLB,52,16,17,,
RLI,16,36,1000,,
ALICL,34,36,1230,,
ALICL,57,36,100,,
ALICL,56,36,20,,
MNBBL,33,57,50,,
MNBBL,36,57,90,,
JBBL,44,40,100,,
NABIL,42,38,493,,
NABIL,58,38,100,,
NABIL,45,38,20,,
NABIL,41,38,25,,
NABIL,50,38,500,,
NABIL,48,38,250,,
NABIL,54,38,12,,
NABIL,57,38,70,,
NABIL,38,38,100,,
NABIL,26,38,10,,
NABIL,47,38,100,,
NABIL,54,38,50,,
NABIL,6,38,90,,
ICFC,50,25,100,,
ADBL,57,17,100,,
NICLBSL,4,58,10,,
UPCL,7,42,240,,
UPCL,38,42,60,,
UPCL,54,42,200,,
HIDCL,49,38,10,,
HURJA,55,57,10,,
HURJA,55,47,20,,
HURJA,55,21,50,,
HURJA,55,41,20,,
SIFC,38,16,10,,
NLIC,29,57,10,,
NBL,26,33,500,,
HDHPC,41,28,1000,,
NBB,53,57,34,,
HIDCL,42,38,10,,
NHPC,14,44,300,,
JBBL,58,6,100,,
GBIME,54,17,20,,
GBIME,1,17,50,,
GBIME,35,17,100,,
GBIME,42,17,50,,
GBIME,38,17,50,,
GBIME,41,17,10,,
GBIME,11,17,12,,
NBL,22,57,44,,
JBLB,14,16,10,,
SSHL,35,4,50,,
JBBL,47,6,55,,
SSHL,54,4,450,,
JBBL,47,40,45,,
SLI,28,38,10,,
SGI,56,39,10,,
KBL,19,33,1250,,
KBL,19,51,50,,
ALBSL,45,38,11,,
NRIC,57,41,40,,
JBBL,32,40,100,,
JBBL,49,40,155,,
RHPL,50,57,50,,
MEN,32,4,10,,
RLI,17,48,100,,
CBL,34,42,154,,
CBL,32,42,83,,
BPCL,48,43,82,,
SLI,28,58,10,,
CZBIL,25,38,50,,
SLI,28,4,10,,
JFL,41,1,50,,
BBC,40,39,10,,
PCBL,19,45,52,,
PCBL,19,4,48,,
GBIME,58,51,50,,
UPCL,38,22,15,,
GMFIL,42,58,200,,
NIBSF2,49,49,100,,
PPCL,14,14,10,,
NIFRA,39,25,39,,
NIFRA,57,25,11,,
NHPC,42,54,180,,
EBL,57,33,65,,
UPPER,16,57,200,,
UPPER,16,39,50,,
GBBL,1,34,50,,
RLFL,44,57,25,,
SHEL,42,25,50,,
NGPL,21,46,30,,
MEGA,56,25,500,,
LBBL,38,17,10,,
LBBL,38,32,160,,
RLFL,29,13,1000,,
LBL,11,45,60,,
NHPC,57,54,20,,
NRIC,49,57,30,,
FOWAD,1,58,35,,
NLIC,1,11,16,,
STC,52,58,20,,
CHL,58,57,90,,
JBBL,49,48,45,,
PFL,52,38,50,,
BFC,1,41,100,,
MNBBL,36,21,50,,
MNBBL,36,6,10,,
EIC,57,48,10,,
EIC,57,48,10,,
AIL,57,18,10,,
PMHPL,58,41,20,,
MKLB,16,50,10,,
AKPL,50,57,80,,
KPCL,52,53,10,,
SHPC,52,4,200,,
PLI,54,21,10,,
NBL,32,57,70,,
UNHPL,57,35,100,,
RLFL,44,38,100,,
RHPL,50,39,20,,
PCBL,34,6,713,,
PCBL,5,6,197,,
PCBL,57,6,50,,
PCBL,21,6,20,,
PCBL,55,6,1000,,
PCBL,11,6,20,,
PCBL,25,6,1000,,
GMFBS,39,4,10,,
BARUN,13,6,50,,
PROFL,51,14,90,,
PROFL,11,14,10,,
PLI,54,57,10,,
ICFC,37,6,15,,
ICFC,17,6,10,,
STC,52,29,13,,
RMF1,59,39,100,,
PSF,47,58,500,,
RLFL,44,18,47,,
RLFL,39,18,230,,
RLFL,34,18,50,,
NICLBSL,38,58,70,,
UPCL,21,4,1000,,
FOWAD,47,4,21,,
CBBL,48,51,20,,
SDLBSL,44,36,11,,
CCBL,58,45,180,,
SADBL,22,19,53,,
SADBL,59,19,47,,
GMFIL,57,58,10,,
PMHPL,33,41,20,,
PMHPL,58,41,190,,
NIL,49,36,10,,
SBL,58,4,20,,
