0,1,2,3,4,5
CFCL,44,32,200,,
ALBSL,10,47,10,,
CHL,14,42,50,,
UPPER,58,57,20,,
CBL,56,51,20,,
CBL,26,51,50,,
KBL,32,45,28,,
KBL,32,48,300,,
NUBL,42,47,350,,
KSBBL,17,33,10,,
HDL,26,1,30,,
SBL,35,32,50,,
JFL,58,52,30,,
NLIC,39,7,50,,
NLIC,38,7,50,,
MKLB,34,45,100,,
SDLBSL,14,56,14,,
RHPL,58,52,25,,
PLI,17,44,20,,
PLI,57,44,55,,
CHL,35,42,200,,
AKPL,41,47,10,,
NUBL,47,47,100,,
HDL,22,44,74,,
UPCL,45,14,149,,
UPCL,16,14,30,,
SMFBS,4,26,10,,
DHPL,49,58,100,,
AHPC,58,6,860,,
AHPC,58,59,10,,
API,7,34,10,,
SPDL,44,45,100,,
JLI,52,32,10,,
JLI,52,58,10,,
SBL,46,45,173,,
SBL,37,45,112,,
SBL,28,45,100,,
SBL,36,45,115,,
NIBSF1,33,41,300,,
GBIME,58,46,44,,
MLBL,53,47,40,,
SLI,39,6,10,,
GILB,39,52,20,,
GILB,34,52,10,,
NBL,45,13,20,,
NBL,1,13,67,,
NBL,34,13,100,,
NBL,41,13,200,,
NBL,42,13,20,,
NBL,57,13,30,,
NBL,17,13,100,,
ULI,43,34,10,,
LBBL,32,28,22,,
LBBL,11,28,50,,
LBBL,35,28,50,,
LBBL,42,28,50,,
LBBL,45,28,15,,
LBBL,29,28,33,,
LBBL,11,28,50,,
LBBL,33,28,30,,
LBBL,4,28,100,,
PLI,35,44,25,,
KRBL,51,25,100,,
NBB,49,57,63,,
LBL,52,32,300,,
SJCL,17,45,100,,
CGH,29,4,10,,
DDBL,58,34,15,,
API,25,19,50,,
ULI,47,45,10,,
AKJCL,52,19,10,,
CZBIL,57,16,550,,
CZBIL,32,16,250,,
NIL,44,58,50,,
NHDL,38,13,100,,
NHDL,38,34,80,,
FMDBL,42,26,536,,
FMDBL,42,48,100,,
FMDBL,42,41,10,,
FMDBL,42,57,200,,
FMDBL,42,14,40,,
FMDBL,42,21,300,,
FMDBL,42,26,400,,
