0,1,2,3,4,5
SHIVM,57,1,147,,
NMFBS,17,41,10,,
NABIL,35,4,20,,
NABIL,33,4,180,,
NIL,39,48,10,,
NIL,4,48,100,,
NIL,58,48,100,,
NIL,45,48,200,,
NIL,45,48,590,,
ULI,26,34,10,,
ULI,54,34,1000,,
ULI,39,34,50,,
ULI,57,34,10,,
ULI,50,34,40,,
ULI,38,34,50,,
ULI,53,34,500,,
ULI,1,34,50,,
ULI,33,34,40,,
ULI,1,34,50,,
ULI,49,34,100,,
ULI,50,34,10,,
SICL,49,34,100,,
ULI,57,34,50,,
SICL,48,34,100,,
ULI,57,34,10,,
UIC,32,40,75,,
JLI,7,4,10,,
GUFL,40,28,500,,
NBB,22,25,43,,
PROFL,52,48,50,,
NABIL,56,34,25,,
KBL,51,55,250,,
NBB,35,1,20,,
AIL,41,45,10,,
CBL,42,49,100,,
ADBL,41,14,150,,
ADBL,55,14,1000,,
ADBL,49,14,30,,
ADBL,34,14,500,,
ADBL,44,14,60,,
ADBL,49,14,10,,
ADBL,11,14,50,,
ADBL,48,14,110,,
ADBL,16,14,43,,
CZBIL,46,56,98,,
PCBL,56,34,20,,
JOSHI,21,44,50,,
AHPC,26,20,10,,
NBB,35,19,500,,
GUFL,48,58,40,,
SAHAS,8,58,10,,
API,21,26,102,,
API,26,26,178,,
API,44,26,220,,
HDL,25,13,10,,
HDL,25,13,10,,
HDL,25,51,10,,
HDL,25,43,10,,
API,35,17,250,,
UPPER,58,45,20,,
NABIL,44,48,85,,
NABIL,51,48,15,,
NABIL,22,48,50,,
NABIL,28,48,10,,
NABIL,34,48,40,,
NBB,35,14,445,,
NBB,42,14,1555,,
NBB,42,38,100,,
NABIL,34,34,10,,
NBB,42,32,180,,
LGIL,54,43,10,,
HDL,38,6,10,,
HDL,34,16,155,,
HDL,6,16,21,,
HDL,6,43,179,,
NBB,42,57,100,,
NABBC,58,43,10,,
ADBL,16,35,57,,
ADBL,35,35,25,,
ADBL,47,35,18,,
RMDC,16,34,40,,
NABIL,41,34,32,,
