0,1,2,3,4,5
PCBL,49,47,10,,
PCBL,56,47,10,,
PRVU,58,22,30,,
PRVU,58,21,62,,
EBL,45,13,70,,
MMF1,38,38,1000,,
CCBL,57,43,500,,
CCBL,57,43,342,,
CCBL,57,58,54,,
CCBL,57,58,54,,
CCBL,57,46,50,,
CCBL,57,55,500,,
MEGA,49,45,10,,
NBL,52,47,50,,
CZBIL,40,38,12,,
CZBIL,34,38,10,,
GBIME,58,49,10,,
NIFRA,38,58,50,,
GBIME,55,49,10,,
ILBS,34,34,10,,
GBIME,34,49,10,,
RSDC,34,58,10,,
JSLBB,41,57,10,,
JSLBB,17,57,10,,
JSLBB,26,57,20,,
JSLBB,10,57,11,,
SINDU,6,19,50,,
SLBBL,34,14,10,,
GLH,52,52,10,,
HDL,50,36,20,,
MFIL,55,37,40,,
FMDBL,56,29,200,,
AIL,34,34,10,,
MNBBL,34,44,10,,
NCCB,56,34,10,,
JBBL,47,4,40,,
JBBL,34,4,20,,
LBBL,41,13,150,,
KBL,34,58,10,,
SIFC,14,14,10,,
KBL,56,58,10,,
LBL,34,33,10,,
SIFC,14,49,10,,
CHL,44,6,30,,
BOKL,34,13,10,,
PFL,8,37,25,,
SBI,8,58,57,,
API,17,14,10,,
PFL,8,21,20,,
NYADI,43,51,10,,
SBI,8,58,73,,
SBI,8,33,27,,
MLBS,43,52,10,,
SBI,17,33,73,,
SBI,17,43,27,,
NHPC,58,41,25,,
NLIC,50,14,50,,
PCBL,49,47,10,,
PCBL,56,47,10,,
PRVU,58,22,30,,
PRVU,58,21,62,,
EBL,45,13,70,,
MMF1,38,38,1000,,
CCBL,57,43,500,,
CCBL,57,43,342,,
CCBL,57,58,54,,
CCBL,57,58,54,,
CCBL,57,46,50,,
CCBL,57,55,500,,
MEGA,49,45,10,,
NBL,52,47,50,,
CZBIL,40,38,12,,
CZBIL,34,38,10,,
GBIME,58,49,10,,
NIFRA,38,58,50,,
GBIME,55,49,10,,
ILBS,34,34,10,,
GBIME,34,49,10,,
RSDC,34,58,10,,
JSLBB,41,57,10,,
JSLBB,17,57,10,,
JSLBB,26,57,20,,
JSLBB,10,57,11,,
SINDU,6,19,50,,
SLBBL,34,14,10,,
GLH,52,52,10,,
HDL,50,36,20,,
MFIL,55,37,40,,
FMDBL,56,29,200,,
AIL,34,34,10,,
MNBBL,34,44,10,,
NCCB,56,34,10,,
JBBL,47,4,40,,
JBBL,34,4,20,,
LBBL,41,13,150,,
KBL,34,58,10,,
SIFC,14,14,10,,
KBL,56,58,10,,
LBL,34,33,10,,
SIFC,14,49,10,,
CHL,44,6,30,,
BOKL,34,13,10,,
PFL,8,37,25,,
SBI,8,58,57,,
API,17,14,10,,
PFL,8,21,20,,
NYADI,43,51,10,,
SBI,8,58,73,,
SBI,8,33,27,,
MLBS,43,52,10,,
SBI,17,33,73,,
SBI,17,43,27,,
NHPC,58,41,25,,
NLIC,50,14,50,,
