0,1,2,3,4,5
UPPER,58,43,60,,
AKPL,28,14,50,,
NLIC,58,59,30,,
NIFRA,17,57,200,,
HDHPC,48,6,200,,
TPC,3,29,10,,
NRIC,22,45,20,,
MLBL,47,48,500,,
NLIC,48,38,65,,
EBL,19,40,20,,
GMFBS,50,34,12,,
KKHC,49,59,50,,
KKHC,58,59,30,,
SLI,49,58,10,,
JBLB,17,32,10,,
NICLBSL,57,51,10,,
MLBL,4,48,230,,
MLBL,47,48,500,,
HDHPC,20,59,364,,
HDHPC,26,59,150,,
HDHPC,6,59,156,,
HDHPC,21,59,80,,
SAHAS,17,45,10,,
JLI,14,58,10,,
NIFRA,39,36,10,,
ULI,1,35,10,,
ULI,1,54,10,,
CGH,17,41,10,,
KBL,17,47,795,,
KBL,48,47,30,,
NIBLPF,56,42,505,,
ULI,57,44,60,,
CBBL,55,32,50,,
SAHAS,17,4,10,,
NBF3,34,45,200,,
SRBL,49,36,25,,
SRBL,52,35,500,,
CHDC,18,5,90,,
CHDC,18,34,10,,
PIC,6,43,10,,
RADHI,49,17,280,,
RADHI,7,17,100,,
RADHI,52,17,50,,
RADHI,34,17,50,,
RADHI,59,17,20,,
SAHAS,17,45,10,,
JBLB,17,1,10,,
GBLBS,59,34,10,,
PFL,14,55,80,,
ULI,57,59,10,,
AKPL,18,57,100,,
JOSHI,14,8,20,,
JLI,14,34,10,,
JLI,14,8,10,,
HDL,35,21,25,,
CHCL,22,51,50,,
NIFRA,42,57,30,,
NIFRA,14,57,20,,
UPPER,42,28,10,,
UPPER,43,28,90,,
LICN,53,34,72,,
LICN,39,34,33,,
NBL,22,59,200,,
NBL,43,59,50,,
JBLB,17,36,10,,
RLFL,11,11,27,,
CFCL,43,38,390,,
HPPL,33,34,10,,
LEMF,58,38,1500,,
JBLB,17,56,10,,
JBLB,17,1,90,,
ULI,57,58,10,,
JFL,38,38,120,,
SBCF,17,16,200,,
GLICL,34,16,200,,
JBLB,33,21,10,,
SHIVM,51,25,50,,
JBBL,21,59,487,,
JBBL,53,59,35,,
JBBL,57,59,150,,
JBBL,34,59,34,,
JBBL,32,59,200,,
JBBL,34,59,150,,
JBBL,11,59,20,,
JBBL,57,59,100,,
JBBL,7,59,20,,
