0,1,2,3,4,5
NUBL,3,59,20,,
NUBL,3,22,47,,
HDL,38,35,10,,
NHPC,20,35,200,,
NTC,49,42,10,,
HDL,49,50,20,,
API,45,45,220,,
API,21,45,50,,
API,45,45,30,,
PFL,42,48,20,,
CIT,28,6,12,,
RMDC,54,58,10,,
NABIL,58,47,18,,
AIL,50,7,24,,
AIL,42,7,76,,
SHINE,58,13,50,,
NBB,1,57,100,,
PIC,38,39,20,,
NBL,25,26,365,,
NBL,25,28,100,,
NBL,25,38,35,,
NTC,49,42,30,,
UPPER,45,52,420,,
DDBL,11,11,10,,
EBL,57,45,2000,,
EBL,57,7,10,,
EBL,57,28,500,,
EBL,57,32,30,,
EBL,57,21,100,,
EBL,57,57,1000,,
EBL,57,35,50,,
EBL,57,11,100,,
EBL,57,14,300,,
EBL,57,17,40,,
EBL,57,7,10,,
EBL,57,17,558,,
EBL,57,51,100,,
RLI,52,14,10,,
SBL,45,38,296,,
FMDBL,58,4,100,,
NHDL,25,35,11,,
NMB,35,51,15,,
NABIL,36,47,11,,
SLICL,57,50,20,,
SLICL,33,50,30,,
NBB,25,57,50,,
NBB,49,57,801,,
SLI,41,47,10,,
JBLB,16,55,10,,
GBLBS,28,59,10,,
LBL,6,58,10,,
UIC,34,54,40,,
NRIC,38,47,76,,
GBBL,20,38,100,,
PLI,45,47,10,,
SRBL,19,25,34,,
AKJCL,58,45,10,,
PIC,6,50,10,,
NYADI,58,35,10,,
CHL,59,41,10,,
PSF,58,14,100,,
NABIL,45,47,50,,
AHPC,38,54,74,,
MERO,42,43,78,,
UNHPL,49,22,10,,
SDBD87,33,25,25,,
PLI,6,6,10,,
GUFL,28,48,100,,
SBL,29,38,204,,
SAEF,39,37,600,,
NABIL,58,47,65,,
NBB,58,57,10,,
RMDC,58,16,28,,
RMDC,59,16,100,,
RMDC,6,16,10,,
RMDC,38,16,50,,
RMDC,58,16,200,,
RMDC,42,16,282,,
RMDC,34,16,100,,
RMDC,48,16,100,,
RMDC,52,16,20,,
RMDC,11,16,100,,
RMDC,35,16,10,,
NICA,49,40,40,,
NICA,1,40,10,,
NICA,58,40,10,,
NICA,58,40,40,,
PIC,6,50,20,,
GUFL,33,48,200,,
BBC,47,45,10,,
BBC,14,45,20,,
BBC,46,45,10,,
BBC,16,45,10,,
NHPC,50,40,400,,
NRIC,38,47,30,,
NRIC,50,47,25,,
NRIC,57,47,10,,
NRIC,4,47,15,,
NRIC,42,47,10,,
NRIC,51,47,100,,
NRIC,19,47,10,,
AHPC,38,37,200,,
EBL,36,17,300,,
EBL,36,58,500,,
BPCL,42,39,10,,
SHIVM,50,6,10,,
SHIVM,38,6,130,,
NIL,1,1,200,,
ICFC,3,44,50,,
PRVU,32,43,61,,
PRVU,36,43,59,,
KMCDB,33,34,50,,
HDHPC,20,49,10,,
STC,8,49,15,,
HDHPC,33,49,50,,
HDHPC,3,49,100,,
NIFRA,14,39,40,,
MFIL,45,59,19,,
PLI,45,14,10,,
NBB,49,11,199,,
NBB,6,11,300,,
