Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,17,70,ACLBSL,22,10.0
ACLBSL,51,60,ACLBSL,38,20.0
ACLBSL,54,20,ACLBSL,43,30.0
ADBL,13,125,ACLBSL,47,40.0
ADBL,16,4500,ACLBSL,49,20.0
ADBL,21,100,ACLBSL,57,10.0
ADBL,26,100,ACLBSL,8,20.0
ADBL,37,540,ADBL,1,40.0
ADBL,39,490,ADBL,10,1875.0
ADBL,41,50,ADBL,11,2049.0
ADBL,42,654,ADBL,22,300.0
ADBL,45,500,ADBL,26,374.0
ADBL,48,1000,ADBL,28,4400.0
ADBL,50,2000,ADBL,29,50.0
ADBL,52,25,ADBL,35,1055.0
ADBL,53,200,ADBL,37,742.0
ADBL,54,3000,ADBL,4,2703.0
ADBL,55,20,ADBL,43,100.0
ADBL,56,450,ADBL,45,170.0
ADBL,57,328,ADBL,51,200.0
ADBL,58,490,ADBL,57,344.0
ADBL,8,30,ADBL,58,200.0
AHPC,1,1400,AHPC,1,582.0
AHPC,10,2000,AHPC,10,100.0
AHPC,13,470,AHPC,14,880.0
AHPC,14,4225,AHPC,16,9405.0
AHPC,16,1560,AHPC,17,4200.0
AHPC,17,60,AHPC,19,200.0
AHPC,18,150,AHPC,20,2075.0
AHPC,21,465,AHPC,21,1200.0
AHPC,22,80,AHPC,22,5030.0
AHPC,25,30,AHPC,25,40.0
AHPC,26,200,AHPC,26,600.0
AHPC,28,1000,AHPC,29,1965.0
AHPC,29,500,AHPC,3,454.0
AHPC,3,2500,AHPC,32,7730.0
AHPC,32,2400,AHPC,33,1610.0
AHPC,33,2090,AHPC,34,1800.0
AHPC,34,70,AHPC,35,4070.0
AHPC,35,565,AHPC,36,6700.0
AHPC,36,129,AHPC,38,5708.0
AHPC,38,400,AHPC,4,1880.0
AHPC,39,200,AHPC,40,50.0
AHPC,4,2024,AHPC,41,500.0
AHPC,40,350,AHPC,42,1230.0
AHPC,41,1640,AHPC,43,4470.0
AHPC,42,10498,AHPC,44,500.0
AHPC,43,80,AHPC,45,2900.0
