0,1,2,3,4,5
PRVU,7,6,100,,
SBI,37,3,1000,,
PRVU,11,6,10,,
NYADI,49,48,10,,
MSLB,16,16,10,,
PRVU,59,6,80,,
SJCL,10,36,20,,
SAHAS,43,16,10,,
NBB,44,43,564,,
NBB,52,43,25,,
SLBBL,33,17,60,,
SLBBL,33,57,10,,
PRIN,52,33,50,,
CLBSL,58,40,98,,
CLBSL,34,40,10,,
CLBSL,18,40,27,,
CLBSL,36,40,15,,
NABIL,34,48,70,,
NABIL,58,48,50,,
PRIN,35,50,50,,
RBCL,43,56,10,,
ADBL,45,34,30,,
ADBL,45,34,200,,
ADBL,43,34,350,,
ADBL,45,34,200,,
ADBL,25,34,100,,
ADBL,14,34,10,,
ADBL,1,34,10,,
ADBL,53,34,100,,
NBL,32,6,30,,
NBL,34,6,120,,
NBL,58,6,350,,
AHPC,48,13,201,,
AHPC,49,13,30,,
AHPC,37,13,424,,
AHPC,50,13,100,,
AHPC,51,13,150,,
AHPC,5,13,70,,
AHPC,33,13,25,,
NMB,51,35,44,,
SBCF,25,33,800,,
SBCF,7,33,1000,,
MEGA,38,40,60,,
MPFL,16,32,205,,
MPFL,50,32,150,,
MPFL,32,32,2500,,
MPFL,11,32,95,,
MPFL,44,32,50,,
SLI,34,57,10,,
SAHAS,43,16,10,,
NYADI,58,3,60,,
NYADI,38,3,50,,
NYADI,43,3,20,,
NYADI,38,3,70,,
UPCL,44,35,100,,
LBBL,53,50,10,,
CHL,11,38,500,,
SAPDBL,19,4,178,,
SAPDBL,26,4,50,,
SAPDBL,7,4,20,,
SAPDBL,16,4,22,,
PCBL,58,48,20,,
SAPDBL,39,4,500,,
SAPDBL,48,4,30,,
NBL,4,6,50,,
SAPDBL,48,4,200,,
MEGA,50,6,41,,
MEGA,45,6,20,,
MEGA,52,6,150,,
MEGA,56,6,89,,
DDBL,1,45,50,,
CZBIL,34,48,10,,
UNHPL,21,39,90,,
KKHC,55,1,260,,
ICFC,55,35,100,,
GBBL,4,47,100,,
JOSHI,36,47,100,,
JOSHI,36,3,200,,
JOSHI,36,47,200,,
JOSHI,36,42,100,,
GRDBL,33,6,10,,
GRDBL,21,6,100,,
GRDBL,41,6,10,,
GRDBL,34,6,20,,
GRDBL,34,6,20,,
GRDBL,45,6,40,,
GRDBL,34,6,20,,
PPCL,36,4,15,,
AKPL,58,41,100,,
SHEL,41,21,40,,
SHEL,58,21,28,,
SHEL,48,21,20,,
SHEL,28,21,18,,
HIDCL,49,45,10,,
LBL,14,17,290,,
SANIMA,44,14,1881,,
SANIMA,39,14,25,,
SANIMA,28,14,45,,
API,10,50,100,,
NYADI,6,48,40,,
NYADI,58,48,10,,
NYADI,58,48,10,,
NYADI,7,48,30,,
GLICL,33,35,500,,
ACLBSL,29,55,10,,
SLI,3,48,45,,
SLI,3,19,10,,
SLI,3,50,10,,
SDLBSL,14,45,89,,
AKJCL,43,56,60,,
NRN,29,25,621,,
UPPER,57,26,150,,
UPPER,57,13,130,,
