Stock,Buyer,Qty,Stock,Seller,Qty
EDBL,34,20,EDBL,34,20
EDBL,59,100,EDBL,45,100
ILBS,34,20,ILBS,34,20
JSLBB,1,20,JSLBB,41,40
JSLBB,16,20,KPCL,34,20
KPCL,34,20,MKJC,28,20
MKJC,28,20,MLBL,58,136
MLBL,58,136,NABIL,41,200
NABIL,34,120,NBL,33,540
NABIL,51,60,NBL,41,60
NABIL,57,20,NHPC,14,440
NBL,13,200,NIFRA,34,120
NBL,17,400,NTC,22,20
NHPC,1,40,NYADI,20,20
NHPC,34,400,PFL,49,20
NIFRA,45,120,RHPL,14,50
NTC,40,20,RSDC,34,20
NYADI,48,20,SHINE,34,20
PFL,14,20,SLI,34,20
RHPL,43,50,SPC,21,40
RSDC,34,20,SPC,38,20
SHINE,34,20,SPC,4,20
SLI,59,20,SPC,42,60
SPC,39,200,SPC,52,40
UPPER,48,180,SPC,57,20
UPPER,57,20,UPPER,48,200
