0,1,2,3,4,5
SANIMA,55,58,400,,
CCBL,44,16,20,,
PFL,45,38,50,,
NBB,38,13,490,,
NBB,26,13,10,,
SHEL,8,7,10,,
SSHL,59,21,10,,
SLI,16,5,10,,
GBBL,3,7,20,,
GBBL,3,49,200,,
MLBS,48,58,10,,
CBBL,35,56,8,,
MLBS,48,53,10,,
UNHPL,42,40,50,,
NIFRA,41,16,60,,
MPFL,54,52,50,,
SAHAS,55,14,10,,
SAHAS,55,56,10,,
SAHAS,55,44,10,,
SLI,16,48,10,,
PMHPL,57,17,10,,
PLI,36,55,10,,
NLIC,50,52,16,,
NLIC,4,52,15,,
NLIC,58,52,10,,
NLIC,6,52,10,,
NLIC,21,52,10,,
NRIC,57,52,364,,
NRIC,19,52,76,,
NIFRA,43,5,50,,
GFCL,17,43,20,,
GLH,52,43,10,,
GFCL,59,43,285,,
TPC,32,58,10,,
ILBS,1,57,12,,
NICA,47,26,100,,
ULI,48,39,10,,
HDHPC,50,49,100,,
SHIVM,42,57,40,,
ICFC,34,34,70,,
MLBS,34,46,10,,
AHPC,48,58,380,,
ACLBSL,45,17,10,,
SBCF,6,52,100,,
CCBL,20,16,25,,
CCBL,32,16,370,,
NMFBS,48,46,11,,
NMFBS,46,46,20,,
NMFBS,42,46,24,,
NMFBS,45,46,20,,
NMFBS,45,46,10,,
NMFBS,41,46,20,,
NMFBS,28,46,10,,
UMHL,33,36,10,,
API,57,57,20,,
NIFRA,47,16,60,,
BOKL,58,19,154,,
BOKL,38,19,46,,
CCBL,32,43,200,,
SRBL,7,58,43,,
SRBL,7,13,1000,,
SRBL,7,34,274,,
SRBL,7,17,183,,
SBL,55,7,1000,,
GBBL,58,34,2453,,
GBBL,48,34,100,,
SLCF,47,54,100,,
HIDCL,4,34,200,,
HIDCL,4,38,100,,
HIDCL,4,44,209,,
MNBBL,56,17,280,,
MEGA,55,45,54,,
MNBBL,6,17,60,,
MNBBL,14,17,200,,
MEGA,42,45,200,,
MNBBL,58,17,15,,
MEGA,7,45,86,,
MEGA,11,45,50,,
MEGA,42,45,20,,
MEGA,46,45,10,,
MEGA,3,45,185,,
JBBL,57,8,50,,
GHL,59,48,50,,
NICLBSL,10,38,10,,
AHPC,42,58,200,,
RMDC,49,58,10,,
AKJCL,34,5,20,,
SAHAS,55,39,10,,
RSDC,6,45,50,,
NICL,4,25,10,,
ULI,48,54,10,,
NABIL,17,17,17,,
ULI,48,58,10,,
NUBL,58,4,190,,
KSBBL,55,47,870,,
PMHPL,39,47,153,,
PMHPL,39,4,200,,
MERO,36,28,27,,
MERO,57,28,13,,
NIFRA,42,14,10,,
SHPC,14,1,100,,
HIDCL,42,38,85,,
HIDCL,52,38,15,,
UNHPL,38,40,200,,
ADBL,41,52,31,,
ADBL,58,52,10,,
ADBL,32,52,50,,
CZBIL,11,43,50,,
CZBIL,57,43,100,,
SRBL,7,44,100,,
MEN,48,14,10,,
JFL,11,8,100,,
PROFL,57,58,25,,
CBBL,42,50,10,,
SHPC,51,1,150,,
MPFL,44,52,200,,
NIFRA,47,16,60,,
NGPL,33,49,80,,
NBB,25,45,450,,
NBB,25,38,200,,
NBB,25,14,550,,
NCCB,57,1,250,,
RLI,17,39,10,,
SLI,16,6,10,,
LLBS,44,22,100,,
NIFRA,11,14,70,,
SAHAS,21,56,190,,
NRIC,19,26,424,,
NRIC,34,26,76,,
AKPL,45,59,181,,
AKPL,45,37,234,,
AKPL,45,1,68,,
BFC,42,36,10,,
API,59,58,20,,
NHPC,34,34,170,,
NHPC,50,34,200,,
NHPC,49,34,80,,
ULI,48,4,10,,
SAHAS,21,49,10,,
JBLB,18,49,10,,
NABIL,49,17,20,,
HIDCL,41,44,90,,
AHPC,42,3,959,,
AHPC,42,51,414,,
