Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,500,ACLBSL,1,200.0
ACLBSL,16,20,ACLBSL,14,30.0
ACLBSL,18,50,ACLBSL,16,10.0
ACLBSL,20,100,ACLBSL,17,117.0
ACLBSL,22,50,ACLBSL,22,10.0
ACLBSL,26,210,ACLBSL,25,375.0
ACLBSL,32,220,ACLBSL,26,50.0
ACLBSL,33,100,ACLBSL,29,660.0
ACLBSL,34,20,ACLBSL,32,20.0
ACLBSL,35,110,ACLBSL,33,20.0
ACLBSL,38,110,ACLBSL,34,20.0
ACLBSL,39,50,ACLBSL,35,677.0
ACLBSL,4,40,ACLBSL,36,10.0
ACLBSL,41,60,ACLBSL,37,40.0
ACLBSL,43,30,ACLBSL,39,50.0
ACLBSL,44,10,ACLBSL,4,10.0
ACLBSL,45,80,ACLBSL,41,10.0
ACLBSL,50,324,ACLBSL,42,10.0
ACLBSL,57,270,ACLBSL,44,20.0
ACLBSL,58,295,ACLBSL,45,210.0
ACLBSL,8,40,ACLBSL,48,30.0
ADBL,1,340,ACLBSL,49,10.0
ADBL,10,412,ACLBSL,51,10.0
ADBL,11,200,ACLBSL,52,10.0
ADBL,13,210,ACLBSL,57,30.0
ADBL,14,1604,ACLBSL,58,30.0
ADBL,16,2105,ACLBSL,7,10.0
ADBL,17,1170,ACLBSL,8,10.0
ADBL,19,170,ADBL,1,1493.0
ADBL,21,290,ADBL,13,1000.0
ADBL,22,960,ADBL,14,500.0
ADBL,25,170,ADBL,17,320.0
ADBL,26,360,ADBL,18,460.0
ADBL,28,1100,ADBL,20,100.0
ADBL,29,218,ADBL,21,1552.0
ADBL,3,50,ADBL,22,1635.0
ADBL,33,700,ADBL,25,70.0
ADBL,34,956,ADBL,26,3479.0
ADBL,35,470,ADBL,29,20.0
ADBL,36,110,ADBL,32,230.0
ADBL,37,50,ADBL,33,200.0
ADBL,38,3170,ADBL,34,1589.0
ADBL,39,711,ADBL,35,63.0
ADBL,4,550,ADBL,36,26.0
ADBL,40,300,ADBL,37,140.0
ADBL,41,560,ADBL,38,826.0
ADBL,42,1753,ADBL,40,2975.0
ADBL,43,395,ADBL,42,327.0
ADBL,44,702,ADBL,43,190.0
ADBL,45,2060,ADBL,45,3159.0
ADBL,46,200,ADBL,46,693.0
ADBL,47,60,ADBL,47,10.0
ADBL,48,240,ADBL,49,50.0
ADBL,49,1036,ADBL,50,116.0
ADBL,5,10,ADBL,51,2500.0
ADBL,50,600,ADBL,53,172.0
ADBL,51,378,ADBL,54,296.0
ADBL,52,157,ADBL,55,300.0
ADBL,53,100,ADBL,56,241.0
ADBL,54,1571,ADBL,57,1243.0
ADBL,55,2010,ADBL,58,3149.0
ADBL,56,600,ADBL,59,3360.0
ADBL,57,385,ADBL,6,50.0
ADBL,58,1668,ADBL,8,61.0
ADBL,59,185,AHPC,1,500.0
ADBL,6,479,AHPC,10,200.0
ADBL,7,10,AHPC,13,2100.0
ADBL,8,1060,AHPC,14,950.0
AHPC,1,3385,AHPC,16,4524.0
AHPC,10,5110,AHPC,17,1199.0
AHPC,11,110,AHPC,18,400.0
AHPC,13,515,AHPC,19,600.0
AHPC,14,2590,AHPC,20,18705.0
AHPC,16,4961,AHPC,21,1287.0
AHPC,17,9446,AHPC,22,5151.0
AHPC,18,1180,AHPC,25,2840.0
AHPC,19,2738,AHPC,26,4720.0
AHPC,20,4375,AHPC,28,5443.0
AHPC,21,5860,AHPC,29,3595.0
AHPC,22,6255,AHPC,3,1520.0
AHPC,25,16827,AHPC,32,2200.0
AHPC,26,2620,AHPC,33,7700.0
AHPC,28,12114,AHPC,34,14490.0
AHPC,29,2203,AHPC,35,5922.0
