0,1,2,3,4,5
FMDBL,49,21,10,,
FMDBL,16,21,20,,
FMDBL,17,21,10,,
FMDBL,11,21,10,,
PRVU,25,32,960,,
PRVU,25,32,1000,,
PRVU,57,32,20,,
PRVU,54,32,20,,
EIC,37,51,40,,
JLI,58,54,10,,
HURJA,58,57,40,,
HURJA,58,18,10,,
NFS,58,38,1000,,
FOWAD,44,33,20,,
FOWAD,44,17,20,,
MLBL,21,7,30,,
ULI,46,39,10,,
NCCB,42,45,70,,
NCCB,58,45,100,,
NCCB,33,45,25,,
SLBBL,45,51,10,,
SLBBL,57,51,50,,
SLBBL,44,51,20,,
ALICL,10,1,100,,
ALICL,5,1,100,,
ALICL,14,1,100,,
ALICL,45,1,25,,
ALICL,45,1,100,,
ALICL,49,1,47,,
ALICL,38,1,250,,
NIFRA,48,34,70,,
NIFRA,45,34,100,,
NIFRA,48,34,30,,
AKJCL,48,21,200,,
AKJCL,19,21,300,,
CBBL,58,35,93,,
SAHAS,25,47,10,,
PROFL,7,6,20,,
PROFL,7,48,80,,
SMB,48,19,10,,
API,56,56,120,,
API,16,56,55,,
UMHL,58,21,150,,
UMHL,58,57,250,,
UPPER,36,28,100,,
NYADI,52,38,10,,
NYADI,52,22,10,,
NIL,48,45,30,,
HDHPC,32,8,50,,
PLI,32,7,10,,
SPDL,25,54,470,,
NIFRA,48,54,50,,
SPDL,41,54,200,,
EIC,37,44,10,,
EIC,45,44,30,,
SAHAS,25,39,10,,
DDBL,39,5,10,,
DDBL,39,57,20,,
DDBL,39,57,10,,
DDBL,39,19,50,,
SLI,59,4,10,,
GILB,48,49,12,,
RLFL,45,38,10,,
ADBL,11,55,10,,
UPPER,21,29,50,,
SBI,4,26,70,,
SADBL,53,58,238,,
SADBL,53,45,80,,
SADBL,53,28,20,,
NGPL,42,4,20,,
JBLB,26,35,10,,
JBLB,54,35,10,,
CHCL,36,21,50,,
API,16,33,15,,
PIC,35,17,20,,
SLI,59,47,10,,
NABIL,58,29,20,,
SLICL,16,25,50,,
SPC,10,41,10,,
PFL,57,56,100,,
NYADI,52,44,10,,
NIL,44,35,10,,
CBBL,6,35,20,,
NHPC,20,39,440,,
JLI,58,35,10,,
CLBSL,59,58,100,,
KSBBL,13,58,20,,
SHEL,58,57,30,,
SHEL,47,57,20,,
PRIN,50,42,35,,
SPC,3,28,390,,
SPC,3,28,10,,
USLB,47,45,50,,
NABIL,17,38,10,,
JBLB,26,4,10,,
NICL,45,42,10,,
NABIL,47,29,50,,
GFCL,59,35,200,,
GFCL,22,35,100,,
JBBL,58,58,550,,
JBBL,58,57,28,,
JBBL,58,28,40,,
KSBBL,56,57,60,,
HIDCL,8,22,40,,
NLIC,34,1,93,,
NLIC,22,1,10,,
NLIC,8,1,10,,
NLIC,6,1,60,,
NLIC,11,1,50,,
NLIC,16,1,74,,
NLIC,46,1,20,,
NLIC,16,1,20,,
NLIC,39,1,10,,
NLIC,34,1,109,,
NLIC,58,1,100,,
NLIC,45,1,20,,
NLIC,5,1,50,,
NLIC,29,1,20,,
NLIC,58,1,20,,
NLIC,53,1,20,,
NLIC,47,1,114,,
PRVU,13,25,35,,
MLBL,52,7,20,,
SICL,5,45,100,,
EBL,49,53,50,,
NHPC,28,39,150,,
NHPC,41,39,1000,,
UIC,49,57,100,,
SLI,3,47,10,,
UPPER,36,54,80,,
UPPER,58,54,20,,
ULI,58,58,10,,
SJCL,14,22,375,,
NLIC,57,55,200,,
AKPL,33,16,11,,
TPC,55,39,10,,
NUBL,6,38,20,,
NBL,58,45,50,,
RMF1,47,42,400,,
NABIL,47,29,100,,
GBBL,52,57,180,,
NHPC,34,45,120,,
NHPC,19,45,20,,
NHPC,45,45,10,,
NHPC,46,45,100,,
NHPC,34,45,200,,
NHPC,45,45,50,,
NHPC,40,45,500,,
NHPC,43,45,50,,
NHPC,38,45,200,,
NHPC,45,45,250,,
AHPC,41,19,50,,
AHPC,58,19,10,,
AHPC,55,19,30,,
AHPC,45,19,100,,
AHPC,59,19,170,,
SAHAS,41,42,10,,
ALICL,38,33,148,,
ALICL,38,57,25,,
ALICL,38,32,170,,
CBL,48,49,1231,,
CBL,42,49,1000,,
CBL,42,49,1000,,
CBL,45,49,10,,
CBL,33,49,500,,
CBL,45,49,100,,
CBL,50,49,10,,
JBLB,26,47,10,,
AKJCL,58,38,10,,
AHPC,59,57,130,,
AIL,48,49,10,,
NHPC,13,39,300,,
NRIC,32,54,20,,
JOSHI,14,41,10,,
PRIN,50,48,15,,
PRIN,39,48,100,,
SAHAS,25,39,10,,
KSBBL,56,51,40,,
KSBBL,34,51,150,,
RADHI,38,57,100,,
MNBBL,26,5,450,,
MNBBL,42,5,50,,
NGPL,55,44,200,,
MFIL,55,49,960,,
MFIL,6,49,40,,
UPPER,58,38,40,,
API,16,42,10,,
DHPL,14,38,100,,
NMBMF,58,58,50,,
MFIL,7,55,50,,
MLBL,25,7,170,,
SJCL,59,38,20,,
NHPC,7,39,50,,
NHPC,57,39,100,,
NHPC,19,39,125,,
NHPC,25,39,10,,
NHPC,58,39,70,,
CHCL,20,20,900,,
MBL,34,22,300,,
AKPL,58,57,50,,
GIC,22,41,100,,
RMF1,47,19,1450,,
JBLB,59,39,10,,
SMATA,46,33,50,,
SMATA,59,33,40,,
SMATA,38,33,10,,
SMATA,52,33,20,,
SMATA,57,33,10,,
SMATA,43,33,80,,
SADBL,56,17,100,,
ULI,58,47,10,,
NGPL,55,58,50,,
NABIL,17,29,25,,
HIDCL,8,5,10,,
RHPL,56,38,50,,
SDLBSL,45,45,11,,
UPPER,55,57,100,,
JOSHI,14,38,10,,
RHPL,11,35,100,,
NIFRA,48,55,50,,
MNBBL,58,42,200,,
NICA,44,6,45,,
NYADI,45,29,10,,
NYADI,42,29,10,,
NABIL,57,29,10,,
NYADI,35,29,30,,
NABIL,6,29,20,,
NYADI,51,29,50,,
NABIL,56,29,10,,
SADBL,45,17,100,,
ULI,58,7,40,,
GILB,58,34,21,,
ULI,57,17,10,,
NHDL,58,38,11,,
HIDCL,26,57,151,,
AKPL,58,21,1000,,
CBBL,40,35,110,,
SLBBL,42,34,29,,
BBC,25,32,10,,
JBLB,21,58,10,,
PCBL,21,38,46,,
PCBL,32,38,34,,
TPC,55,47,10,,
SLBBL,44,34,50,,
API,16,17,100,,
NIL,44,41,11,,
HIDCL,8,38,119,,
