Stock,Buyer,Qty,Stock,Seller,Qty
AHPC,17,20,AHPC,20,200.0
AHPC,26,40,AHPC,33,200.0
AHPC,34,40,AHPC,56,2000.0
AHPC,45,200,AKPL,14,120.0
AHPC,49,2000,AKPL,25,600.0
AHPC,57,100,AKPL,29,372.0
AKPL,14,800,AKPL,32,216.0
AKPL,19,200,AKPL,34,1000.0
AKPL,22,100,AKPL,38,140.0
AKPL,3,100,AKPL,49,1000.0
AKPL,36,200,AKPL,55,2000.0
AKPL,38,1200,AKPL,7,42.0
AKPL,42,70,ALICL,18,20.0
AKPL,44,100,API,32,1320.0
AKPL,47,40,CFCL,25,200.0
AKPL,48,480,CFCL,3,20.0
AKPL,51,200,CFCL,38,780.0
AKPL,57,800,CHCL,19,20.0
AKPL,58,1000,CHDC,33,40.0
AKPL,6,200,CHDC,49,20.0
ALICL,39,20,CHDC,54,20.0
API,49,600,CHDC,8,20.0
API,57,360,CIT,43,20.0
API,58,360,CLBSL,20,220.0
CFCL,36,1000,GBBL,38,740.0
CHCL,58,20,GBLBS,1,20.0
CHDC,6,100,GFCL,43,400.0
CIT,44,20,GMFIL,43,200.0
CLBSL,11,100,GMFIL,45,20.0
CLBSL,34,100,GRDBL,19,100.0
CLBSL,58,20,HDHPC,3,20.0
GBBL,34,140,HDL,59,60.0
GBBL,45,200,HIDCL,20,1000.0
GBBL,51,400,HIDCL,55,220.0
GBLBS,14,20,ICFC,42,220.0
GFCL,11,200,ICFC,49,400.0
GFCL,20,60,IGI,3,20.0
GFCL,42,50,JBBL,56,400.0
GFCL,58,90,JBLB,42,20.0
GMFIL,49,220,JBLB,45,20.0
GRDBL,32,100,JBLB,49,20.0
HDHPC,34,20,JBLB,58,80.0
HDL,34,20,JFL,21,300.0
HDL,7,40,JFL,29,400.0
HIDCL,34,60,JFL,8,100.0
HIDCL,41,800,KBL,34,1800.0
HIDCL,49,360,KKHC,26,200.0
ICFC,29,20,KKHC,3,2200.0
ICFC,32,400,KKHC,34,20.0
ICFC,34,200,KKHC,4,20.0
IGI,34,20,KKHC,45,100.0
JBBL,25,400,KKHC,57,200.0
JBLB,34,60,KKHC,58,360.0
JBLB,4,20,KSBBL,59,280.0
JBLB,45,20,LBBL,14,200.0
JBLB,54,20,LBBL,38,30.0
JBLB,57,20,LICN,20,200.0
JFL,38,100,MEGA,34,1400.0
JFL,52,100,MFIL,45,200.0
JFL,57,600,MLBL,19,60.0
KBL,37,1800,NABBC,25,20.0
KKHC,17,200,NABBC,3,180.0
KKHC,33,300,NABBC,40,1000.0
KKHC,34,220,NABBC,47,20.0
KKHC,35,200,NABBC,5,40.0
KKHC,4,1080,NABBC,55,1220.0
KKHC,49,740,NABIL,42,314.0
KKHC,58,360,NBL,42,900.0
KSBBL,49,80,NCCB,51,20.0
KSBBL,7,200,NIBLPF,20,400.0
LBBL,36,200,NICA,34,20.0
LBBL,42,30,NICA,59,40.0
LICN,20,80,NICL,42,40.0
LICN,22,20,NIFRA,35,150.0
LICN,26,100,NIFRA,49,294.0
MEGA,14,200,NIFRA,56,20.0
MEGA,4,200,NIL,1,100.0
MEGA,41,400,NMBMF,14,20.0
MEGA,43,200,NRIC,35,40.0
MEGA,6,400,NTC,58,50.0
MFIL,38,200,PCBL,38,100.0
MLBL,49,60,PROFL,45,284.0
NABBC,20,2480,PSF,10,2000.0
NABIL,47,130,RHPC,44,40.0
NABIL,51,130,RMDC,29,20.0
NABIL,58,54,RRHP,43,2532.0
NBL,4,600,RURU,29,160.0
NBL,48,200,RURU,34,60.0
NBL,57,100,RURU,4,100.0
NCCB,40,20,RURU,58,20.0
NIBLPF,45,400,SBL,34,850.0
NICA,34,60,SCB,42,600.0
NICL,34,20,SFCL,43,200.0
NICL,4,20,SFMF,21,2600.0
NIFRA,20,400,SHEL,53,20.0
NIFRA,38,20,SHINE,38,700.0
NIFRA,42,44,SHIVM,41,200.0
NIL,57,100,SHIVM,58,20.0
NMBMF,55,20,SHPC,59,120.0
NRIC,26,40,SIFC,25,200.0
NTC,4,40,SLBBL,1,20.0
NTC,53,10,SPDL,57,340.0
PCBL,57,100,SRBL,34,1320.0
PROFL,47,184,ULI,34,20.0
PROFL,49,100,ULI,38,20.0
PSF,22,2000,UMHL,57,300.0
RHPC,18,40,UPCL,33,20.0
RMDC,34,20,,,
RRHP,22,100,,,
RRHP,35,1000,,,
RRHP,36,200,,,
RRHP,38,32,,,
RRHP,42,200,,,
RRHP,57,1000,,,
RURU,14,100,,,
RURU,26,40,,,
RURU,51,200,,,
SBL,19,50,,,
SBL,34,60,,,
SBL,35,60,,,
SBL,54,20,,,
SBL,57,200,,,
SBL,6,460,,,
SCB,49,600,,,
SFCL,59,200,,,
SFMF,45,2000,,,
SFMF,49,600,,,
SHEL,57,20,,,
SHINE,52,200,,,
SHINE,54,400,,,
SHINE,58,100,,,
SHIVM,38,20,,,
SHIVM,59,200,,,
SHPC,10,100,,,
SHPC,35,20,,,
SIFC,4,200,,,
SLBBL,19,20,,,
SPDL,41,300,,,
SPDL,58,40,,,
SRBL,41,300,,,
SRBL,55,1000,,,
SRBL,58,20,,,
ULI,51,40,,,
UMHL,14,300,,,
UPCL,34,20,,,
