0,1,2,3,4,5
OHL,45,51,20,,
SAHAS,57,42,40,,
SAHAS,57,22,10,,
SPDL,57,26,10,,
JBBL,58,57,50,,
MEGA,42,57,39,,
SAHAS,57,32,50,,
JBBL,58,57,10,,
SHPC,57,44,50,,
NUBL,1,4,10,,
GLH,46,14,10,,
RLFL,35,19,300,,
AKPL,54,4,90,,
RLFL,21,19,50,,
PPCL,36,1,10,,
AHPC,5,42,26,,
AHPC,5,34,174,,
NICL,6,52,10,,
SHINE,50,48,200,,
SHINE,50,44,20,,
CBL,50,58,10,,
GBLBS,50,36,16,,
UMRH,58,7,13,,
STC,45,49,12,,
NBB,59,45,64,,
STC,45,14,12,,
STC,45,21,20,,
NBB,44,45,40,,
STC,45,13,20,,
NBB,7,45,30,,
STC,45,40,26,,
NBB,38,45,15,,
HIDCL,28,45,476,,
HIDCL,28,51,24,,
UMHL,58,26,100,,
AKJCL,58,44,400,,
AKJCL,58,58,200,,
AKJCL,58,57,200,,
PRIN,47,56,10,,
AHPC,47,34,26,,
AHPC,47,48,100,,
AHPC,47,3,59,,
AHPC,47,20,35,,
AHPC,47,48,80,,
AHPC,1,48,30,,
AHPC,33,48,10,,
MDB,43,58,10,,
GFCL,17,26,20,,
GFCL,47,26,150,,
GFCL,52,26,20,,
GFCL,17,26,10,,
CBL,26,58,10,,
AKJCL,38,57,300,,
EIC,49,38,100,,
NICA,33,38,25,,
EIC,40,38,200,,
NCCB,56,5,80,,
NCCB,56,45,20,,
NCCB,56,33,150,,
NCCB,56,52,250,,
GBIME,14,49,20,,
GBIME,51,49,480,,
MNBBL,49,4,50,,
NABIL,49,58,15,,
KSBBL,50,42,100,,
MLBL,45,42,98,,
SHPC,41,42,70,,
MLBL,56,42,300,,
MLBL,44,42,10,,
SHPC,42,42,30,,
MLBL,38,42,82,,
GIMES1,42,5,1000,,
MLBL,41,42,10,,
MNBBL,57,4,28,,
MNBBL,57,49,62,,
SINDU,57,50,30,,
PCBL,44,58,10,,
UMHL,14,26,10,,
NHPC,4,34,90,,
NHPC,4,57,10,,
NCCB,41,42,300,,
NCCB,41,5,200,,
NHDL,35,29,10,,
SLI,39,19,10,,
CGH,57,19,40,,
UPPER,52,19,100,,
NABIL,52,58,10,,
AKJCL,44,7,80,,
AKJCL,57,7,500,,
AKJCL,41,7,100,,
AKJCL,36,7,100,,
AKJCL,51,7,200,,
AKJCL,38,7,350,,
AKJCL,57,7,185,,
AKJCL,45,7,395,,
AKJCL,58,7,90,,
