0,1,2,3,4,5
NIFRA,29,38,20,,
CGH,33,34,40,,
JLI,28,58,10,,
JLI,28,52,10,,
JLI,28,51,10,,
JLI,28,58,10,,
JLI,28,14,10,,
JLI,28,32,10,,
NIFRA,29,58,60,,
UMHL,6,29,13,,
UMHL,8,29,100,,
UMHL,52,29,87,,
SIFC,21,50,75,,
SHINE,58,57,393,,
SHINE,58,6,100,,
SHINE,58,57,112,,
SHINE,58,35,320,,
SHINE,58,58,50,,
SHINE,58,8,25,,
CCBL,58,39,300,,
CZBIL,42,57,50,,
KPCL,32,32,50,,
HGI,22,36,40,,
UPCL,49,55,100,,
GMFIL,55,6,25,,
GMFIL,57,6,55,,
HDL,57,16,70,,
API,47,56,27,,
AKPL,20,49,10,,
AKPL,46,55,150,,
AKPL,46,44,10,,
AKPL,46,7,40,,
ULI,14,33,10,,
GLH,54,1,10,,
NIFRA,29,41,20,,
NIFRA,58,41,30,,
SANIMA,11,19,100,,
SANIMA,11,45,200,,
SHINE,17,8,25,,
STC,34,47,10,,
STC,34,45,10,,
SHINE,52,8,100,,
SHINE,45,8,200,,
SHINE,58,8,150,,
NRIC,38,45,150,,
MKLB,17,58,10,,
MKLB,17,58,10,,
MKLB,17,25,10,,
MEGA,26,28,100,,
SRBL,57,16,50,,
GMFIL,57,50,1000,,
NFS,58,49,100,,
NFS,58,57,100,,
NFS,58,19,300,,
NFS,58,35,50,,
NFS,58,42,100,,
NFS,58,19,20,,
JBBL,50,6,410,,
GBIME,17,42,100,,
GBIME,17,57,28,,
CFCL,45,19,30,,
NHPC,21,39,100,,
NHPC,21,38,100,,
CZBIL,58,45,60,,
CZBIL,58,13,40,,
CZBIL,32,44,200,,
NABIL,41,28,11,,
NABIL,41,48,10,,
NABIL,41,55,50,,
NICA,41,26,40,,
SBCF,39,47,500,,
LUK,48,22,500,,
SLI,57,58,10,,
NCCB,49,48,50,,
GBIME,6,57,100,,
RADHI,51,16,20,,
NIBSF2,34,17,1050,,
ULI,14,33,10,,
SANIMA,49,52,50,,
SBL,59,50,1250,,
SRBL,57,13,19,,
SRBL,57,3,60,,
SRBL,57,5,799,,
SRBL,57,47,20,,
SRBL,57,13,100,,
SRBL,57,42,50,,
SRBL,57,43,2000,,
SRBL,57,14,12,,
SRBL,57,47,1000,,
SRBL,57,45,751,,
SRBL,57,43,2000,,
SRBL,57,41,100,,
SRBL,57,34,200,,
SRBL,57,52,10,,
NLIC,45,57,12,,
ULI,14,1,10,,
FMDBL,42,20,100,,
CBL,57,59,100,,
HDL,13,16,30,,
HDL,13,35,70,,
SHINE,57,34,43,,
SHINE,57,57,10,,
SHINE,57,47,30,,
GBLBS,44,17,50,,
MPFL,32,22,200,,
GMFIL,55,7,70,,
UMHL,52,28,13,,
UMHL,42,28,40,,
UMHL,10,28,47,,
UMHL,10,41,100,,
UMHL,45,54,100,,
GBIME,49,57,35,,
CZBIL,32,1,323,,
CZBIL,7,1,157,,
CZBIL,36,1,20,,
ADBL,38,34,10,,
SIFC,58,42,40,,
