Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,14,50.0,ACLBSL,1,190
ACLBSL,22,30.0,ACLBSL,10,100
ACLBSL,25,20.0,ACLBSL,13,10
ACLBSL,34,100.0,ACLBSL,19,80
ACLBSL,35,210.0,ACLBSL,22,50
ACLBSL,38,40.0,ACLBSL,26,50
ACLBSL,4,20.0,ACLBSL,32,10
ACLBSL,40,594.0,ACLBSL,34,10
ACLBSL,41,90.0,ACLBSL,35,469
ACLBSL,42,20.0,ACLBSL,36,20
ACLBSL,45,410.0,ACLBSL,37,130
ACLBSL,46,10.0,ACLBSL,39,90
ACLBSL,47,60.0,ACLBSL,4,100
ACLBSL,48,100.0,ACLBSL,40,10
ACLBSL,52,27.0,ACLBSL,44,10
ACLBSL,54,170.0,ACLBSL,45,40
ACLBSL,55,102.0,ACLBSL,47,10
ACLBSL,56,53.0,ACLBSL,48,10
ACLBSL,57,105.0,ACLBSL,5,20
ACLBSL,58,55.0,ACLBSL,51,42
ACLBSL,8,10.0,ACLBSL,52,10
ADBL,1,2154.0,ACLBSL,53,10
ADBL,11,1345.0,ACLBSL,55,20
ADBL,13,100.0,ACLBSL,56,240
ADBL,14,1050.0,ACLBSL,57,460
ADBL,16,15.0,ACLBSL,58,25
ADBL,17,1015.0,ACLBSL,7,50
ADBL,19,35.0,ACLBSL,8,10
ADBL,21,280.0,ADBL,1,732
ADBL,22,155.0,ADBL,10,50
ADBL,25,100.0,ADBL,11,100
ADBL,26,1250.0,ADBL,13,375
ADBL,28,225.0,ADBL,14,1050
ADBL,29,4295.0,ADBL,16,1005
ADBL,32,420.0,ADBL,17,159
ADBL,34,14173.0,ADBL,19,502
ADBL,35,204.0,ADBL,20,420
ADBL,36,30.0,ADBL,21,1321
ADBL,38,571.0,ADBL,22,636
ADBL,39,1320.0,ADBL,25,113
ADBL,4,5595.0,ADBL,26,315
ADBL,40,100.0,ADBL,28,289
ADBL,41,761.0,ADBL,29,2385
ADBL,42,3190.0,ADBL,3,189
ADBL,43,100.0,ADBL,32,100
ADBL,44,301.0,ADBL,33,2349
ADBL,45,875.0,ADBL,34,1016
ADBL,46,239.0,ADBL,35,2000
ADBL,47,2300.0,ADBL,36,1618
ADBL,48,1065.0,ADBL,38,1415
ADBL,49,651.0,ADBL,39,542
ADBL,5,122.0,ADBL,4,519
ADBL,50,2502.0,ADBL,40,1650
ADBL,51,559.0,ADBL,41,738
ADBL,52,810.0,ADBL,42,1616
ADBL,53,1400.0,ADBL,43,58
ADBL,54,20.0,ADBL,44,1869
ADBL,55,175.0,ADBL,45,3138
ADBL,56,1735.0,ADBL,46,161
ADBL,57,903.0,ADBL,47,700
ADBL,58,8066.0,ADBL,48,1073
ADBL,59,840.0,ADBL,49,11635
ADBL,6,260.0,ADBL,5,300
ADBL,7,10.0,ADBL,50,140
ADBL,8,50.0,ADBL,51,2180
AHPC,1,8940.0,ADBL,52,490
AHPC,10,875.0,ADBL,53,980
AHPC,11,1765.0,ADBL,54,918
AHPC,13,5750.0,ADBL,55,87
AHPC,14,9945.0,ADBL,56,213
AHPC,16,1755.0,ADBL,57,1600
AHPC,17,4510.0,ADBL,58,2234
AHPC,18,1900.0,ADBL,59,195
AHPC,19,1830.0,ADBL,6,3121
AHPC,20,4240.0,ADBL,7,584
AHPC,21,8820.0,ADBL,8,4759
AHPC,22,3426.0,ADBL,D01,1727
AHPC,25,8408.0,AHPC,1,820
AHPC,26,6896.0,AHPC,13,2100
AHPC,28,5548.0,AHPC,14,4715
AHPC,29,6908.0,AHPC,16,7155
AHPC,3,17260.0,AHPC,17,4476
AHPC,32,15225.0,AHPC,18,15293
AHPC,33,5169.0,AHPC,19,1543
AHPC,34,15282.0,AHPC,20,10870
AHPC,35,18188.0,AHPC,21,3339
AHPC,36,2190.0,AHPC,22,11609
AHPC,37,600.0,AHPC,25,2567
AHPC,38,14232.0,AHPC,26,6553
AHPC,39,6818.0,AHPC,28,10529
AHPC,4,3302.0,AHPC,29,600
AHPC,40,3020.0,AHPC,3,3581
AHPC,41,3650.0,AHPC,32,3506
AHPC,42,7159.0,AHPC,33,3074
AHPC,43,3170.0,AHPC,34,10054
AHPC,44,9465.0,AHPC,35,8258
AHPC,45,14236.0,AHPC,36,3340
AHPC,46,2518.0,AHPC,37,1100
AHPC,47,4418.0,AHPC,38,9430
AHPC,48,5863.0,AHPC,39,17654
AHPC,49,18905.0,AHPC,4,4916
AHPC,5,9710.0,AHPC,40,2235
AHPC,50,8011.0,AHPC,41,3435
AHPC,51,3625.0,AHPC,42,3173
AHPC,52,5795.0,AHPC,43,3628
AHPC,53,4100.0,AHPC,44,34949
AHPC,54,2216.0,AHPC,45,10188
AHPC,55,2597.0,AHPC,46,1250
AHPC,56,5940.0,AHPC,47,4066
AHPC,57,15243.0,AHPC,48,4733
AHPC,58,23170.0,AHPC,49,36018
AHPC,59,8458.0,AHPC,5,15320
AHPC,6,4014.0,AHPC,50,4671
AHPC,7,5401.0,AHPC,51,369
AHPC,8,3448.0,AHPC,52,3840
AIL,13,20.0,AHPC,53,350
AIL,16,45.0,AHPC,54,420
AIL,17,50.0,AHPC,55,1428
AIL,20,510.0,AHPC,56,6975
AIL,21,100.0,AHPC,57,7775
AIL,22,46.0,AHPC,58,38998
AIL,25,15.0,AHPC,59,13981
AIL,32,30.0,AHPC,6,2115
AIL,33,30.0,AHPC,7,5915
