0,1,2,3,4,5
AKJCL,45,59,20,,
AKPL,17,58,200,,
UPPER,5,48,140,,
NABIL,38,57,100,,
NABIL,45,56,180,,
NABIL,54,56,54,,
NABIL,55,56,50,,
NABIL,33,56,185,,
NABIL,33,56,150,,
NABIL,55,56,200,,
NABIL,22,56,25,,
NABIL,57,56,64,,
NABIL,49,56,30,,
SBL,34,44,60,,
SBL,55,44,40,,
NHPC,51,13,500,,
NLICL,13,52,32,,
NLICL,45,52,18,,
SCB,34,11,20,,
JBLB,22,42,10,,
SIL,4,39,180,,
KEF,48,48,5000,,
MFIL,38,45,50,,
HIDCL,33,26,10,,
KRBL,58,26,200,,
KRBL,58,41,10,,
KRBL,58,53,100,,
KRBL,58,57,70,,
KRBL,58,49,291,,
MBJC,8,58,10,,
KRBL,58,41,200,,
BOKL,5,21,50,,
BOKL,57,21,37,,
BOKL,59,21,100,,
BOKL,58,21,15,,
BOKL,41,21,55,,
BOKL,49,21,2000,,
BOKL,58,21,30,,
BOKL,6,21,50,,
BOKL,13,21,58,,
JBBL,58,42,90,,
MNBBL,43,4,10,,
GLH,45,11,10,,
GLH,45,20,10,,
SRBL,41,44,50,,
SRBL,38,44,500,,
SRBL,22,44,1645,,
SRBL,32,44,1000,,
SRBL,45,44,200,,
SRBL,43,44,20,,
SRBL,58,44,200,,
SRBL,49,44,1000,,
SRBL,43,44,647,,
SRBL,35,44,400,,
SHINE,16,49,300,,
JLI,7,59,10,,
JLI,7,45,100,,
NHPC,51,26,413,,
SLI,22,13,10,,
SLI,22,59,10,,
SLI,22,58,10,,
SAHAS,16,49,10,,
MPFL,50,35,500,,
MPFL,50,42,200,,
MPFL,50,28,327,,
MPFL,50,7,150,,
GBIME,54,41,65,,
API,32,58,13,,
SLI,16,34,10,,
SCB,34,11,21,,
SHINE,7,49,10,,
SHINE,25,49,100,,
SHINE,50,49,300,,
SHINE,44,49,200,,
SHINE,3,49,500,,
SHINE,58,49,50,,
SHINE,42,49,200,,
SHINE,43,49,320,,
SHINE,32,49,1150,,
SHINE,14,49,100,,
SHINE,50,49,1000,,
SHINE,58,49,276,,
SHINE,5,49,100,,
SHINE,14,49,100,,
SHINE,57,49,65,,
SAHAS,16,53,10,,
AKJCL,6,59,200,,
GRDBL,29,35,100,,
SHIVM,35,57,295,,
SHIVM,58,57,95,,
SHIVM,39,57,10,,
CZBIL,41,41,1,,
NMB,58,57,75,,
RBCLPO,49,49,10,,
KSBBL,44,55,100,,
SLICL,52,4,107,,
AKPL,17,58,120,,
IGI,41,52,300,,
SLI,16,57,10,,
GBIME,54,42,298,,
GBIME,55,42,202,,
CCBL,34,4,10,,
CZBIL,41,41,1,,
MBL,47,58,50,,
PROFL,45,47,50,,
NMB,58,57,50,,
SSHL,42,42,100,,
NICA,54,44,80,,
NICA,54,48,50,,
NICA,54,47,50,,
NICA,54,1,50,,
NICA,54,58,253,,
RADHI,6,56,74,,
RADHI,6,44,23,,
STC,39,13,50,,
SFCL,16,10,30,,
NIL,13,35,55,,
NABIL,34,57,51,,
TPC,34,49,10,,
PFL,5,38,18,,
ICFC,21,44,100,,
HDL,34,45,100,,
HDL,34,57,20,,
HDL,34,35,10,,
CBBL,4,58,152,,
CBBL,55,58,50,,
CBBL,32,58,20,,
CBBL,58,58,23,,
CBBL,56,58,55,,
PIC,25,38,10,,
PIC,38,41,40,,
PIC,35,41,50,,
PIC,29,41,10,,
HDL,57,22,10,,
NGPL,58,56,120,,
SPC,28,49,10,,
ULI,54,44,10,,
NMBMF,48,48,20,,
SBL,55,57,50,,
MEGA,50,55,200,,
SANIMA,47,32,94,,
ADBL,44,44,150,,
AHPC,50,4,10,,
NIFRA,5,21,30,,
JBBL,49,36,11,,
JBBL,49,32,349,,
SHIVM,1,56,50,,
SHIVM,44,56,200,,
SHIVM,38,56,30,,
SHIVM,40,56,50,,
NABIL,57,3,44,,
NFS,26,20,10,,
GLH,51,56,10,,
ULI,57,38,10,,
ULI,57,57,10,,
JBLB,34,20,50,,
ULI,57,17,10,,
SPDL,58,54,85,,
BOKL,1,28,20,,
API,26,6,244,,
API,26,17,16,,
API,26,34,40,,
API,26,36,100,,
API,26,53,100,,
SGI,36,4,200,,
SPDL,43,54,10,,
NABIL,58,57,20,,
API,38,56,100,,
API,26,56,100,,
API,28,56,110,,
NABIL,35,57,20,,
NLIC,35,39,9,,
NLIC,49,39,140,,
NLG,34,6,77,,
GRDBL,20,50,10,,
NHPC,44,26,87,,
NHPC,44,42,10,,
NHPC,44,6,105,,
NHPC,44,38,250,,
NHPC,44,43,400,,
NHPC,44,4,100,,
NHPC,44,38,48,,
NYADI,22,56,10,,
KKHC,19,49,327,,
KLBSL,42,52,10,,
KLBSL,42,6,70,,
KLBSL,42,48,10,,
KLBSL,42,42,100,,
KLBSL,42,14,50,,
KLBSL,42,51,90,,
KLBSL,42,29,10,,
KLBSL,42,35,10,,
STC,39,13,50,,
NRIC,14,59,10,,
SBI,21,58,100,,
AKPL,42,58,60,,
AKPL,42,22,90,,
PRVU,53,52,30,,
PRVU,49,52,30,,
NABIL,49,57,40,,
IGI,38,58,79,,
NYADI,22,41,10,,
NRN,59,10,300,,
NFS,38,39,180,,
NFS,38,11,40,,
LBBL,14,44,100,,
UPPER,5,44,500,,
MEGA,50,6,28,,
PIC,29,38,10,,
MNBBL,25,5,227,,
MNBBL,25,59,160,,
UNHPL,11,57,50,,
CORBL,53,21,87,,
NHPC,58,38,31,,
NHPC,25,38,500,,
NHPC,42,38,101,,
NHPC,51,38,100,,
NHPC,16,38,720,,
SBL,55,57,60,,
CHL,4,26,10,,
SGI,36,4,10,,
NABIL,45,57,25,,
JBLB,38,41,10,,
NYADI,22,56,10,,
PFL,38,19,22,,
PFL,58,19,138,,
PFL,58,19,10,,
PFL,25,19,12,,
PFL,47,19,18,,
JBBL,49,32,110,,
JBBL,49,41,90,,
NABIL,57,4,100,,
MFIL,6,45,60,,
SGI,36,53,10,,
MFIL,6,57,40,,
MFIL,5,57,390,,
MFIL,22,57,70,,
HIDCL,1,26,43,,
HIDCL,3,26,157,,
GUFL,43,17,500,,
NGPL,42,4,30,,
NGPL,42,20,470,,
NGPL,42,26,85,,
CIT,19,57,13,,
NRIC,16,49,300,,
LBL,34,44,500,,
LBL,32,44,250,,
LBL,4,44,300,,
JOSHI,52,44,17,,
BOKL,59,28,100,,
AKPL,43,22,10,,
GRDBL,41,35,100,,
GRDBL,41,42,200,,
UPPER,48,44,200,,
JLI,49,55,10,,
NIFRA,26,4,100,,
NIFRA,26,19,50,,
NIFRA,26,46,50,,
NIFRA,26,32,10,,
NIFRA,26,58,40,,
NIFRA,26,49,50,,
NIFRA,26,42,55,,
UPPER,26,44,100,,
HIDCL,3,29,200,,
PLI,54,58,10,,
SLI,33,59,10,,
GIMES1,32,50,6000,,
NYADI,22,56,10,,
SAHAS,16,57,60,,
JFL,14,34,30,,
ICFC,49,58,65,,
AHPC,50,49,115,,
NICA,59,58,31,,
MFIL,38,49,15,,
EBL,36,33,100,,
GBIME,28,32,10,,
NIL,26,58,288,,
SLI,34,17,10,,
CHDC,32,42,10,,
SCB,34,21,29,,
ICFC,48,26,380,,
ICFC,48,58,20,,
ICFC,48,6,92,,
SCB,3,21,100,,
NABIL,57,57,10,,
PCBL,6,58,36,,
PCBL,13,58,64,,
HPPL,37,16,10,,
UPPER,14,44,455,,
NRN,6,10,90,,
STC,28,44,16,,
KSBBL,21,32,178,,
SLI,34,39,10,,
NABIL,38,57,50,,
AHPC,50,6,68,,
PLIC,34,56,25,,
PLIC,34,4,50,,
PLIC,34,11,200,,
PLIC,34,3,25,,
NFS,54,11,250,,
SHEL,14,17,10,,
PROFL,45,16,38,,
HIDCL,3,59,200,,
HIDCL,3,17,443,,
GIC,39,58,20,,
MNBBL,54,59,390,,
MNBBL,54,14,10,,
SANIMA,41,13,302,,
NRIC,35,34,21,,
GRDBL,48,35,100,,
AHPC,50,45,31,,
MSLB,14,41,10,,
CORBL,53,35,40,,
GUFL,48,21,200,,
SPDL,58,6,11,,
UMHL,21,49,80,,
ULI,57,42,10,,
NHPC,16,45,30,,
SCB,45,21,50,,
MBJC,8,58,10,,
NIFRA,36,42,100,,
SAHAS,16,17,10,,
GLICL,41,17,75,,
SHEL,14,58,10,,
SBL,55,57,50,,
MNBBL,6,33,20,,
NIL,26,35,220,,
SHPC,4,54,490,,
SHPC,4,45,10,,
SLI,42,58,10,,
SAHAS,16,49,10,,
SPDL,58,16,150,,
SHINE,57,29,35,,
PICL,49,21,10,,
PLIC,49,1,20,,
NYADI,22,8,10,,
MEN,5,43,10,,
MERO,45,11,16,,
HDL,45,35,10,,
JLI,49,42,10,,
SAHAS,16,57,10,,
NRIC,14,59,10,,
RHPL,59,35,70,,
NMB,38,32,50,,
HDHPC,40,43,50,,
AKPL,49,58,10,,
HIDCL,59,17,157,,
HIDCL,59,5,443,,
HIDCL,59,43,400,,
RLI,45,53,10,,
SHPC,8,25,18,,
SRBL,35,35,100,,
SPDL,58,22,11,,
SPDL,58,14,133,,
NBL,5,51,27,,
NBL,5,28,73,,
JLI,49,1,10,,
PLI,54,55,10,,
PRVU,49,35,20,,
PRVU,4,35,300,,
PRVU,55,35,780,,
PRVU,45,35,100,,
PRVU,20,35,100,,
SBD87,33,16,310,,
ADBL,48,44,50,,
GLH,51,50,10,,
LBBL,47,44,100,,
BOKL,56,28,100,,
NBF3,41,13,3000,,
CZBIL,21,39,80,,
CZBIL,21,51,20,,
NABBC,56,35,100,,
NABBC,36,35,50,,
SHPC,39,45,50,,
NRIC,35,6,15,,
NRIC,14,6,25,,
NRIC,16,6,10,,
NTC,36,21,10,,
NABIL,21,57,100,,
NABIL,57,34,70,,
AKPL,49,45,184,,
RADHI,49,44,77,,
RADHI,49,34,10,,
RADHI,49,34,50,,
MBL,4,58,100,,
UPPER,14,26,30,,
NICA,58,58,11,,
NICA,58,42,19,,
PLI,33,4,10,,
PLI,33,58,10,,
ULI,39,34,10,,
HIDCL,8,43,100,,
NCCB,44,14,10,,
CHDC,32,58,10,,
CCBL,34,52,10,,
CCBL,34,34,500,,
CCBL,34,52,10,,
CCBL,34,38,200,,
CCBL,34,52,10,,
CCBL,34,59,200,,
NYADI,22,39,10,,
CMF1,55,29,900,,
CMF1,14,29,1000,,
CMF1,17,29,5000,,
CMF1,25,29,2000,,
CMF1,42,29,1000,,
CMF1,54,29,1000,,
CMF1,25,29,1000,,
CMF1,11,29,100,,
AHPC,55,32,50,,
LBL,54,32,100,,
NRIC,16,32,10,,
NBLD85,42,49,300,,
SBL,38,40,100,,
NIBSF2,48,16,110,,
STC,50,26,20,,
STC,50,3,35,,
STC,50,22,20,,
BOKL,56,28,100,,
NRN,14,10,80,,
NRN,14,52,10,,
KSBBL,43,32,22,,
KSBBL,43,45,50,,
KSBBL,43,32,28,,
GFCL,55,42,211,,
GFCL,45,42,289,,
NMFBS,33,25,75,,
AKPL,58,45,86,,
AKPL,58,21,14,,
SPDL,58,52,110,,
CORBL,33,52,10,,
GBIME,49,32,150,,
GUFL,57,17,10,,
MEGA,22,19,210,,
MEGA,22,32,527,,
MEGA,22,29,50,,
MEGA,22,22,50,,
MEGA,22,29,163,,
GUFL,33,17,1000,,
NRIC,14,32,25,,
SHINE,44,26,347,,
SHINE,44,36,158,,
SHINE,44,17,50,,
SHINE,44,57,100,,
SHINE,44,57,70,,
SHINE,44,42,75,,
