Stock,Buyer,Qty,Stock,Seller,Qty
BOKL,52,20.0,BOKL,14,20
EDBL,34,20.0,EDBL,33,20
ILBS,48,40.0,ILBS,45,40
JBBL,45,20.0,JBBL,49,20
KKHC,43,20.0,KKHC,20,20
KPCL,34,20.0,KPCL,5,20
MLBBL,56,20.0,MLBBL,45,20
MLBL,38,100.0,MLBL,25,100
MLBL,55,200.0,MLBL,35,200
MLBS,22,20.0,MLBS,1,20
MLBS,34,40.0,MLBS,19,20
MLBS,44,20.0,MLBS,39,20
NHPC,38,250.0,MLBS,58,20
NIBD84,25,50.0,NHPC,25,250
NIFRA,51,300.0,NIBD84,58,50
NTC,49,30.0,NIFRA,26,180
RLFL,34,20.0,NIFRA,57,120
RSDC,34,20.0,NTC,49,30
SBI,48,20.0,RLFL,48,20
SHINE,34,20.0,RSDC,38,20
SIFC,48,100.0,SBI,41,20
SJCL,52,20.0,SHINE,17,20
TPC,57,20.0,SIFC,25,100
,,,SJCL,17,20
,,,TPC,46,20
