Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,21,41,ACLBSL,17,10.0
ACLBSL,26,165,ACLBSL,22,45.0
ACLBSL,35,100,ACLBSL,29,10.0
ACLBSL,47,10,ACLBSL,38,100.0
ACLBSL,49,15,ACLBSL,4,10.0
ACLBSL,56,10,ACLBSL,41,10.0
ACLBSL,8,10,ACLBSL,43,21.0
ADBL,11,90,ACLBSL,44,100.0
ADBL,13,20,ACLBSL,45,10.0
ADBL,14,5065,ACLBSL,49,10.0
ADBL,16,300,ACLBSL,51,10.0
ADBL,19,25,ACLBSL,58,15.0
ADBL,20,6844,ADBL,1,411.0
ADBL,21,302,ADBL,11,327.0
ADBL,22,140,ADBL,13,1138.0
ADBL,25,100,ADBL,14,1999.0
ADBL,26,1000,ADBL,16,100.0
ADBL,28,700,ADBL,17,220.0
ADBL,29,25,ADBL,22,30.0
ADBL,33,1175,ADBL,26,36.0
ADBL,34,151,ADBL,28,100.0
ADBL,35,100,ADBL,29,500.0
ADBL,36,300,ADBL,32,2020.0
ADBL,38,480,ADBL,33,126.0
ADBL,39,3917,ADBL,34,768.0
ADBL,42,1652,ADBL,38,296.0
ADBL,44,50,ADBL,39,308.0
ADBL,45,995,ADBL,4,281.0
ADBL,48,165,ADBL,40,1135.0
ADBL,49,50,ADBL,41,250.0
ADBL,50,150,ADBL,42,305.0
ADBL,51,265,ADBL,43,2010.0
ADBL,53,226,ADBL,45,790.0
ADBL,54,120,ADBL,47,195.0
ADBL,56,270,ADBL,48,356.0
ADBL,57,81,ADBL,50,1332.0
ADBL,58,670,ADBL,51,2721.0
ADBL,7,30,ADBL,52,300.0
AHPC,1,100,ADBL,54,107.0
AHPC,10,50,ADBL,55,1000.0
AHPC,11,459,ADBL,56,165.0
AHPC,13,1879,ADBL,57,472.0
AHPC,14,930,ADBL,58,600.0
AHPC,16,4050,ADBL,59,10.0
AHPC,17,3645,ADBL,6,5010.0
AHPC,18,1030,ADBL,7,40.0
AHPC,19,260,AHPC,1,250.0
AHPC,20,5750,AHPC,10,1577.0
AHPC,21,4878,AHPC,13,1150.0
AHPC,22,10597,AHPC,14,4873.0
AHPC,25,310,AHPC,16,650.0
AHPC,26,2089,AHPC,17,184.0
AHPC,28,1100,AHPC,18,12465.0
AHPC,29,160,AHPC,19,670.0
AHPC,3,100,AHPC,20,1800.0
AHPC,32,3250,AHPC,21,168.0
AHPC,33,731,AHPC,22,102.0
AHPC,34,1613,AHPC,25,977.0
AHPC,35,3850,AHPC,26,1010.0
AHPC,36,589,AHPC,28,2140.0
