0,1,2,3,4,5
JFL,38,22,100,,
SLICL,53,4,20,,
SLICL,36,4,100,,
SLICL,4,4,45,,
SLICL,1,4,100,,
SLICL,17,4,10,,
SLICL,45,4,28,,
SLICL,47,4,10,,
SLICL,10,4,93,,
CHL,56,42,95,,
NICA,29,57,100,,
SSHL,56,20,50,,
ULI,49,57,10,,
PROFL,57,21,50,,
NRIC,11,38,244,,
NRIC,21,38,20,,
NRIC,21,38,10,,
NRIC,58,38,10,,
NRIC,6,38,50,,
NRIC,45,38,40,,
NRIC,47,38,500,,
NRIC,26,38,76,,
NRIC,42,38,50,,
SKBBL,58,14,25,,
SKBBL,6,14,11,,
KSBBL,11,10,50,,
KSBBL,58,10,50,,
KSBBL,32,10,200,,
KSBBL,34,10,100,,
KSBBL,41,10,500,,
KSBBL,37,10,300,,
KSBBL,46,10,200,,
KSBBL,26,10,50,,
KSBBL,52,10,115,,
KSBBL,49,10,16,,
KSBBL,54,10,100,,
KBL,26,33,55,,
SPDL,28,36,40,,
SPDL,54,36,55,,
MBL,34,35,113,,
MBL,32,35,50,,
MBL,22,35,337,,
UPCL,49,58,25,,
KRBL,56,28,100,,
LEC,1,16,1000,,
NRIC,42,34,20,,
SAPDBL,47,52,20,,
NIL,48,19,100,,
NRN,48,38,100,,
NRN,54,38,60,,
NRN,32,38,10,,
NRN,54,38,10,,
NRN,58,38,10,,
NRN,22,38,60,,
NRN,20,38,100,,
NRN,43,38,140,,
AHPC,49,1,11,,
JBLB,39,7,10,,
PMHPL,4,14,10,,
NIFRA,53,1,65,,
NIFRA,57,1,20,,
NIFRA,46,1,50,,
NIFRA,53,1,240,,
NIFRA,58,1,65,,
NIFRA,21,1,10,,
NIFRA,48,1,200,,
NIFRA,6,1,100,,
NIFRA,6,1,150,,
SICL,58,42,50,,
CCBL,54,18,50,,
KPCL,39,4,150,,
KPCL,1,4,1000,,
KPCL,46,4,100,,
KPCL,59,4,100,,
KPCL,50,4,10,,
KPCL,13,4,200,,
PIC,57,47,10,,
PIC,55,47,10,,
MDB,21,21,50,,
MHNL,42,42,30,,
MHNL,43,42,10,,
MHNL,58,42,10,,
JBLB,39,37,10,,
USLB,58,45,28,,
JBLB,14,22,10,,
MBL,34,41,100,,
KBL,48,58,20,,
RURU,14,35,10,,
HIDCL,34,26,50,,
SCB,28,45,650,,
SCB,28,45,750,,
SCB,48,45,50,,
SCB,32,45,101,,
SCB,32,45,100,,
SCB,44,45,100,,
SCB,49,45,49,,
SCB,26,45,700,,
MEGA,40,56,200,,
JFL,14,22,150,,
SICL,45,42,50,,
SICL,58,42,10,,
NGPL,42,10,320,,
MLBL,57,35,21,,
MLBL,25,35,139,,
MFIL,22,58,22,,
MFIL,32,58,100,,
MFIL,32,58,500,,
MFIL,14,58,100,,
MFIL,16,58,200,,
MFIL,16,58,300,,
MFIL,7,58,10,,
MFIL,50,58,58,,
MFIL,25,58,110,,
NBL,13,8,100,,
JBLB,14,37,10,,
LICN,45,3,120,,
CBL,52,42,25,,
NGPL,43,33,50,,
LGIL,41,35,10,,
FMDBL,47,58,43,,
NRIC,51,38,80,,
NRIC,51,34,10,,
NRIC,51,41,10,,
HDL,34,33,10,,
ICFC,16,58,50,,
NIFRA,6,53,50,,
API,58,16,20,,
NMBHF1,6,58,6206,,
NMBHF1,35,58,100,,
NMBHF1,34,58,1000,,
NMBHF1,26,58,2000,,
NMBHF1,26,58,2000,,
NMBHF1,21,58,694,,
NRN,34,38,1000,,
NRN,1,38,20,,
GMFIL,40,34,50,,
LBBL,16,32,2,,
LBBL,16,6,28,,
LBBL,45,6,12,,
SMFBS,57,7,2,,
NHPC,57,4,100,,
RURU,42,14,10,,
RURU,14,14,50,,
RURU,36,14,100,,
