0,1,2,3,4,5
ICFC,28,26,100,,
RADHI,4,45,30,,
GBBL,38,56,200,,
RLFL,3,7,36,,
RLFL,4,7,139,,
SAHAS,20,43,10,,
NLIC,42,28,160,,
API,47,21,290,,
API,29,21,10,,
NIFRA,22,54,500,,
NHPC,34,19,500,,
NRN,42,45,41,,
SAHAS,20,29,10,,
NRN,54,45,179,,
NRN,57,45,500,,
NRN,40,45,50,,
NRN,29,45,30,,
SAHAS,20,49,10,,
CFCL,33,3,50,,
HIDCL,36,42,100,,
NUBL,16,16,100,,
SHL,26,3,100,,
NIFRA,22,49,50,,
NMB,11,49,107,,
SAHAS,57,25,10,,
UIC,28,48,50,,
MLBL,29,40,40,,
MLBL,35,29,500,,
ULI,50,35,10,,
SAHAS,57,49,10,,
PCBL,45,53,140,,
ICFC,45,26,50,,
MLBL,42,40,200,,
PMHPL,47,14,50,,
SHEL,14,26,10,,
SAHAS,57,4,10,,
SHEL,14,45,10,,
JBBL,59,56,705,,
JBBL,59,36,95,,
LBBL,33,49,90,,
LBBL,33,38,10,,
LBBL,33,49,100,,
ICFC,28,42,25,,
AKPL,42,22,25,,
HIDCL,7,42,200,,
API,29,21,50,,
AKPL,21,22,200,,
SAHAS,39,42,10,,
SAHAS,39,7,10,,
NRIC,38,26,10,,
SAHAS,32,11,10,,
NRN,29,35,10,,
SAHAS,32,57,10,,
LBBL,51,57,100,,
NHPC,47,46,300,,
NHPC,47,16,100,,
NRIC,38,55,200,,
SAHAS,32,21,10,,
BFC,21,11,200,,
SAHAS,32,43,10,,
SAHAS,32,50,10,,
NBB,29,47,150,,
BNT,57,42,40,,
CIT,16,19,30,,
SAHAS,42,16,10,,
CGH,53,32,10,,
BFC,22,11,20,,
LBL,29,40,19,,
LBL,38,40,20,,
LBL,19,40,40,,
ULI,50,6,10,,
SSHL,38,42,160,,
SSHL,38,44,140,,
SAHAS,42,21,10,,
SAHAS,42,41,10,,
AKPL,34,22,100,,
SAHAS,42,49,10,,
NBB,22,35,50,,
GBBL,3,45,275,,
GBBL,3,29,45,,
NIFRA,22,42,50,,
SAHAS,42,21,10,,
ADBL,25,44,413,,
ADBL,55,44,87,,
SANIMA,14,3,230,,
SANIMA,41,3,50,,
SANIMA,42,3,520,,
RLI,51,46,10,,
SHPC,49,16,122,,
SHPC,38,16,10,,
SHPC,42,16,150,,
GBLBS,51,16,25,,
SHPC,13,16,68,,
BFC,44,11,200,,
JBLB,49,28,10,,
JBLB,33,28,30,,
SAHAS,42,50,10,,
LBBL,51,56,40,,
LBBL,38,56,50,,
LBBL,34,56,10,,
LBBL,56,56,250,,
HIDCL,57,42,20,,
SAHAS,42,8,40,,
GBBL,1,29,100,,
SAHAS,20,8,20,,
HIDCL,47,42,100,,
GLH,14,6,10,,
ULI,50,49,10,,
UMHL,45,44,100,,
KRBL,14,59,150,,
KRBL,34,59,200,,
KRBL,50,59,100,,
KRBL,19,59,15,,
KRBL,29,59,100,,
KRBL,32,59,130,,
SAHAS,36,8,20,,
GBIME,42,17,82,,
GBIME,58,17,150,,
GBIME,17,17,468,,
HIDCL,39,42,25,,
SAHAS,57,43,10,,
SAHAS,33,8,20,,
ULI,50,35,10,,
SAHAS,33,11,10,,
SAHAS,33,49,10,,
SAHAS,33,34,10,,
SAHAS,33,35,10,,
SAHAS,33,42,10,,
SAHAS,33,17,10,,
SAHAS,33,32,10,,
SAHAS,33,47,10,,
BPCL,54,36,50,,
SLI,39,21,10,,
CFCL,33,44,50,,
CFCL,3,44,50,,
SHINE,48,41,120,,
SHINE,48,25,150,,
SHINE,48,6,85,,
SAHAS,57,57,10,,
SANIMA,42,58,480,,
SANIMA,42,44,200,,
NRIC,38,32,150,,
SHEL,14,25,10,,
API,29,29,40,,
SAHAS,57,54,10,,
SAHAS,57,38,10,,
SHPC,45,51,10,,
ICFC,28,52,300,,
BARUN,1,38,50,,
BARUN,1,59,118,,
GBIME,7,22,62,,
SLI,39,47,10,,
MFIL,3,34,200,,
SHPC,13,34,95,,
MFIL,56,34,50,,
SHPC,50,34,10,,
GBBL,41,29,295,,
GBBL,7,29,560,,
ULI,50,57,10,,
SPDL,42,3,110,,
SLI,39,21,10,,
SLI,39,41,10,,
GBLBS,51,39,50,,
SLI,39,57,10,,
SAHAS,10,26,10,,
SLI,41,51,10,,
API,25,13,50,,
BFC,25,11,10,,
NCCB,33,41,20,,
SAHAS,10,29,10,,
SAHAS,56,48,10,,
SAHAS,10,46,10,,
PIC,17,57,20,,
BOKL,57,1,16,,
SAHAS,17,51,10,,
SAHAS,17,49,10,,
SPDL,49,38,40,,
SAHAS,17,29,10,,
FOWAD,57,45,80,,
HIDCL,38,42,100,,
LICN,17,59,500,,
LICN,6,59,100,,
HIDCL,46,42,20,,
MLBL,21,19,290,,
SAHAS,17,6,10,,
SAHAS,17,59,10,,
BFC,33,11,100,,
HIDCL,45,42,20,,
SLI,41,51,10,,
ULI,50,28,10,,
SAHAS,10,41,10,,
GBBL,41,45,80,,
GBBL,41,52,20,,
SAHAS,10,41,10,,
RMDC,49,4,10,,
CLBSL,35,56,20,,
SAHAS,10,35,10,,
AKPL,34,32,35,,
AKPL,42,32,50,,
AKPL,41,32,95,,
LBBL,4,57,210,,
LBBL,4,57,63,,
KBL,11,34,200,,
BFC,56,11,50,,
SAHAS,10,49,10,,
HIDCL,16,42,35,,
SLI,41,43,10,,
HIDCL,53,42,50,,
RHPL,16,8,40,,
BARUN,28,3,161,,
HDHPC,7,46,10,,
RADHI,1,45,20,,
BFC,25,11,50,,
BFC,41,11,200,,
BFC,14,11,10,,
BFC,7,11,10,,
BFC,50,11,200,,
