0,1,2,3,4,5
HIDCL,44,35,49,,
GFCL,22,57,60,,
AKPL,58,51,15,,
NRN,58,14,30,,
ALBSL,28,56,12,,
GBLBS,45,56,70,,
GBLBS,45,56,230,,
ULI,52,35,80,,
ULI,52,3,10,,
ULI,52,34,10,,
UMHL,42,26,100,,
UMHL,37,26,100,,
CHCL,38,49,50,,
ULI,34,59,10,,
CZBIL,6,52,500,,
ULI,34,41,10,,
ILBS,41,13,12,,
ULI,34,26,10,,
ULI,34,8,10,,
HDL,45,5,20,,
HDL,45,5,40,,
HDL,59,5,30,,
HDL,45,5,10,,
HIDCL,34,28,56,,
HIDCL,50,28,100,,
ULI,34,28,10,,
HIDCL,45,28,325,,
HIDCL,41,28,19,,
NHPC,38,49,100,,
ULI,34,16,10,,
ULI,34,49,10,,
SGI,58,49,10,,
ICFC,49,39,61,,
ICFC,49,49,139,,
SHINE,42,18,30,,
RURU,1,37,81,,
NBL,48,16,40,,
NLIC,8,42,50,,
NUBL,16,58,70,,
SSHL,57,34,500,,
CZBIL,6,55,180,,
CZBIL,22,55,20,,
ULI,34,58,10,,
ULI,34,34,10,,
PMHPL,36,36,50,,
PMHPL,41,36,500,,
PMHPL,32,36,70,,
RHPC,58,36,17,,
KSBBL,43,47,500,,
ULI,34,52,10,,
HIDCL,41,41,20,,
DHPL,35,1,15,,
RADHI,1,8,10,,
NCCB,22,56,110,,
ULI,34,57,10,,
SFMF,6,44,5500,,
NHPC,29,49,90,,
HURJA,41,58,10,,
ULI,34,58,10,,
HDL,26,14,50,,
SJCL,42,26,460,,
ULI,34,1,10,,
UPPER,29,46,100,,
UPPER,39,46,50,,
NGPL,45,45,22,,
NGPL,45,19,28,,
GBIME,28,16,450,,
BFC,46,21,80,,
UPPER,39,21,50,,
RHPC,58,3,400,,
RHPC,59,3,100,,
ULI,34,16,10,,
ULI,34,40,10,,
NUBL,35,58,17,,
GHL,4,34,20,,
GBIME,17,43,1521,,
GBIME,47,43,500,,
GBIME,58,43,20,,
GBIME,1,43,50,,
GBIME,45,43,50,,
GBIME,38,43,30,,
GBIME,17,43,200,,
GBIME,45,43,10,,
GBIME,4,43,100,,
GBIME,33,43,50,,
GBIME,33,43,20,,
GBIME,42,43,200,,
GBIME,57,43,50,,
GBIME,45,43,100,,
GBIME,39,43,100,,
GBIME,59,43,300,,
GBIME,35,43,300,,
GBIME,29,43,600,,
GBIME,39,43,50,,
GBIME,58,43,50,,
GBIME,57,43,80,,
GBIME,39,43,100,,
GBIME,34,43,50,,
GBIME,39,43,50,,
GBIME,36,43,200,,
GBIME,45,43,155,,
GBIME,53,43,700,,
GBIME,34,43,500,,
GBIME,49,43,30,,
GBIME,56,43,200,,
GBIME,55,43,25,,
GBIME,4,43,200,,
GBIME,58,43,10,,
GBIME,42,43,120,,
GBIME,22,43,100,,
GBIME,47,43,100,,
GBIME,45,43,10,,
GBIME,35,43,300,,
GBIME,7,43,50,,
GBIME,42,43,50,,
GBIME,33,43,50,,
GBIME,58,43,10,,
GBIME,16,43,30,,
ULI,34,47,10,,
GBIME,49,43,20,,
GBIME,54,43,166,,
GBIME,57,43,10,,
GBIME,17,43,483,,
GBIME,59,43,400,,
ULI,34,26,10,,
GBIME,26,43,800,,
GBIME,1,43,700,,
ULI,34,1,10,,
NRIC,8,35,80,,
NRIC,8,42,20,,
NRIC,8,45,40,,
HIDCL,41,48,61,,
AKPL,45,51,20,,
ULI,34,38,10,,
SHPC,16,16,100,,
JLI,57,1,10,,
SHEL,14,39,10,,
GBLBS,39,21,45,,
ULI,34,42,10,,
MHNL,53,42,30,,
NHPC,58,49,20,,
NHPC,58,57,80,,
MDB,13,59,250,,
NIFRA,5,56,50,,
NHPC,1,57,20,,
JBBL,26,22,22,,
ULI,16,35,80,,
ULI,16,40,10,,
ULI,16,35,10,,
NLIC,57,42,10,,
CHCL,34,14,100,,
CHCL,35,14,20,,
CHCL,33,14,376,,
DHPL,35,49,25,,
HIDCL,26,35,151,,
HIDCL,26,10,49,,
HIDCL,26,17,200,,
CHL,6,51,11,,
HDL,45,45,50,,
NIFRA,5,38,34,,
SJCL,42,38,40,,
NIFRA,35,38,16,,
NIFRA,35,50,50,,
RLI,50,39,10,,
ULI,34,49,10,,
ULI,34,29,10,,
ULI,34,58,10,,
MMFDB,22,58,50,,
DHPL,35,13,60,,
NGPL,59,19,100,,
SFCL,48,54,38,,
SFCL,35,54,32,,
SFCL,58,54,30,,
ULI,34,26,10,,
ULI,34,38,10,,
ULI,34,57,10,,
ULI,34,57,10,,
NICL,56,6,50,,
SADBL,58,55,200,,
MEN,32,34,10,,
JBBL,26,19,115,,
JBBL,26,19,1885,,
ULI,34,22,10,,
CBBL,35,17,15,,
CBL,35,51,1110,,
CBL,42,51,344,,
KSBBL,46,36,200,,
NHPC,38,49,200,,
DHPL,58,50,71,,
DHPL,56,50,29,,
API,57,53,200,,
RMDC,59,49,393,,
ICFC,6,49,11,,
ICFC,5,49,200,,
ICFC,50,49,650,,
HDHPC,34,54,25,,
GBBL,38,35,20,,
ULI,34,17,10,,
HIDCL,17,17,100,,
RSDC,45,36,43,,
RSDC,32,36,30,,
NCCB,19,22,100,,
KPCL,44,28,10,,
NRN,22,7,320,,
NRN,41,7,180,,
RMDC,59,40,200,,
SHEL,14,29,20,,
NGPL,48,42,400,,
NGPL,21,42,50,,
NGPL,59,42,100,,
NGPL,38,42,50,,
NGPL,57,42,50,,
NGPL,58,42,10,,
NGPL,58,42,50,,
NGPL,58,42,10,,
NGPL,48,42,350,,
NGPL,41,42,20,,
NGPL,34,42,20,,
NGPL,35,42,100,,
NGPL,48,42,50,,
NGPL,51,42,20,,
NGPL,37,42,200,,
ULI,34,45,10,,
NCCB,32,22,25,,
NGPL,53,42,20,,
NGPL,6,42,100,,
NGPL,8,42,300,,
NGPL,10,42,50,,
ULI,34,42,10,,
NGPL,28,42,50,,
JOSHI,56,17,30,,
JOSHI,49,17,170,,
NGPL,52,19,10,,
RADHI,1,28,40,,
BOKL,8,35,26,,
BOKL,8,48,100,,
BOKL,8,37,524,,
BOKL,8,47,150,,
CHDC,34,33,10,,
BFC,38,58,50,,
